Q(Å⁻¹)	Intensity	Error
1.828622885103379780e-01	1.119730472142740859e-05	1.119730472142740881e-07
1.835260876556593368e-01	9.853628154856120173e-06	9.853628154856119802e-08
1.841895723340321867e-01	3.135245321999674254e-06	3.135245321999674122e-08
1.848527414085935072e-01	4.926814077428060087e-06	4.926814077428059901e-08
1.855155937430212343e-01	8.957843777141926198e-06	8.957843777141926251e-08
1.861781282015358974e-01	1.119730472142740859e-05	1.119730472142740881e-07
1.868403436489028402e-01	1.164519691028450473e-05	1.164519691028450558e-07
1.875022389504338860e-01	9.405735965999024033e-06	9.405735965999024350e-08
1.881638129719895025e-01	6.718382832856444648e-06	6.718382832856445019e-08
1.888250645799805782e-01	4.478921888570963099e-06	4.478921888570963125e-08
1.894859926413705875e-01	2.239460944285481549e-06	2.239460944285481563e-08
1.901465960236773667e-01	9.405735965999024033e-06	9.405735965999024350e-08
1.908068735949748629e-01	1.119730472142740859e-05	1.119730472142740881e-07
1.914668242238955209e-01	1.254098128799869702e-05	1.254098128799869649e-07
1.921264467796319486e-01	9.853628154856120173e-06	9.853628154856119802e-08
1.927857401319389430e-01	5.374706266285156227e-06	5.374706266285156015e-08
1.934447031511351833e-01	4.031029699713866958e-06	4.031029699713867011e-08
1.941033347081056182e-01	8.509951588284830057e-06	8.509951588284830799e-08
1.947616336743029086e-01	4.478921888570963099e-06	4.478921888570963125e-08
1.954195989217497875e-01	1.119730472142740859e-05	1.119730472142740881e-07
1.960772293230407526e-01	9.853628154856120173e-06	9.853628154856119802e-08
1.967345237513439815e-01	1.298887347685579316e-05	1.298887347685579326e-07
1.973914810804035247e-01	7.166275021713542483e-06	7.166275021713543118e-08
1.980481001845407207e-01	5.374706266285156227e-06	5.374706266285156015e-08
1.987043799386567222e-01	3.583137510856771242e-06	3.583137510856771559e-08
1.993603192182340222e-01	2.239460944285481549e-06	2.239460944285481563e-08
2.000159168993386749e-01	6.718382832856444648e-06	6.718382832856445019e-08
2.006711718586217941e-01	8.062059399427733917e-06	8.062059399427734023e-08
2.013260829733218293e-01	8.062059399427733917e-06	8.062059399427734023e-08
2.019806491212665644e-01	8.509951588284830057e-06	8.509951588284830799e-08
2.026348691808747271e-01	5.374706266285156227e-06	5.374706266285156015e-08
2.032887420311579874e-01	4.926814077428060087e-06	4.926814077428059901e-08
2.039422665517231226e-01	3.583137510856771242e-06	3.583137510856771559e-08
2.045954416227736550e-01	4.478921888570963099e-06	4.478921888570963125e-08
2.052482661251119056e-01	9.853628154856120173e-06	9.853628154856119802e-08
2.059007389401408539e-01	4.926814077428060087e-06	4.926814077428059901e-08
2.065528589498661638e-01	1.030152034371321462e-05	1.030152034371321525e-07
2.072046250368979881e-01	3.583137510856771242e-06	3.583137510856771559e-08
2.078560360844528276e-01	2.687353133142578113e-06	2.687353133142578008e-08
2.085070909763556690e-01	4.478921888570963099e-06	4.478921888570963125e-08
2.091577885970416772e-01	4.478921888570963099e-06	4.478921888570963125e-08
2.098081278315582499e-01	6.718382832856444648e-06	6.718382832856445019e-08
2.104581075655667932e-01	6.718382832856444648e-06	6.718382832856445019e-08
2.111077266853447487e-01	7.166275021713542483e-06	7.166275021713543118e-08
2.117569840777874801e-01	7.166275021713542483e-06	7.166275021713543118e-08
2.124058786304101887e-01	3.583137510856771242e-06	3.583137510856771559e-08
2.130544092313496618e-01	4.031029699713866958e-06	4.031029699713867011e-08
2.137025747693664379e-01	4.478921888570963099e-06	4.478921888570963125e-08
2.143503741338465274e-01	6.718382832856444648e-06	6.718382832856445019e-08
2.149978062148033831e-01	1.164519691028450473e-05	1.164519691028450558e-07
2.156448699028797877e-01	1.119730472142740859e-05	1.119730472142740881e-07
