Q(Å⁻¹)	Intensity	Error
3.379702842695678049e-03	7.522141561212496441e-01	7.522141561212497031e-03
3.937508591378512286e-03	8.095523143964646895e-01	8.095523143964647797e-03
4.504684869194422285e-03	8.324875777065506854e-01	8.324875777065506369e-03
5.062481437126163143e-03	8.362551917576060978e-01	8.362551917576061325e-03
5.629647135941454050e-03	8.324875777065506854e-01	8.324875777065506369e-03
6.187432076353455331e-03	8.256066766493518339e-01	8.256066766493519102e-03
6.754584708301889472e-03	8.144670136771974267e-01	8.144670136771973643e-03
7.312355574476512785e-03	8.018522967924770484e-01	8.018522967924769998e-03
7.879492651749170351e-03	7.902209491828007248e-01	7.902209491828007457e-03
8.437246997030509177e-03	7.800641187120683773e-01	7.800641187120684050e-03
9.004366031886706576e-03	7.681048024195035184e-01	7.681048024195035080e-03
9.562101409691327672e-03	7.563097388551935918e-01	7.563097388551935814e-03
1.012919991446951939e-02	7.445141385172621140e-01	7.445141385172620967e-03
1.068691387829718772e-02	7.328827909075855684e-01	7.328827909075855823e-03
1.125398936542587776e-02	7.196132102043315548e-01	7.196132102043315687e-03
1.181167946887029356e-02	7.078176098664000770e-01	7.078176098664000840e-03
1.237872945087896762e-02	6.938926285709906550e-01	6.938926285709906897e-03
1.293639324763848526e-02	6.799676472755813439e-01	6.799676472755813821e-03
1.350341523716849096e-02	6.648961175241163701e-01	6.648961175241163701e-03
1.406105028105687597e-02	6.506437043194401859e-01	6.506437043194402380e-03
1.462335597659458579e-02	6.350804899304532958e-01	6.350804899304533443e-03
1.519033131388071618e-02	6.172236418557333071e-01	6.172236418557333106e-03
1.575260417882828543e-02	5.990393618717466673e-01	5.990393618717467124e-03
1.631485976911392632e-02	5.795442807034492105e-01	5.795442807034491793e-03
1.687241222961373757e-02	5.585746823962075558e-01	5.585746823962075593e-03
1.743931665939028527e-02	5.354757031314881788e-01	5.354757031314882031e-03
1.799683180643074296e-02	5.107383834184667792e-01	5.107383834184667584e-03
1.856369705229174091e-02	4.801034245685661950e-01	4.801034245685661950e-03
1.912117244033864974e-02	4.511066988122431898e-01	4.511066988122432175e-03
1.968799601573579042e-02	4.167038038471141403e-01	4.167038038471141716e-03
2.025011342023259192e-02	3.801712058603342603e-01	3.801712058603342725e-03
2.081220861799713828e-02	3.388877319021794121e-01	3.388877319021794000e-03
2.136959715216269276e-02	2.979319045627401574e-01	2.979319045627401834e-03
2.193632992772929016e-02	2.497678516115595104e-01	2.497678516115595278e-03
2.249367136738802606e-02	2.104502573656977793e-01	2.104502573656977672e-03
2.306035501398620916e-02	1.716241330479092997e-01	1.716241330479092954e-03
2.361764691436590846e-02	1.422997606728707565e-01	1.422997606728707487e-03
2.418427894624395821e-02	1.185453808159959571e-01	1.185453808159959684e-03
2.474620143895514199e-02	1.001971701679271465e-01	1.001971701679271482e-03
2.530341444694663919e-02	8.659983549123330404e-02	8.659983549123330144e-04
2.586996439645826082e-02	7.775337678591441593e-02	7.775337678591441723e-04
2.642712175421429652e-02	7.087279779288861714e-02	7.087279779288862321e-04
2.699361387564087542e-02	6.317310225307402882e-02	6.317310225307402535e-04
2.755071313919670029e-02	5.498193678518615429e-02	5.498193678518616036e-04
2.811246382061625276e-02	4.842900441087586577e-02	4.842900441087586512e-04
2.811246382061625276e-02	4.721630542413938342e-02	4.721630542413938190e-04
2.867886454078826322e-02	4.498871491436296638e-02	4.498871491436296811e-04
2.873503478052401999e-02	4.550079122937384507e-02	4.550079122937384399e-04
2.923587208117022634e-02	4.285901189271212192e-02	4.285901189271212040e-04
2.936224757650795700e-02	4.182185616429862085e-02	4.182185616429862280e-04
2.980220876147766235e-02	3.859960584941043993e-02	3.859960584941044123e-04
2.998473997968163773e-02	3.519778979375885047e-02	3.519778979375884961e-04
3.035915209888585820e-02	3.188285016574239628e-02	3.188285016574239931e-04
3.060719199058500525e-02	2.767630125774924593e-02	2.767630125774924528e-04
3.092542225509896034e-02	2.565756441014761802e-02	2.565756441014761910e-04
3.123428239272477494e-02	2.358584111127071808e-02	2.358584111127071949e-04
3.148229894650741989e-02	2.369168469785453215e-02	2.369168469785453161e-04
3.185665078415297891e-02	2.414611019800050676e-02	2.414611019800050860e-04
3.204850009468825089e-02	2.352786138849677355e-02	2.352786138849677410e-04
3.247897626167062235e-02	2.320406483093272534e-02	2.320406483093272643e-04
3.260530769736335460e-02	2.320021476978125982e-02	2.320021476978125906e-04
3.310593662906757828e-02	1.902435828125830300e-02	1.902435828125830398e-04
3.317143735387666215e-02	1.992374858262611209e-02	1.992374858262611144e-04
3.372817342538786400e-02	1.566434253932442663e-02	1.566434253932442685e-04
3.372817342538786400e-02	1.366461595599371449e-02	1.366461595599371547e-04
3.429422910691198867e-02	1.206022973345376517e-02	1.206022973345376555e-04
3.435036478668023613e-02	1.148303721120516770e-02	1.148303721120516856e-04
3.485556887949863014e-02	1.107728987730722224e-02	1.107728987730722181e-04
3.497718748002014155e-02	1.224658977188115838e-02	1.224658977188115741e-04
3.541687042868030266e-02	1.222405304281152377e-02	1.222405304281152442e-04
3.559928509947352798e-02	1.405630850335347695e-02	1.405630850335347814e-04
3.597813313892106457e-02	1.304316958960030984e-02	1.304316958960030930e-04
3.622133476333523616e-02	1.325804900810130353e-02	1.325804900810130516e-04
3.653467969897429557e-02	1.222405304281152377e-02	1.222405304281152442e-04
3.684801214498139438e-02	1.042199663987619304e-02	1.042199663987619310e-04
3.710053958064956497e-02	1.042199663987619304e-02	1.042199663987619310e-04
3.746996300750470021e-02	7.640483740270796048e-03	7.640483740270796265e-05
3.765700606357316738e-02	7.800823690152077113e-03	7.800823690152076896e-05
3.809186339445689434e-02	6.708354640224780882e-03	6.708354640224780991e-05
3.822278328126032382e-02	6.981707143363291915e-03	6.981707143363292023e-05
3.871838782854317845e-02	8.007385620076142019e-03	8.007385620076141694e-05
3.877916724612007898e-02	7.473177071436562513e-03	7.473177071436563218e-05
3.934018435586141699e-02	9.861727553146407838e-03	9.861727553146408054e-05
3.934485931804344860e-02	8.947586855656377777e-03	8.947586855656378157e-05
3.990583292435331830e-02	1.009435002116067931e-02	1.009435002116067942e-04
3.996192788824416697e-02	9.251877131307791394e-03	9.251877131307791231e-05
4.046208853616030388e-02	9.275233474371893244e-03	9.275233474371893190e-05
4.058829174076806351e-02	8.116464557315570746e-03	8.116464557315570801e-05
4.102764823692858775e-02	6.817883834005535049e-03	6.817883834005535862e-05
4.120992635648677849e-02	5.558067665699910863e-03	5.558067665699910890e-05
4.158381522994313018e-02	5.507297359143475783e-03	5.507297359143475729e-05
4.183150545855132685e-02	4.338366822022677975e-03	4.338366822022677921e-05
4.214928358216626925e-02	4.524357502996933719e-03	4.524357502996934017e-05
4.245770109746696552e-02	4.982924178437476287e-03	4.982924178437476178e-05
4.270535951676782127e-02	5.015827431070205185e-03	5.015827431070205212e-05
4.307916622716453231e-02	6.549694367876522649e-03	6.549694367876522812e-05
4.327073404002498846e-02	5.998767287216747249e-03	5.998767287216747601e-05
4.370057332516569248e-02	6.807517310442442494e-03	6.807517310442443199e-05
4.382671647699246109e-02	6.162590596574505850e-03	6.162590596574505795e-05
4.432659312047683431e-02	6.083629817853515934e-03	6.083629817853515852e-05
4.439199469127436126e-02	5.834943977858991250e-03	5.834943977858991440e-05
4.494788119179676800e-02	4.541650295968883456e-03	4.541650295968883755e-05
4.494788119179676800e-02	5.179650740427962918e-03	5.179650740427962729e-05
4.551306061751662219e-02	3.869064265565904520e-03	3.869064265565904629e-05
4.556910871408515612e-02	2.801345433648929056e-03	2.801345433648929273e-05
4.606884874320380657e-02	3.049947718777118889e-03	3.049947718777119078e-05
4.619494503793813989e-02	2.508815556506828644e-03	2.508815556506828806e-05
4.663392690120812811e-02	2.558477790703846556e-03	2.558477790703846529e-05
4.681604848068137564e-02	3.277326250693703320e-03	3.277326250693703131e-05
4.718961421410146351e-02	3.049947718777118889e-03	3.049947718777119078e-05
4.743708885779566314e-02	3.525232926237856050e-03	3.525232926237855942e-05
4.775458862568100066e-02	3.705240956208147220e-03	3.705240956208147112e-05
4.806273408457239354e-02	4.045836944880577997e-03	4.045836944880578132e-05
4.831484124199647567e-02	4.032887574923662254e-03	4.032887574923662145e-05
4.868364533078949064e-02	3.495484125172557740e-03	3.495484125172557957e-05
4.887504087516462981e-02	3.377594337492632621e-03	3.377594337492632756e-05
4.930449099554869152e-02	2.365029684691219783e-03	2.365029684691219959e-05
4.943518691085782568e-02	2.394654481346089256e-03	2.394654481346089351e-05
4.992993750195950237e-02	1.373402982514607780e-03	1.373402982514607868e-05
4.999061152862584873e-02	1.247891315841789025e-03	1.247891315841789106e-05
5.055064898604286205e-02	1.284156579318712849e-03	1.284156579318712896e-05
5.055531573280362678e-02	1.247891315841789025e-03	1.247891315841789106e-05
5.111063100847518248e-02	1.903184553272818224e-03	1.903184553272818156e-05
5.117129237363846755e-02	1.983253404353224007e-03	1.983253404353224183e-05
5.167522279440087130e-02	2.230831171988331956e-03	2.230831171988331834e-05
5.179653253881508906e-02	2.736889698007449311e-03	2.736889698007449515e-05
5.223042629209147247e-02	2.230831171988331956e-03	2.230831171988331834e-05
5.241703669759115169e-02	2.915382504399239606e-03	2.915382504399239796e-05
5.279490318318926650e-02	2.722301100061603855e-03	2.722301100061604045e-05
5.303747024567934815e-02	2.092332341592651433e-03	2.092332341592651596e-05
5.335465684040761186e-02	2.067007862630575524e-03	2.067007862630575673e-05
5.366249645126766610e-02	1.497356320286684361e-03	1.497356320286684443e-05
5.390968810491885560e-02	1.739361243915060707e-03	1.739361243915060640e-05
5.428278572408908736e-02	9.222128330242492433e-04	9.222128330242492230e-06
5.447398801130064888e-02	1.084068006484031725e-03	1.084068006484031759e-05
5.490300187288290473e-02	1.026333636752793438e-03	1.026333636752793526e-05
