Q(Å⁻¹)	Intensity	Error
1.552838762449161060e-02	1.426073572356502395e-01	1.426073572356502395e-03
1.593421292769261685e-02	1.328987095388819983e-01	1.328987095388820113e-03
1.634511168963371369e-02	1.226790803843891137e-01	1.226790803843891145e-03
1.674832258882703873e-02	1.137369048742078448e-01	1.137369048742078569e-03
1.716170829231147485e-02	1.045392386351642472e-01	1.045392386351642541e-03
1.756740535752970497e-02	9.738549822701923764e-02	9.738549822701923937e-04
1.797817106454054764e-02	8.920979490342494100e-02	8.920979490342494144e-04
1.838379926495040464e-02	8.103409157983063049e-02	8.103409157983063266e-04
1.879194285630804775e-02	7.439133262941026448e-02	7.439133262941026491e-04
1.920004981181151413e-02	6.851504586557685683e-02	6.851504586557685683e-04
1.961066965098308412e-02	6.340523128833042144e-02	6.340523128833041927e-04
2.001615063282730436e-02	5.778443525335933556e-02	5.778443525335933469e-04
2.042669273464464003e-02	5.190814848952593485e-02	5.190814848952593746e-04
2.083209536387964009e-02	4.654284318341717075e-02	4.654284318341717097e-04
2.124000720721407401e-02	4.271048225048234420e-02	4.271048225048234550e-04
2.165042670040297559e-02	3.964459350413447603e-02	3.964459350413447429e-04
2.205825466533829424e-02	3.683419548664893656e-02	3.683419548664893742e-04
2.246349110575711003e-02	3.274634382485178130e-02	3.274634382485178304e-04
2.287378078912271490e-02	3.019143653622856707e-02	3.019143653622856967e-04
2.328147735806191179e-02	2.789201997646766767e-02	2.789201997646766898e-04
2.368403318219472475e-02	2.635907560329373706e-02	2.635907560329373879e-04
2.409673353590920108e-02	2.508162195898213168e-02	2.508162195898213211e-04
2.450174446533965461e-02	2.252671467035891051e-02	2.252671467035891062e-04
2.491180180258785459e-02	2.176024248377194520e-02	2.176024248377194552e-04
2.531671699986996413e-02	2.124926102604729819e-02	2.124926102604729852e-04
2.572667580203179608e-02	1.997180738173568934e-02	1.997180738173568912e-04
2.612894625143802330e-02	1.869435373742408049e-02	1.869435373742407973e-04
2.654134917968988677e-02	1.741690009311247164e-02	1.741690009311247305e-04
2.694606344061633435e-02	1.639493717766318109e-02	1.639493717766318174e-04
2.735581558257548646e-02	1.588395571993854102e-02	1.588395571993854016e-04
2.776042464086155015e-02	1.511748353335157224e-02	1.511748353335157235e-04
2.817006865931596243e-02	1.486199280448925221e-02	1.486199280448925156e-04
2.857456935973893067e-02	1.435101134676460694e-02	1.435101134676460726e-04
2.898155855457736074e-02	1.384002988903996340e-02	1.384002988903996296e-04
2.938849124838441296e-02	1.332904843131531812e-02	1.332904843131531866e-04
2.979536664782396829e-02	1.332904843131531812e-02	1.332904843131531866e-04
3.020472638354451678e-02	1.256257624472835281e-02	1.256257624472835357e-04
3.060894239081619547e-02	1.128512260041674396e-02	1.128512260041674418e-04
3.061656854394676289e-02	1.109949478288845166e-02	1.109949478288845128e-04
3.101564114826132340e-02	1.000766895610513511e-02	1.000766895610513479e-04
3.126471432766875225e-02	9.654248066366517139e-03	9.654248066366517248e-05
3.142482073663865894e-02	9.241196769518166335e-03	9.241196769518166985e-05
3.183139738279915781e-02	8.474724582931201025e-03	8.474724582931200537e-05
3.191016445608008123e-02	8.275844010483722479e-03	8.275844010483722696e-05
3.223537145019059191e-02	7.452761667481913078e-03	7.452761667481913295e-05
3.255799801532396898e-02	7.596578053718414797e-03	7.596578053718414363e-05
3.264436371178514734e-02	6.686289480894947769e-03	6.686289480894948203e-05
3.304821208335226301e-02	6.686289480894947769e-03	6.686289480894948203e-05
3.320313077703112431e-02	7.146745013200962379e-03	7.146745013200962704e-05
3.345707547346534610e-02	6.686289480894947769e-03	6.686289480894948203e-05
3.385063932996693059e-02	6.283210100079106471e-03	6.283210100079106145e-05
3.386587281942152194e-02	6.686289480894947769e-03	6.686289480894948203e-05
3.425429531520377685e-02	6.175308023170304229e-03	6.175308023170303904e-05
3.449544199642697040e-02	5.408835836583337185e-03	5.408835836583337456e-05
3.467819001245073945e-02	5.408835836583337185e-03	5.408835836583337456e-05
3.507663464156453303e-02	4.386872921134050106e-03	4.386872921134050214e-05
3.514261276763713110e-02	3.873261200278782512e-03	3.873261200278782458e-05
3.548769955963434336e-02	3.620400734547084363e-03	3.620400734547084444e-05
3.578707261681995239e-02	2.740549086204717086e-03	2.740549086204717181e-05
3.589108320180599970e-02	3.109419276822439956e-03	3.109419276822440145e-05
3.629947043991246791e-02	3.109419276822439956e-03	3.109419276822440145e-05
3.643389283755139180e-02	2.108253647726370840e-03	2.108253647726370786e-05
3.707799715419068942e-02	1.945663392117653488e-03	1.945663392117653596e-05
3.772445406260670903e-02	2.232906177026387252e-03	2.232906177026387388e-05
3.837072416198256813e-02	2.400916107822062377e-03	2.400916107822062337e-05
3.901427097988299786e-02	2.245552085795954594e-03	2.245552085795954702e-05
3.966015862518556395e-02	1.763200994156759009e-03	1.763200994156759199e-05
4.030331814114548189e-02	1.512089377161073087e-03	1.512089377161073182e-05
4.094881058893786591e-02	1.461505742082805457e-03	1.461505742082805450e-05
4.159157011334669446e-02	1.992633910404616009e-03	1.992633910404616212e-05
4.223665462798932568e-02	2.586991622574261532e-03	2.586991622574261681e-05
4.287900147912836885e-02	2.982627911222140993e-03	2.982627911222141169e-05
4.352366533303024532e-02	2.841716356361252346e-03	2.841716356361252306e-05
4.416558683732291213e-02	2.722483502248192622e-03	2.722483502248192785e-05
4.480981731119270534e-02	1.925791249765476578e-03	1.925791249765476727e-05
4.545382588976486921e-02	1.624095997691523026e-03	1.624095997691523148e-05
4.609508518655156678e-02	1.835463329982855996e-03	1.835463329982856104e-05
4.673864130978813008e-02	2.041410987087231409e-03	2.041410987087231301e-05
4.737944360062511240e-02	2.429821042152501085e-03	2.429821042152501234e-05
4.802253457109041668e-02	2.399109549426410148e-03	2.399109549426410202e-05
4.866286721287545192e-02	2.075735596604627239e-03	2.075735596604627280e-05
4.930548034231132387e-02	1.400082756630623149e-03	1.400082756630623216e-05
4.994533070120841384e-02	8.617283547262030285e-04	8.617283547262030691e-06
5.058745331078454838e-02	4.805445332435429756e-04	4.805445332435429451e-06
5.122680876247316661e-02	5.690658946305113828e-04	5.690658946305114336e-06
5.186842818303728786e-02	7.117840078870523671e-04	7.117840078870523468e-06
5.250979075452234801e-02	6.864921903479185520e-04	6.864921903479185656e-06
5.314837968528926537e-02	6.557806976218273978e-04	6.557806976218274486e-06
5.378922007030153413e-02	3.938297302522269605e-04	3.938297302522269300e-06
5.442728256395146930e-02	1.662033724000223803e-04	1.662033724000223904e-06
5.506758811863703834e-02	9.394103657392569202e-05	9.394103657392569711e-07
5.570511158612428959e-02	1.951083067304610610e-04	1.951083067304610763e-06
5.634486967718161515e-02	4.462199237261470371e-04	4.462199237261470507e-06
5.698184154009547364e-02	6.359085552696508133e-04	6.359085552696508336e-06
5.762103954502447584e-02	5.943577121696453063e-04	5.943577121696452995e-06
5.825744723583747148e-02	5.184822595522437525e-04	5.184822595522437864e-06
5.889607254318865448e-02	3.089214856565633376e-04	3.089214856565633460e-06
5.953440620102350145e-02	2.474985002043811918e-04	2.474985002043811969e-06
6.016994351512775646e-02	4.317674565609276832e-04	4.317674565609276866e-06
6.080768556710856171e-02	7.298495918435765053e-04	7.298495918435764884e-06
6.144262732722226977e-02	1.006253026378396351e-03	1.006253026378396371e-05
6.207976519062565618e-02	1.121872763700150965e-03	1.121872763700150945e-05
6.271409886927553634e-02	9.755415336523053050e-04	9.755415336523053389e-06
6.335061997329882733e-02	5.997773873566025369e-04	5.997773873566025505e-06
6.398433305500908497e-02	3.576985623391786299e-04	3.576985623391786469e-06
6.462022484101831443e-02	2.420788250174239070e-04	2.420788250174239036e-06
6.525330482255761733e-02	3.161477192391730145e-04	3.161477192391730281e-06
6.588855474433538695e-02	5.401609603000727833e-04	5.401609603000727901e-06
6.652347839028024956e-02	6.738462815783515360e-04	6.738462815783515902e-06
6.715558465895643536e-02	6.901053071392233363e-04	6.901053071392233430e-06
6.778984763286682869e-02	5.112560259696340755e-04	5.112560259696340620e-06
6.842128958623681922e-02	2.709837593478625606e-04	2.709837593478625471e-06
6.905487937403197163e-02	9.936071176088293619e-05	9.936071176088294805e-07
6.968564455367404209e-02	1.806558395652417206e-05	1.806558395652417333e-07
7.031854865455521020e-02	7.768201101305393242e-05	7.768201101305393369e-07
7.094862461540049625e-02	1.698164891913272188e-04	1.698164891913272315e-06
7.158083054209760099e-02	2.384657082261190685e-04	2.384657082261190838e-06
7.221020485267554134e-02	1.770427227739368686e-04	1.770427227739368712e-06
7.284170013169359581e-02	8.310168620001119014e-05	8.310168620001119522e-07
7.347283470335554123e-02	2.709837593478625810e-05	2.709837593478626000e-07
7.410113254624246804e-02	5.600331026522493543e-05	5.600331026522494051e-07
7.473153777412420984e-02	1.481377884434981879e-04	1.481377884434981853e-06
7.535910293699912832e-02	2.565312921826432609e-04	2.565312921826432677e-06
7.598876638313363518e-02	3.938297302522269605e-04	3.938297302522269300e-06
7.661558648406434358e-02	3.071149272609108912e-04	3.071149272609109149e-06
7.724449572512008533e-02	1.951083067304610610e-04	1.951083067304610763e-06
7.787055839687449799e-02	1.047803869478401939e-04	1.047803869478401990e-06
7.849870102440044406e-02	4.155084310000559507e-05	4.155084310000559761e-07
7.912399391469071563e-02	1.210394125087119535e-04	1.210394125087119518e-06
7.975135753536120864e-02	2.330460330391618108e-04	2.330460330391618328e-06
8.037832623250204533e-02	3.938297302522269605e-04	3.938297302522269300e-06
8.100244054294661322e-02	4.823510916391954219e-04	4.823510916391954185e-06
8.162861165999464597e-02	4.570592741000615526e-04	4.570592741000615526e-06
8.225192536314630820e-02	2.727903177435150070e-04	2.727903177435150205e-06
8.287728654567401432e-02	1.372984380695836996e-04	1.372984380695837046e-06
8.349978734348235954e-02	3.793772630870076337e-05	3.793772630870076189e-07
8.412432625304233635e-02	4.516395989131043355e-05	4.516395989131043334e-07
8.474600186349563746e-02	9.032791978262086710e-05	9.032791978262086667e-07
8.536970617786401871e-02	1.896886315435038033e-04	1.896886315435038041e-06
8.599054433523160845e-02	2.204001242695948761e-04	2.204001242695948999e-06
8.661340174865114760e-02	2.294329162478569994e-04	2.294329162478570130e-06
8.723583025814490854e-02	1.770427227739368686e-04	1.770427227739368712e-06
8.785538842714837870e-02	4.697051828696284601e-05	4.697051828696284855e-07
8.847695159640839302e-02	3.071149272609109319e-05	3.071149272609109573e-07
8.909564170881695278e-02	3.974428470435317583e-05	3.974428470435317710e-07
8.971632727433100085e-02	8.310168620001119014e-05	8.310168620001119522e-07
9.033413712331822554e-02	1.120066205304498709e-04	1.120066205304498810e-06
9.051161467187401888e-02	1.196302045530240059e-04	1.196302045530240076e-06
9.095393283888937586e-02	1.156197373217547093e-04	1.156197373217547220e-06
9.119200919858411192e-02	1.056822883271108800e-04	1.056822883271108868e-06
9.157085023499651755e-02	6.503610224348701130e-05	6.503610224348701130e-07
9.187185926354399235e-02	5.203645668898354012e-05	5.203645668898354562e-07
9.218974387198462794e-02	2.348525914348142301e-05	2.348525914348142428e-07
9.255116080770985076e-02	1.663020780781948032e-05	1.663020780781947937e-07
9.280575664336110364e-02	1.445246716521933867e-05	1.445246716521934026e-07
9.322990977531286916e-02	3.057812403373258924e-05	3.057812403373259221e-07
9.342373599092419767e-02	5.058363507826768449e-05	5.058363507826768957e-07
9.390810211388343764e-02	1.378697873099872962e-04	1.378697873099873063e-06
9.404125271022974186e-02	1.156197373217547093e-04	1.156197373217547220e-06
9.458573377427521855e-02	2.097552017050779603e-04	2.097552017050779569e-06
9.465588484890291587e-02	2.167870074782900648e-04	2.167870074782900800e-06
9.526280071068937705e-02	2.762760329363558951e-04	2.762760329363558849e-06
9.527246898445954071e-02	2.222066826652473225e-04	2.222066826652473310e-06
9.588616613548336942e-02	1.571705804217603112e-04	1.571705804217603197e-06
9.593929888069890888e-02	2.183385347671783433e-04	2.183385347671783552e-06
9.650180552201576001e-02	9.936071176088293619e-05	9.936071176088294805e-07
9.661522424527245467e-02	1.346510374116996424e-04	1.346510374116996517e-06
9.711455557707547592e-02	4.335740149565801431e-05	4.335740149565801283e-07
9.729057276879868321e-02	3.808854046307042103e-05	3.808854046307041955e-07
9.772923806794843460e-02	2.348525914348142301e-05	2.348525914348142428e-07
9.796534041911032775e-02	2.145833265525094071e-05	2.145833265525094018e-07
9.834102893741560047e-02	4.877707668261526525e-05	4.877707668261526906e-07
9.863952316750813909e-02	9.012499715205395437e-05	9.012499715205395988e-07
9.895474240487345252e-02	1.174262957174071150e-04	1.174262957174071108e-06
9.931311698878503291e-02	1.872239524170644649e-04	1.872239524170644590e-06
9.956556201804446504e-02	1.969148651261134802e-04	1.969148651261134650e-06
9.998611786125016776e-02	2.617916583940614801e-04	2.617916583940614919e-06
1.006585217667528981e-01	2.752031163035933438e-04	2.752031163035933405e-06
1.013303246907066302e-01	1.941979105300210211e-04	1.941979105300210194e-06
1.020015226221131915e-01	9.924478853053559952e-05	9.924478853053559867e-07
1.026721115535862566e-01	2.467708255353858097e-05	2.467708255353858161e-07
1.033420874813757301e-01	1.448437454229438625e-05	1.448437454229438773e-07
1.040114464053913113e-01	6.008333143470264077e-05	6.008333143470263992e-07
1.046801843292266138e-01	9.709895526501051053e-05	9.709895526501050968e-07
1.053482972601828271e-01	1.137291630728300010e-04	1.137291630728300129e-06
1.060157812092928226e-01	9.227083041757904336e-05	9.227083041757904887e-07
1.066826321913446340e-01	7.456770597699702871e-05	7.456770597699703295e-07
1.073488462249055503e-01	3.916145709583297230e-05	3.916145709583297463e-07
1.080144193323456792e-01	3.808854046307042103e-05	3.808854046307041955e-07
1.086793475398618314e-01	5.310937332174607784e-05	5.310937332174607953e-07
1.093436268775011683e-01	7.885937250804720669e-05	7.885937250804721092e-07
1.100072533791849050e-01	9.763541358139178616e-05	9.763541358139178193e-07
1.106702230827320832e-01	5.096354005622098207e-05	5.096354005622097995e-07
1.113325320298830662e-01	1.180208296038801654e-05	1.180208296038801723e-07
1.119941762663233253e-01	1.287499959315056443e-05	1.287499959315056570e-07
1.126551518417069769e-01	4.238020699412060579e-05	4.238020699412060812e-07
1.133154548096803327e-01	9.602603863224795926e-05	9.602603863224796519e-07
1.139750812279055614e-01	1.625468698635258941e-04	1.625468698635258932e-06
1.146340271580841563e-01	1.571822866997131648e-04	1.571822866997131708e-06
1.152922886659804858e-01	1.276770792987430862e-04	1.276770792987430913e-06
1.159498618214451771e-01	6.705728954765918337e-05	6.705728954765918972e-07
1.166067426984387506e-01	1.663020780781948032e-05	1.663020780781947937e-07
1.172629273750549622e-01	6.973958112956555308e-06	6.973958112956555096e-08
1.179184119335441594e-01	4.667187352517079732e-05	4.667187352517079668e-07
1.185731924603368181e-01	9.334374705034159463e-05	9.334374705034159336e-07
1.192272650460668576e-01	1.378697873099872962e-04	1.378697873099873063e-06
1.198806257855948576e-01	1.266041626659805621e-04	1.266041626659805680e-06
1.205332707780315815e-01	1.131927047564487254e-04	1.131927047564487195e-06
1.211851961267610411e-01	5.364583163812736025e-05	5.364583163812736237e-07
1.218363979394639779e-01	1.609374949143820469e-05	1.609374949143820447e-07
1.224868723281409971e-01	1.019270801124419811e-05	1.019270801124419784e-07
1.231366154091357301e-01	2.145833265525094071e-05	2.145833265525094018e-07
1.237856233031581626e-01	5.257291500536480220e-05	5.257291500536480728e-07
1.244338921353076305e-01	6.008333143470264077e-05	6.008333143470263992e-07
1.250814180350960647e-01	4.559895689240824605e-05	4.559895689240824689e-07
1.257281971364710982e-01	4.077083204497679243e-05	4.077083204497679137e-07
1.263742255778390611e-01	2.253124928801348859e-05	2.253124928801348997e-07
1.270194995020882123e-01	2.950520740097004136e-05	2.950520740097004242e-07
1.276640150566115406e-01	4.774479015793334181e-05	4.774479015793334647e-07
1.283077683933299407e-01	5.686458153641500051e-05	5.686458153641500644e-07
1.289507556687150835e-01	6.866666449680301028e-05	6.866666449680300646e-07
1.295929730438124539e-01	5.257291500536480220e-05	5.257291500536480728e-07
1.302344166842641648e-01	1.341145790953184006e-05	1.341145790953184059e-07
1.308750827603319955e-01	5.901041480194008272e-06	5.901041480194008616e-08
1.315149674469201224e-01	2.092187433886966846e-05	2.092187433886966793e-07
1.321540669235980181e-01	4.613541520878952168e-05	4.613541520878952443e-07
1.327923773746232106e-01	7.081249776232809926e-05	7.081249776232809545e-07
1.334298949889641539e-01	1.024635384288232398e-04	1.024635384288232322e-06
1.340666159603228769e-01	7.242187271147192617e-05	7.242187271147192278e-07
1.347025364871579090e-01	6.330208133299028103e-05	6.330208133299028399e-07
1.353376527727065959e-01	2.950520740097004136e-05	2.950520740097004242e-07
1.359719610250082478e-01	4.828124847431461236e-06	4.828124847431461475e-08
1.366054574569263436e-01	9.119791378481650226e-06	9.119791378481650702e-08
1.372381382861714572e-01	3.111458235011386488e-05	3.111458235011386445e-07
1.378699997353236284e-01	6.222916470022772976e-05	6.222916470022772891e-07
1.385010380318550949e-01	7.617708092614084207e-05	7.617708092614083910e-07
1.391312494081526907e-01	6.866666449680301028e-05	6.866666449680300646e-07
1.397606301015403285e-01	5.954687311832136513e-05	5.954687311832136767e-07
1.403891763543015370e-01	3.433333224840150514e-05	3.433333224840150323e-07
1.410168844137019428e-01	1.716666612420075257e-05	1.716666612420075162e-07
1.416437505320114754e-01	1.233854127676929049e-05	1.233854127676929080e-07
1.422697709665269872e-01	1.072916632762547036e-05	1.072916632762547009e-07
1.428949419795944586e-01	3.004166571735132038e-05	3.004166571735131996e-07
1.435192598386312579e-01	3.326041561563896064e-05	3.326041561563895874e-07
1.441427208161486229e-01	3.433333224840150514e-05	3.433333224840150323e-07
1.447653211897737546e-01	2.306770760439476084e-05	2.306770760439476222e-07
1.453870572422719942e-01	1.448437454229438625e-05	1.448437454229438773e-07
1.460079252615692769e-01	2.306770760439476084e-05	2.306770760439476222e-07
1.466279215407741143e-01	3.165104066649514051e-05	3.165104066649514200e-07
1.472470423781995497e-01	3.808854046307042103e-05	3.808854046307041955e-07
1.478652840773856392e-01	4.452604025964570155e-05	4.452604025964570240e-07
1.484826429471212683e-01	4.023437372859551680e-05	4.023437372859551913e-07
1.490991153014662729e-01	2.467708255353858097e-05	2.467708255353858161e-07
1.497146974597733382e-01	8.583333062100376284e-06	8.583333062100375808e-08
1.503293857467102590e-01	6.973958112956555308e-06	6.973958112956555096e-08
1.509431764922814223e-01	1.663020780781948032e-05	1.663020780781947937e-07
1.515560660318502617e-01	3.165104066649514051e-05	3.165104066649514200e-07
1.521680507061606569e-01	4.613541520878952168e-05	4.613541520878952443e-07
1.527791268613591102e-01	6.222916470022772976e-05	6.222916470022772891e-07
1.533892908490162577e-01	5.901041480194008272e-05	5.901041480194008484e-07
1.539985390261490728e-01	3.486979056478278077e-05	3.486979056478278077e-07
