Q(Å⁻¹)	Intensity	Error
9.259639431469400550e-02	4.907265600371029865e-04	4.907265600371030238e-06
9.305466976853496441e-02	4.534132501725305904e-04	4.534132501725306243e-06
9.309509170031679548e-02	4.534132501725306446e-04	4.534132501725306243e-06
9.354855783756385601e-02	3.038216663560179076e-04	3.038216663560179280e-06
9.404210109880291324e-02	1.507512084972608183e-04	1.507512084972608301e-06
9.453529773311590556e-02	7.914438446106193095e-05	7.914438446106193477e-07
9.502814592264441362e-02	1.156725619046289729e-04	1.156725619046289661e-06
9.552064385081424081e-02	2.310552176390709119e-04	2.310552176390709305e-06
9.601278970234217169e-02	4.128263863463450334e-04	4.128263863463450504e-06
9.650458166324281384e-02	5.592290022908002079e-04	5.592290022908001774e-06
9.699601792083509255e-02	5.879297131393171859e-04	5.879297131393171994e-06
9.748709666374898164e-02	5.267595112298516539e-04	5.267595112298516675e-06
9.797781608193228964e-02	3.922430482630651668e-04	3.922430482630651770e-06
9.846817436665719625e-02	1.861197612600796840e-04	1.861197612600796959e-06
9.895816971052696920e-02	7.044719935545072469e-05	7.044719935545072977e-07
9.944780030748263944e-02	2.116315042365392079e-05	2.116315042365392175e-07
9.993706435280971800e-02	8.900119424742128631e-05	8.900119424742128419e-07
1.004259600431446214e-01	2.333744670005672101e-04	2.333744670005671982e-06
1.009144855764816107e-01	3.974613593264318852e-04	3.974613593264318852e-06
1.014026391521792442e-01	5.290787605913480334e-04	5.290787605913480199e-06
1.018904189709670810e-01	5.696656244175336446e-04	5.696656244175336785e-06
1.023778232349522727e-01	5.041468299552626315e-04	5.041468299552626552e-06
1.028648501476262384e-01	3.739789595412816255e-04	3.739789595412816137e-06
1.033514979138712847e-01	2.119214104067262689e-04	2.119214104067262774e-06
1.038377647399671838e-01	8.030400914181009360e-05	8.030400914181010037e-07
1.043236488335977791e-01	2.638146148702064252e-05	2.638146148702064316e-07
1.048091484038576188e-01	5.827114020759504404e-05	5.827114020759504913e-07
