Q(Å⁻¹)	Intensity	Error
4.638391838134167666e-02	3.345464024127889173e-03	3.345464024127889281e-05
4.704231660197936288e-02	2.975665831378215571e-03	2.975665831378215693e-05
4.770047264725708197e-02	2.640428217390193739e-03	2.640428217390193699e-05
4.835838312896632851e-02	2.210149011807629321e-03	2.210149011807629226e-05
4.901604466016276640e-02	1.771229661534652177e-03	1.771229661534652109e-05
4.967345385518368711e-02	1.308117906128518707e-03	1.308117906128518707e-05
5.033060732966535000e-02	1.133586983382177350e-03	1.133586983382177391e-05
5.098750170056057240e-02	1.016081015592561372e-03	1.016081015592561460e-05
5.164413358615594501e-02	8.467341796604678462e-04	8.467341796604677988e-06
5.230049960608941506e-02	6.255464755858966639e-04	6.255464755858966605e-06
5.295659638136757802e-02	5.184086814247762390e-04	5.184086814247762085e-06
5.361242053438310812e-02	4.803920447869593018e-04	4.803920447869592849e-06
5.426796868893216108e-02	4.458314660253074766e-04	4.458314660253075207e-06
5.492323747023174219e-02	5.546972891245105118e-04	5.546972891245105524e-06
5.557822350493709512e-02	6.722032569141264896e-04	6.722032569141264829e-06
5.623292342115897985e-02	8.450061507223853444e-04	8.450061507223853037e-06
5.688733384848120717e-02	8.726546137317065660e-04	8.726546137317065796e-06
5.754145141797780555e-02	8.709265847936240642e-04	8.709265847936240845e-06
5.819527276223048634e-02	9.867045236451575402e-04	9.867045236451575199e-06
5.884879451534592160e-02	9.659681763881663259e-04	9.659681763881663937e-06
5.950201331297309132e-02	1.081746115239699694e-03	1.081746115239699660e-05
6.015492579232058906e-02	1.254549009047958331e-03	1.254549009047958311e-05
6.080752859217398998e-02	1.340950455952087759e-03	1.340950455952087806e-05
6.145981835291303846e-02	1.278741414181114658e-03	1.278741414181114766e-05
6.211179171652907866e-02	1.207892227719728614e-03	1.207892227719728573e-05
6.276344532664222819e-02	1.074833999487369253e-03	1.074833999487369341e-05
6.341477582851876016e-02	8.605584111651286196e-04	8.605584111651286061e-06
6.406577986908824907e-02	7.326842697470170888e-04	7.326842697470171125e-06
6.471645409696097362e-02	7.586047038182558086e-04	7.586047038182558086e-06
6.536679516244503496e-02	6.583790254094657162e-04	6.583790254094657603e-06
6.601679971756373166e-02	6.238184466478140537e-04	6.238184466478140808e-06
6.666646441607264328e-02	4.924882473535374108e-04	4.924882473535374277e-06
6.731578591347704699e-02	3.594300191211781577e-04	3.594300191211781526e-06
6.796476086704893171e-02	2.488361670838925665e-04	2.488361670838925835e-06
6.861338593584438705e-02	1.555226044274328609e-04	1.555226044274328541e-06
6.926165778072067292e-02	1.261461124800288935e-04	1.261461124800288927e-06
6.990957306435342800e-02	1.296021703561940598e-04	1.296021703561940521e-06
7.055712845125396149e-02	1.416983729227721687e-04	1.416983729227721738e-06
7.120432060778628114e-02	1.278741414181114766e-04	1.278741414181114724e-06
7.185114620218434334e-02	1.175059677896159508e-04	1.175059677896159516e-06
7.249760190456915054e-02	1.175059677896159508e-04	1.175059677896159516e-06
7.314368438696598751e-02	1.555226044274328609e-04	1.555226044274328541e-06
7.378939032332136605e-02	2.004513568175801577e-04	2.004513568175801814e-06
7.443471638952041392e-02	3.110452088548657217e-04	3.110452088548657082e-06
7.507965926340373630e-02	4.337352634587294219e-04	4.337352634587294625e-06
7.572421562478465207e-02	4.389193502729772526e-04	4.389193502729772864e-06
7.636838215546629116e-02	4.078148293874905937e-04	4.078148293874905970e-06
7.701215553925859492e-02	3.611580480592607679e-04	3.611580480592607747e-06
7.765553246199551063e-02	3.473338165546000487e-04	3.473338165546000521e-06
7.829850961155186695e-02	3.369656429261045499e-04	3.369656429261045737e-06
7.894108367786067948e-02	3.697981927496737107e-04	3.697981927496737157e-06
7.958325135292988739e-02	4.129989162017384243e-04	4.129989162017384210e-06
8.022500933085970065e-02	4.389193502729772526e-04	4.389193502729772864e-06
8.086635430785936440e-02	4.441034370872249206e-04	4.441034370872249410e-06
8.150728298226429802e-02	3.404217008022697162e-04	3.404217008022697331e-06
8.214779205455303990e-02	2.643884275266358960e-04	2.643884275266358858e-06
8.278787822736430324e-02	1.572506333655154711e-04	1.572506333655154762e-06
8.342753820551380983e-02	1.226900546038637001e-04	1.226900546038637120e-06
8.406676869601148461e-02	1.382423150466070025e-04	1.382423150466070143e-06
8.470556640807816451e-02	1.416983729227721687e-04	1.416983729227721738e-06
8.534392805316261266e-02	1.572506333655154711e-04	1.572506333655154762e-06
8.598185034495861578e-02	1.175059677896159508e-04	1.175059677896159516e-06
8.661932999942160982e-02	6.912115752330350125e-05	6.912115752330350717e-07
8.725636373478586061e-02	3.456057876165175062e-05	3.456057876165175359e-07
8.789294827158118661e-02	1.382423150466069889e-05	1.382423150466069879e-07
8.852908033264990373e-02	1.900831831890846183e-05	1.900831831890846183e-07
8.916475664316367289e-02	6.566509964713832144e-05	6.566509964713832652e-07
8.979997393064038935e-02	7.603327327563384730e-05	7.603327327563384730e-07
9.043472892496103033e-02	8.640144690412937317e-05	8.640144690412937867e-07
9.082511618808729315e-02	7.988735811578347667e-05	7.988735811578348217e-07
9.106901835838643322e-02	9.331356265645971923e-05	9.331356265645971880e-07
9.150786737053179243e-02	6.410123345817357111e-05	6.410123345817357068e-07
9.170283896557421266e-02	5.184086814247762255e-05	5.184086814247762509e-07
9.219007220539533753e-02	6.314449863043963579e-05	6.314449863043963537e-07
9.233618748359544159e-02	7.776130221371643043e-05	7.776130221371642704e-07
9.287172661957500408e-02	9.567348277339339578e-05	9.567348277339340425e-07
9.296906065195158220e-02	9.849764947070748216e-05	9.849764947070748978e-07
9.355282654325414171e-02	1.693420645089062794e-04	1.693420645089062751e-06
9.360145521259120860e-02	1.814430384986716891e-04	1.814430384986716984e-06
9.423336790992675738e-02	2.501861574524237184e-04	2.501861574524237032e-06
9.423336790992675738e-02	2.160036172603234329e-04	2.160036172603234414e-06
9.486479549085131968e-02	2.056354436318279071e-04	2.056354436318279206e-06
9.491334665642164881e-02	2.650155472822997293e-04	2.650155472822997429e-06
9.549573470475537784e-02	2.384679934553970407e-04	2.384679934553970627e-06
9.559275872292673226e-02	2.195706429649378155e-04	2.195706429649378155e-06
9.612618230354355586e-02	1.555226044274328609e-04	1.555226044274328541e-06
9.627160005301335644e-02	1.492506331264936920e-04	1.492506331264936971e-06
9.675613504165134215e-02	1.036817362849552451e-04	1.036817362849552502e-06
9.694986659366038040e-02	1.157649141558060102e-04	1.157649141558060035e-06
9.738558967606178451e-02	9.331356265645971923e-05	9.331356265645971880e-07
9.762755429527844586e-02	9.615185018726036344e-05	9.615185018726037191e-07
9.801454296632210184e-02	1.123218809753681878e-04	1.123218809753681912e-06
9.830465911173424942e-02	1.301159365718150128e-04	1.301159365718150120e-06
9.864299167456053175e-02	1.555226044274328609e-04	1.555226044274328541e-06
9.898117700037448174e-02	1.932604352022546351e-04	1.932604352022546368e-06
9.927093256550294231e-02	2.211877040745711823e-04	2.211877040745711806e-06
9.965710392205014145e-02	2.056979879627957941e-04	2.056979879627957958e-06
9.989836240648937438e-02	1.676188069940109699e-04	1.676188069940109758e-06
1.003324358411405576e-01	1.918253329606537457e-04	1.918253329606537338e-06
1.010071687255776063e-01	1.325077736411498647e-04	1.325077736411498715e-06
1.016812985468695529e-01	6.649307052750840939e-05	6.649307052750840897e-07
1.023548212801254353e-01	3.157224931521981790e-05	3.157224931521981768e-07
1.030277329040787532e-01	2.918041224588498639e-05	2.918041224588498470e-07
1.037000294011117402e-01	4.113959759255915747e-05	4.113959759255916023e-07
1.043717067572791507e-01	5.262041552536636090e-05	5.262041552536635751e-07
1.050427609623324071e-01	4.353143466189399576e-05	4.353143466189399851e-07
1.057131880097433585e-01	3.300735155682072087e-05	3.300735155682072065e-07
1.063829838967284280e-01	7.175511208004504683e-06	7.175511208004504260e-08
1.070521446242722330e-01	1.148081793280720682e-05	1.148081793280720655e-07
1.077206661971517321e-01	3.731265828162342300e-05	3.731265828162342427e-07
1.083885446239598732e-01	5.644735483630210215e-05	5.644735483630209877e-07
1.090557759171295604e-01	7.701715363258167073e-05	7.701715363258167623e-07
1.097223560929573849e-01	7.319021432164594303e-05	7.319021432164594557e-07
1.103882811716274254e-01	4.783674138669669789e-05	4.783674138669670212e-07
1.110535471772350485e-01	2.583184034881621618e-05	2.583184034881621639e-07
1.117181501378105568e-01	2.965877965975195066e-05	2.965877965975195235e-07
1.123820860853430442e-01	5.788245707790300512e-05	5.788245707790300174e-07
1.130453510558039332e-01	1.095461377755354307e-04	1.095461377755354239e-06
1.137079410891707193e-01	1.478155308848928026e-04	1.478155308848928153e-06
1.143698522294506609e-01	1.315510388134159023e-04	1.315510388134159150e-06
1.150310805247043017e-01	1.014138917397969941e-04	1.014138917397969950e-06
1.156916220270691603e-01	7.127674466617807240e-05	7.127674466617807494e-07
1.163514727927831838e-01	2.870204483201801873e-05	2.870204483201801704e-07
1.170106288822083951e-01	3.492082121228859149e-05	3.492082121228859128e-07
1.176690863598544023e-01	4.161796500642612513e-05	4.161796500642612788e-07
1.183268412944017967e-01	7.845225587418258725e-05	7.845225587418258979e-07
1.189838897587258137e-01	8.945470639312282980e-05	8.945470639312283530e-07
1.196402278299195931e-01	8.467103225445313968e-05	8.467103225445313756e-07
1.202958515893176872e-01	4.927184362829759408e-05	4.927184362829759451e-07
1.209507571225194728e-01	2.104816621014654639e-05	2.104816621014654777e-07
1.216049405194124383e-01	7.175511208004504683e-06	7.175511208004504260e-08
1.222583978741956096e-01	4.783674138669669789e-06	4.783674138669669948e-08
1.229111252854029057e-01	1.482938982987597533e-05	1.482938982987597618e-07
1.235631188559263016e-01	2.822367741815105108e-05	2.822367741815104938e-07
1.242143746930392256e-01	2.296163586561441363e-05	2.296163586561441310e-07
1.248648889084196661e-01	1.339428758827507405e-05	1.339428758827507321e-07
1.255146576181735141e-01	6.218776380270570217e-06	6.218776380270570270e-08
1.261636769428576832e-01	9.567348277339339578e-06	9.567348277339339896e-08
1.268119430075032861e-01	2.439673810721531321e-05	2.439673810721531342e-07
1.274594519416388239e-01	4.353143466189399576e-05	4.353143466189399851e-07
1.281061998793131818e-01	5.979592673337087575e-05	5.979592673337087236e-07
1.287521829591188050e-01	5.262041552536636090e-05	5.262041552536635751e-07
1.293973973242147080e-01	3.731265828162342300e-05	3.731265828162342427e-07
1.300418391223495118e-01	2.152653362401351405e-05	2.152653362401351543e-07
1.306855045058844256e-01	9.567348277339339578e-06	9.567348277339339896e-08
1.313283896318163113e-01	1.913469655467867916e-05	1.913469655467867979e-07
1.319704906618005269e-01	4.831510880056365877e-05	4.831510880056365919e-07
1.326118037621738521e-01	7.271184690777898892e-05	7.271184690777898850e-07
1.332523251039773871e-01	8.562776708218707499e-05	8.562776708218707287e-07
1.338920508629794781e-01	6.936327501071020178e-05	6.936327501071020432e-07
1.345309772196983944e-01	4.018286276482522894e-05	4.018286276482523021e-07
1.351691003594254481e-01	1.913469655467867916e-05	1.913469655467867979e-07
1.358064164722472822e-01	8.132246035738438302e-06	8.132246035738438249e-08
1.364429217530691296e-01	1.004571569120630723e-05	1.004571569120630755e-07
1.370786124016371288e-01	2.391837069334834894e-05	2.391837069334835106e-07
1.377134846225612497e-01	3.635592345388949446e-05	3.635592345388949425e-07
1.383475346253378868e-01	4.018286276482522894e-05	4.018286276482523021e-07
1.389807586243725079e-01	2.487510552108228087e-05	2.487510552108228108e-07
1.396131528390021914e-01	1.722122689921081192e-05	1.722122689921081181e-07
1.402447134935181916e-01	8.132246035738438302e-06	8.132246035738438249e-08
1.408754368171886706e-01	5.262041552536636598e-06	5.262041552536636943e-08
1.415053190442809583e-01	1.243755276054114043e-05	1.243755276054114054e-07
1.421343564140841731e-01	1.674285948534384426e-05	1.674285948534384416e-07
1.427625451709317317e-01	1.482938982987597533e-05	1.482938982987597618e-07
1.433898815642236091e-01	1.387265500214204340e-05	1.387265500214204351e-07
1.440163618484487651e-01	1.004571569120630723e-05	1.004571569120630755e-07
1.446419822832077373e-01	4.305306724802702979e-06	4.305306724802702953e-08
1.452667391332346236e-01	4.305306724802702979e-06	4.305306724802702953e-08
1.458906286684195919e-01	1.769959431307777957e-05	1.769959431307777947e-07
1.465136471638311955e-01	2.009143138241261447e-05	2.009143138241261510e-07
1.471357908997384667e-01	3.922612793709129362e-05	3.922612793709129490e-07
1.477570561616331490e-01	3.444245379842162384e-05	3.444245379842162362e-07
1.483774392402519571e-01	3.157224931521981790e-05	3.157224931521981768e-07
1.489969364315986700e-01	1.243755276054114043e-05	1.243755276054114054e-07
1.496155440369663359e-01	1.148081793280720682e-05	1.148081793280720655e-07
1.502332583629591156e-01	4.783674138669669789e-06	4.783674138669669948e-08
1.508500757215146537e-01	2.009143138241261447e-05	2.009143138241261510e-07
1.514659924299257554e-01	3.300735155682072087e-05	3.300735155682072065e-07
1.520810048108627577e-01	4.066123017869218982e-05	4.066123017869219257e-07
1.526951091923951787e-01	4.209633242029309279e-05	4.209633242029309554e-07
1.533083019080137555e-01	3.874776052322432597e-05	3.874776052322432724e-07
1.539205792966522324e-01	3.109388190135285024e-05	3.109388190135285003e-07
1.545319377027095098e-01	1.339428758827507405e-05	1.339428758827507321e-07
