Q(Å⁻¹)	Intensity	Error
1.225097803275961668e-03	6.827965685845578392e-01	6.827965685845578322e-03
1.644612795083013690e-03	6.873878150061578651e-01	6.873878150061578547e-03
2.051256061070161514e-03	6.713184525305577743e-01	6.713184525305578194e-03
2.465616385247332634e-03	6.524943422019977568e-01	6.524943422019978054e-03
2.874824602726457935e-03	6.336702318734376282e-01	6.336702318734376178e-03
3.284027285426695426e-03	6.148461215448776107e-01	6.148461215448776038e-03
3.700944265698478692e-03	5.951037619319974326e-01	5.951037619319974811e-03
4.110133373660029323e-03	5.771979008877574646e-01	5.771979008877574889e-03
4.521888008481720483e-03	5.579146659170373113e-01	5.579146659170372904e-03
4.933633827651353471e-03	5.413861787992773067e-01	5.413861787992773310e-03
5.345370028449386406e-03	5.248576916815171911e-01	5.248576916815171980e-03
5.757095808175027168e-03	5.078700799215971617e-01	5.078700799215971409e-03
6.168810364147798118e-03	4.904233435195171631e-01	4.904233435195171596e-03
6.583085995013561800e-03	4.761904796125571160e-01	4.761904796125571680e-03
6.992202594223807625e-03	4.605802417791169945e-01	4.605802417791169702e-03
7.406451593959180978e-03	4.454291285878369533e-01	4.454291285878369568e-03
7.818113135839129674e-03	4.298188907543969428e-01	4.298188907543969324e-03
8.211750240053982200e-03	4.165042761317568898e-01	4.165042761317568759e-03
8.643962328597485853e-03	3.990575397296767801e-01	3.990575397296768079e-03
9.045285508974565750e-03	3.862020497491967519e-01	3.862020497491967623e-03
9.467171276456869469e-03	3.710509365579167107e-01	3.710509365579167055e-03
9.871031568846803592e-03	3.581954465774366270e-01	3.581954465774366166e-03
1.028773422180922874e-02	3.430443333861565858e-01	3.430443333861566031e-03
1.069670017057878543e-02	3.297297187635165883e-01	3.297297187635165900e-03
1.110821744197112299e-02	3.164151041408764797e-01	3.164151041408764901e-03
1.152228483513598363e-02	3.049369880868764704e-01	3.049369880868764773e-03
1.192861457857640611e-02	2.925406227485564670e-01	2.925406227485564861e-03
1.234520759805884590e-02	2.773895095572763703e-01	2.773895095572763859e-03
1.275406194506027192e-02	2.654522688611163361e-01	2.654522688611163622e-03
1.316803409057296786e-02	2.535150281649563020e-01	2.535150281649562951e-03
1.357683821697436635e-02	2.415777874687962401e-01	2.415777874687962280e-03
1.398818705081877369e-02	2.300996714147962030e-01	2.300996714147962151e-03
1.439950861397674801e-02	2.181624307186361411e-01	2.181624307186361481e-03
1.481337259891065891e-02	2.057660653803161377e-01	2.057660653803161568e-03
