Q(Å⁻¹)	Intensity	Error
3.365836014760278244e-02	1.875717073171497343e-02	1.875717073171497397e-04
3.408002327612550536e-02	1.695853792182449790e-02	1.695853792182449779e-04
3.449638233125007503e-02	1.644464283328436055e-02	1.644464283328436174e-04
3.491791093097898480e-02	1.541685265620408585e-02	1.541685265620408693e-04
3.533675305536800038e-02	1.361821984631361032e-02	1.361821984631361076e-04
3.575552628894874962e-02	1.284737721350340603e-02	1.284737721350340668e-04
3.617422981530140497e-02	1.207653458069320174e-02	1.207653458069320260e-04
3.658763034420604160e-02	1.156263949215306612e-02	1.156263949215306655e-04
3.701142448132406504e-02	1.130569194788299744e-02	1.130569194788299717e-04
3.742991398884024101e-02	1.079179685934286183e-02	1.079179685934286248e-04
3.784833052482381582e-02	1.027790177080272448e-02	1.027790177080272507e-04
3.826667327355032927e-02	9.507059137992520184e-03	9.507059137992520997e-05
3.868232747688718498e-02	1.002095422653265754e-02	1.002095422653265840e-04
3.910052067839945439e-02	9.507059137992520184e-03	9.507059137992520997e-05
3.952125064111040864e-02	8.736216505182315892e-03	8.736216505182315567e-05
3.993929008646512208e-02	7.965373872372111599e-03	7.965373872372111491e-05
4.035463965172975120e-02	8.479268960912248951e-03	8.479268960912248897e-05
4.077252304913847603e-02	8.993164049452384567e-03	8.993164049452384947e-05
4.119032695842721192e-02	9.250111593722453243e-03	9.250111593722452972e-05
4.161066108338049019e-02	8.479268960912248951e-03	8.479268960912248897e-05
4.202569305468077665e-02	7.451478783831975983e-03	7.451478783831976796e-05
4.244586310719921513e-02	7.708426328102042924e-03	7.708426328102043466e-05
4.286073142613783249e-02	8.993164049452384567e-03	8.993164049452384947e-05
4.328073412965095096e-02	8.222321416642180275e-03	8.222321416642180871e-05
4.369543556100140280e-02	7.965373872372111599e-03	7.965373872372111491e-05
4.411266025548539471e-02	7.451478783831975983e-03	7.451478783831976796e-05
4.453240579478263267e-02	7.451478783831975983e-03	7.451478783831976796e-05
4.494945713111768437e-02	7.708426328102042924e-03	7.708426328102043466e-05
4.536381508684326352e-02	7.708426328102042924e-03	7.708426328102043466e-05
4.578069090305281197e-02	7.194531239561908174e-03	7.194531239561908771e-05
4.620008210112654112e-02	7.451478783831975983e-03	7.451478783831976796e-05
4.661417396752665088e-02	6.166741062481635206e-03	6.166741062481635315e-05
4.703077959087306747e-02	6.680636151021771690e-03	6.680636151021771365e-05
4.744989644737197809e-02	6.937583695291839499e-03	6.937583695291839390e-05
4.786371495881652088e-02	5.909793518211567398e-03	5.909793518211567290e-05
4.828264483518630856e-02	5.652845973941498722e-03	5.652845973941498587e-05
4.869627707589592458e-02	5.652845973941498722e-03	5.652845973941498587e-05
4.911241613634444864e-02	5.395898429671430914e-03	5.395898429671431239e-05
4.953105941754693681e-02	5.652845973941498722e-03	5.652845973941498587e-05
4.994440620463877489e-02	4.625055796861226622e-03	4.625055796861226486e-05
5.036285434125347543e-02	4.625055796861226622e-03	4.625055796861226486e-05
5.077600679642073345e-02	5.138950885401362238e-03	5.138950885401362536e-05
5.119425652530501525e-02	4.111160708321090138e-03	4.111160708321090436e-05
5.160721142670186834e-02	4.625055796861226622e-03	4.625055796861226486e-05
5.202525948626034874e-02	4.111160708321090138e-03	4.111160708321090436e-05
5.243801361358149671e-02	3.854213164051021462e-03	3.854213164051021733e-05
5.285585674379141702e-02	4.111160708321090138e-03	4.111160708321090436e-05
5.326840687829727944e-02	4.368108252591157946e-03	4.368108252591157783e-05
5.368863549627847509e-02	4.368108252591157946e-03	4.368108252591157783e-05
5.409838474527572244e-02	4.111160708321090138e-03	4.111160708321090436e-05
5.451580824313803642e-02	3.597265619780954087e-03	3.597265619780954385e-05
5.492794074218270567e-02	3.854213164051021462e-03	3.854213164051021733e-05
5.534514954031832107e-02	4.368108252591157946e-03	4.368108252591157783e-05
5.575706839997391501e-02	4.111160708321090138e-03	4.111160708321090436e-05
5.617146958103674814e-02	3.597265619780954087e-03	3.597265619780954385e-05
5.658835022984119723e-02	3.854213164051021462e-03	3.854213164051021733e-05
5.699735431879975750e-02	4.111160708321090138e-03	4.111160708321090436e-05
5.741660042659436219e-02	4.368108252591157946e-03	4.368108252591157783e-05
5.782797113799444805e-02	4.368108252591157946e-03	4.368108252591157783e-05
5.824440287716360631e-02	3.854213164051021462e-03	3.854213164051021733e-05
5.865296324301803171e-02	3.597265619780954087e-03	3.597265619780954385e-05
5.907175112617914919e-02	4.625055796861226622e-03	4.625055796861226486e-05
5.948266888192737384e-02	4.882003341131294430e-03	4.882003341131294511e-05
5.989863872181314108e-02	4.625055796861226622e-03	4.625055796861226486e-05
6.030932519221731541e-02	3.854213164051021462e-03	3.854213164051021733e-05
6.072247738603433337e-02	4.111160708321090138e-03	4.111160708321090436e-05
6.113809228565304094e-02	4.882003341131294430e-03	4.882003341131294511e-05
6.154842582370736309e-02	4.882003341131294430e-03	4.882003341131294511e-05
6.196380004478434234e-02	4.882003341131294430e-03	4.882003341131294511e-05
6.237389429439203076e-02	4.625055796861226622e-03	4.625055796861226486e-05
