Q(Å⁻¹)	Intensity	Error
1.911711431905180683e-02	1.456525650575378472e-01	1.456525650575378472e-03
1.953228306357260302e-02	1.353713153222269316e-01	1.353713153222269386e-03
1.994741372890809425e-02	1.267350655445657892e-01	1.267350655445658022e-03
2.036509970535710715e-02	1.168650657986673169e-01	1.168650657986673204e-03
2.077755758482511400e-02	1.086400660104186039e-01	1.086400660104186108e-03
2.119516285024807684e-02	1.012375662009947497e-01	1.012375662009947549e-03
2.160753941317431967e-02	9.506881635980822531e-02	9.506881635980822271e-04
2.202506071100147900e-02	8.848881652920924379e-02	8.848881652920924205e-04
2.243735274159067150e-02	8.108631671978538957e-02	8.108631671978538610e-04
2.285478681590709035e-02	7.450631688918643580e-02	7.450631688918643797e-04
2.326958343787238412e-02	6.998256700564962907e-02	6.998256700564963470e-04
2.368433469459406762e-02	6.504756713270040680e-02	6.504756713270040463e-04
2.409644801578521636e-02	6.052381724916360700e-02	6.052381724916361221e-04
2.451369787808141062e-02	5.476631739738950511e-02	5.476631739738950684e-04
2.492312585735103128e-02	5.065381750326514165e-02	5.065381750326514122e-04
2.534286989882841498e-02	4.942006753502784649e-02	4.942006753502784996e-04
2.575738220247406063e-02	4.489631765149103976e-02	4.489631765149104128e-04
2.616925406034298004e-02	4.284006770442886497e-02	4.284006770442886389e-04
2.658366544670936679e-02	3.872756781030450846e-02	3.872756781030450911e-04
2.699802500685967444e-02	3.831631782089207905e-02	3.831631782089208230e-04
2.741492118405903719e-02	3.584881788441746098e-02	3.584881788441746184e-04
2.782658541735403071e-02	3.420381792676771560e-02	3.420381792676771668e-04
2.824337322530911035e-02	3.173631799029310446e-02	3.173631799029310707e-04
2.865492883054553130e-02	2.844631807499361717e-02	2.844631807499361674e-04
2.906901714446387744e-02	2.762381809616874448e-02	2.762381809616874686e-04
2.948563630470783792e-02	2.721256810675630813e-02	2.721256810675630922e-04
2.989702295051554354e-02	2.515631815969412641e-02	2.515631815969412641e-04
3.031352561766757422e-02	2.310006821263194815e-02	2.310006821263194902e-04
3.072738203096818041e-02	2.063256827615733008e-02	2.063256827615733127e-04
3.113859249918272259e-02	2.104381826556976989e-02	2.104381826556977163e-04
3.155491433704116222e-02	1.939881830792002451e-02	1.939881830792002375e-04
3.196600334495685453e-02	1.857631832909515182e-02	1.857631832909515117e-04
3.238220057155343640e-02	1.610881839262054069e-02	1.610881839262054156e-04
3.279574939585289117e-02	1.569756840320810087e-02	1.569756840320810120e-04
3.320923428316075593e-02	1.446381843497079531e-02	1.446381843497079639e-04
3.362265442736706023e-02	1.487506842438322992e-02	1.487506842438323133e-04
3.403600902248809373e-02	1.240756848790861705e-02	1.240756848790861629e-04
3.444671441889294444e-02	1.076256853025887167e-02	1.076256853025887248e-04
3.486251834217996004e-02	9.528818562021564367e-03	9.528818562021564964e-05
3.527567145542857829e-02	9.528818562021564367e-03	9.528818562021564964e-05
3.568617423504671926e-02	9.117568572609128022e-03	9.117568572609128673e-05
3.610177056141709862e-02	8.706318583196691677e-03	8.706318583196692381e-05
3.651213426147711938e-02	7.472568614959385243e-03	7.472568614959384863e-05
3.692500790380974507e-02	6.650068636134513420e-03	6.650068636134513636e-05
3.734038934123622838e-02	7.472568614959385243e-03	7.472568614959384863e-05
3.775053842211997107e-02	7.472568614959385243e-03	7.472568614959384863e-05
3.816577255098094895e-02	6.238818646722077074e-03	6.238818646722077345e-05
3.857319615644957955e-02	5.827568657309641596e-03	5.827568657309641732e-05
3.899343605559330017e-02	4.593818689072334295e-03	4.593818689072334214e-05
3.940070986453762802e-02	5.827568657309641596e-03	5.827568657309641732e-05
3.981563966320411652e-02	6.238818646722077074e-03	6.238818646722077345e-05
4.022276144285538702e-02	5.827568657309641596e-03	5.827568657309641732e-05
4.063753471799005229e-02	5.827568657309641596e-03	5.827568657309641732e-05
4.105222777476488089e-02	4.182568699659897950e-03	4.182568699659897923e-05
4.146168983511254458e-02	5.827568657309641596e-03	5.827568657309641732e-05
4.187622102137651681e-02	5.005068678484769773e-03	5.005068678484769827e-05
4.228552162564892108e-02	5.827568657309641596e-03	5.827568657309641732e-05
4.269731426572064004e-02	5.005068678484769773e-03	5.005068678484769827e-05
4.311159658549944956e-02	5.005068678484769773e-03	5.005068678484769827e-05
4.352064902141861147e-02	5.005068678484769773e-03	5.005068678484769827e-05
4.393476139161486826e-02	5.416318667897205251e-03	5.416318667897205441e-05
4.434364439435314192e-02	5.005068678484769773e-03	5.005068678484769827e-05
4.475758358563537709e-02	3.771318710247462038e-03	3.771318710247462309e-05
4.516629396664097879e-02	4.593818689072334295e-03	4.593818689072334214e-05
4.557748707268986788e-02	5.005068678484769773e-03	5.005068678484769827e-05
4.598859132309551095e-02	5.005068678484769773e-03	5.005068678484769827e-05
4.640217447398248957e-02	4.593818689072334295e-03	4.593818689072334214e-05
4.681053005127677052e-02	3.360068720835026994e-03	3.360068720835027373e-05
4.722136292664076695e-02	3.771318710247462038e-03	3.771318710247462309e-05
4.763210374154143445e-02	4.593818689072334295e-03	4.593818689072334214e-05
4.804531795124035443e-02	3.360068720835026994e-03	3.360068720835027373e-05
4.845587165521134110e-02	3.360068720835026994e-03	3.360068720835027373e-05
4.886376581676779574e-02	3.360068720835026994e-03	3.360068720835027373e-05
4.927413038403092443e-02	2.126318752597718392e-03	2.126318752597718500e-05
4.968696276325725025e-02	2.537568742010154303e-03	2.537568742010154452e-05
5.009457053140213556e-02	3.771318710247462038e-03	3.771318710247462309e-05
5.050464451202017063e-02	1.715068763185283130e-03	1.715068763185283225e-05
5.091718206694879900e-02	1.303818773772847002e-03	1.303818773772847104e-05
5.132449628982160145e-02	1.303818773772847002e-03	1.303818773772847104e-05
5.173683327358372802e-02	2.537568742010154303e-03	2.537568742010154452e-05
5.214394782889094498e-02	1.715068763185283130e-03	1.715068763185283225e-05
5.255352151182540038e-02	1.303818773772847002e-03	1.303818773772847104e-05
5.296555161029600778e-02	1.303818773772847002e-03	1.303818773772847104e-05
5.337491893553895916e-02	1.715068763185283130e-03	1.715068763185283225e-05
5.378162463301354446e-02	1.715068763185283130e-03	1.715068763185283225e-05
5.419334061673817399e-02	2.126318752597718392e-03	2.126318752597718500e-05
5.459983712713411402e-02	8.925687843604113072e-04	8.925687843604113207e-06
5.501133968738097096e-02	8.925687843604113072e-04	8.925687843604113207e-06
5.541506892709249094e-02	1.715068763185283130e-03	1.715068763185283225e-05
5.583146399598593046e-02	3.360068720835026994e-03	3.360068720835027373e-05
5.623242484337510894e-02	1.715068763185283130e-03	1.715068763185283225e-05
5.664604448465837550e-02	1.303818773772847002e-03	1.303818773772847104e-05
5.705444658937902647e-02	1.303818773772847002e-03	1.303818773772847104e-05
5.746018599263902349e-02	2.126318752597718392e-03	2.126318752597718500e-05
5.787091631114707480e-02	2.537568742010154303e-03	2.537568742010154452e-05
5.827643227579502871e-02	2.537568742010154303e-03	2.537568742010154452e-05
5.868693474388469999e-02	2.537568742010154303e-03	2.537568742010154452e-05
5.909222410762565020e-02	1.303818773772847002e-03	1.303818773772847104e-05
5.950249552411621817e-02	2.126318752597718392e-03	2.126318752597718500e-05
5.990500794135183299e-02	2.948818731422590649e-03	2.948818731422590743e-05
6.031759229193485450e-02	2.126318752597718392e-03	2.126318752597718500e-05
6.072241897406990829e-02	2.126318752597718392e-03	2.126318752597718500e-05
6.113221869105225220e-02	2.537568742010154303e-03	2.537568742010154452e-05
6.153426507049720301e-02	2.537568742010154303e-03	2.537568742010154452e-05
