Q(Å⁻¹)	Intensity	Error
2.058104704910544008e-02	1.966927249775430042e-01	1.966927249775430198e-03
2.097621583310506702e-02	1.964672632640642180e-01	1.964672632640642336e-03
2.137134372289857531e-02	1.779261118083469151e-01	1.779261118083469081e-03
2.176396079023360658e-02	1.465920669973168333e-01	1.465920669973168420e-03
2.215900484833908252e-02	1.102423207686937939e-01	1.102423207686937905e-03
2.255400570633072851e-02	7.552690421546623400e-02	7.552690421546623921e-04
2.294649425172261975e-02	4.932127321343568460e-02	4.932127321343568634e-04
2.334634280037744050e-02	3.686655396300825283e-02	3.686655396300825434e-04
2.373874137930898076e-02	4.064241907512878421e-02	4.064241907512878768e-04
2.413356173696620810e-02	5.563316713220432808e-02	5.563316713220432808e-04
2.453080222861769508e-02	7.051120279787329026e-02	7.051120279787328636e-04
2.491565987546936339e-02	7.456884888851028625e-02	7.456884888851028582e-04
2.532267058433479781e-02	6.352303453066514283e-02	6.352303453066514109e-04
2.571236497561990575e-02	4.346022886029336091e-02	4.346022886029336221e-04
2.610940833943511605e-02	2.063596960046030007e-02	2.063596960046029986e-04
2.650393453631294180e-02	5.532509151978175395e-03	5.532509151978175314e-05
2.689594375867528434e-02	2.940124149626765094e-03	2.940124149626765013e-05
2.729036617508862061e-02	1.268974600629619622e-02	1.268974600629619578e-04
2.768473538753665406e-02	2.959660471728365119e-02	2.959660471728365379e-04
2.807905062717641967e-02	4.565812049272172796e-02	4.565812049272172969e-04
2.847331112527019120e-02	5.467511180524836645e-02	5.467511180524836385e-04
2.886751611318694524e-02	5.360434408688583008e-02	5.360434408688582834e-04
2.926412807325040610e-02	4.340387266459006660e-02	4.340387266459006573e-04
2.965575648450794605e-02	2.779320645477832349e-02	2.779320645477832371e-04
3.005225285932118864e-02	1.212618404926328088e-02	1.212618404926328115e-04
3.044622775384372287e-02	2.827411758220182113e-03	2.827411758220182221e-05
3.084014329188731682e-02	3.672754693769555122e-03	3.672754693769555528e-05
3.123153729745776694e-02	1.347873274614227838e-02	1.347873274614227871e-04
3.163517628759272837e-02	2.863854939032769303e-02	2.863854939032769499e-04
3.200184092135615471e-02	4.126233722786499386e-02	4.126233722786499473e-04
3.242011700398326340e-02	5.140645245445746303e-02	5.140645245445746086e-04
3.280142421079086656e-02	5.219543919430354867e-02	5.219543919430354650e-04
3.320480647943509916e-02	4.520727092709540124e-02	4.520727092709540124e-04
3.359336654490965857e-02	3.433052515636013380e-02	3.433052515636013510e-04
3.398678000638737789e-02	2.057961340475700923e-02	2.057961340475700880e-04
3.438012720889837420e-02	9.195661872692122499e-03	9.195661872692123149e-05
3.477586517431929813e-02	2.151137409780684226e-03	2.151137409780684118e-05
3.516907713236196859e-02	1.305794474231311434e-03	1.305794474231311488e-05
3.555976359478087850e-02	5.701577739088050517e-03	5.701577739088050517e-05
3.595529459024774527e-02	1.347873274614227838e-02	1.347873274614227871e-04
3.634338644349221353e-02	2.080503818757017606e-02	2.080503818757017574e-04
3.674123166152363368e-02	2.576438340945982897e-02	2.576438340945982940e-04
3.713163797661797605e-02	2.655337014930590767e-02	2.655337014930590962e-04
3.752442751194183523e-02	2.356649177703145845e-02	2.356649177703145921e-04
3.791714389147414488e-02	1.781815981529572684e-02	1.781815981529572804e-04
3.830978634959421314e-02	1.139355350512049128e-02	1.139355350512049199e-04
3.870480743293094189e-02	5.532509151978175395e-03	5.532509151978175314e-05
3.909239359873700748e-02	2.263849801187267207e-03	2.263849801187267248e-05
3.948971490080309399e-02	1.700287844154352301e-03	1.700287844154352274e-05
3.987960166061396000e-02	3.616398498066263414e-03	3.616398498066263794e-05
4.027186303245890858e-02	7.166838827373627971e-03	7.166838827373627483e-05
4.066649678662830752e-02	1.049185437386782743e-02	1.049185437386782830e-04
4.105614947539518861e-02	1.229525263637315513e-02	1.229525263637315567e-04
4.145062291131909604e-02	1.235160883207644771e-02	1.235160883207644673e-04
4.184011575423056406e-02	1.060456676527441085e-02	1.060456676527441041e-04
4.223197692153451976e-02	7.730400784406543310e-03	7.730400784406543473e-05
4.262375575543847495e-02	4.405385237912344716e-03	4.405385237912344689e-05
4.301789932759631646e-02	2.038425018374100811e-03	2.038425018374100987e-05
4.340706336803679816e-02	1.080369691418145471e-03	1.080369691418145566e-05
4.379859061963289196e-02	2.094781214077392952e-03	2.094781214077393061e-05
4.419003248363542052e-02	4.856234803538676641e-03	4.856234803538676532e-05
4.458383389760815774e-02	8.293962741439458650e-03	8.293962741439459463e-05
4.497265699648387433e-02	1.105541633090074277e-02	1.105541633090074293e-04
4.536628272427722236e-02	1.285881459340607047e-02	1.285881459340607166e-04
4.575248675046291597e-02	1.291517078910936304e-02	1.291517078910936272e-04
4.614837777556048820e-02	1.156262209223036554e-02	1.156262209223036516e-04
4.653440487587475610e-02	9.082949481285539084e-03	9.082949481285539680e-05
4.692767059696317800e-02	5.757933934791341357e-03	5.757933934791341574e-05
4.731840190161866466e-02	2.771055562516890839e-03	2.771055562516890825e-05
4.770904095662837491e-02	8.549449086049792923e-04	8.549449086049793059e-06
4.810202761911726993e-02	4.040953429786472593e-04	4.040953429786472932e-06
4.849003927160845662e-02	1.643931648451060377e-03	1.643931648451060540e-05
4.888283644597626182e-02	3.729110889472846396e-03	3.729110889472846585e-05
4.927309829052989310e-02	6.377852087527546669e-03	6.377852087527547266e-05
4.927797595728905522e-02	8.223276104762530098e-03	8.223276104762530477e-05
4.966326407465710552e-02	8.857524698472372254e-03	8.857524698472372742e-05
4.982174131104426251e-02	1.083708504950623916e-02	1.083708504950623916e-04
5.005089540893505051e-02	1.021007339535136976e-02	1.021007339535137030e-04
5.036044370339132215e-02	1.129496625443548487e-02	1.129496625443548476e-04
5.044330441922840330e-02	1.043549817816453486e-02	1.043549817816453453e-04
5.083317745894392475e-02	9.364730459801996754e-03	9.364730459801996320e-05
5.090383136066192055e-02	8.814635594523549667e-03	8.814635594523550480e-05
5.122051561899354510e-02	7.392263610186794801e-03	7.392263610186794421e-05
5.144459082298532410e-02	5.328993802017878943e-03	5.328993802017878808e-05
5.161019032155907127e-02	5.025303390648551763e-03	5.025303390648551736e-05
5.198759174778631864e-02	2.054551827284001667e-03	2.054551827284001639e-05
5.199976440741769373e-02	2.827411758220182113e-03	2.827411758220182221e-05
5.238923711707475783e-02	1.305794474231311434e-03	1.305794474231311488e-05
5.252552847480374681e-02	3.362301098926943617e-04	3.362301098926943668e-06
5.277860769123332574e-02	6.295201257918133300e-04	6.295201257918133842e-06
5.306813537507734657e-02	7.147001833397472175e-04	7.147001833397472446e-06
5.316787537079551568e-02	7.422325171983963112e-04	7.422325171983963450e-06
5.355947134448978131e-02	1.700287844154352301e-03	1.700287844154352274e-05
5.361054130214465419e-02	2.417815513851485909e-03	2.417815513851485936e-05
5.394609901074382680e-02	2.996480345330057235e-03	2.996480345330057425e-05
5.415031325495982956e-02	4.237513143773253763e-03	4.237513143773253763e-05
5.433991471573067916e-02	4.123604259395887046e-03	4.123604259395887372e-05
5.468988197135779550e-02	5.301960225343089333e-03	5.301960225343089767e-05
5.472147199548522967e-02	4.856234803538676641e-03	4.856234803538676532e-05
5.511507309470589644e-02	4.799878607835384933e-03	4.799878607835384798e-05
5.522924542623462718e-02	4.984315699414313371e-03	4.984315699414313289e-05
5.550127817762658122e-02	4.292672846505761301e-03	4.292672846505761220e-05
5.576840159525675578e-02	3.458608215830881114e-03	3.458608215830881276e-05
5.588980435731077945e-02	3.560042302362972141e-03	3.560042302362972059e-05
5.628064884036357296e-02	2.545630779703724877e-03	2.545630779703724904e-05
5.630734845486861512e-02	1.907556754114833652e-03	1.907556754114833733e-05
5.666652907933949351e-02	1.587575452747769103e-03	1.587575452747769144e-05
5.684851023773600243e-02	1.025586315099826645e-03	1.025586315099826632e-05
5.705472610741942757e-02	9.676573000115623819e-04	9.676573000115624361e-06
5.738460615557471056e-02	1.040792701979395638e-03	1.040792701979395679e-05
5.744281190439134294e-02	1.024013495714853981e-03	1.024013495714854001e-05
5.783078571366210424e-02	1.587575452747769103e-03	1.587575452747769144e-05
5.792533726859317583e-02	1.883902374524393068e-03	1.883902374524393068e-05
5.821864677885692230e-02	2.320205996890558481e-03	2.320205996890558643e-05
5.846342568700409886e-02	3.059862959877736321e-03	3.059862959877736321e-05
5.860881740760701814e-02	3.109192736736640216e-03	3.109192736736640216e-05
5.900129468106714986e-02	3.713737595699206917e-03	3.713737595699206700e-05
5.954136356383005896e-02	3.504227376469588526e-03	3.504227376469588417e-05
6.007878664270982494e-02	2.595223360779791693e-03	2.595223360779791598e-05
6.061840353026737988e-02	1.235096534329445037e-03	1.235096534329445084e-05
6.115537258938351373e-02	3.514364967722634629e-04	3.514364967722634562e-06
6.169211212076339962e-02	3.497468982300890581e-04	3.497468982300890564e-06
6.222620392941353301e-02	1.395608395836007640e-03	1.395608395836007680e-05
6.276489454324164774e-02	2.784458397503317660e-03	2.784458397503317592e-05
6.330093340798365054e-02	4.156412413748884933e-03	4.156412413748885286e-05
6.383673469229192432e-02	4.443644165918522911e-03	4.443644165918522992e-05
6.437470828017065327e-02	3.975625369736230340e-03	3.975625369736230231e-05
6.491002727877738521e-02	2.554672995767607278e-03	2.554672995767607360e-05
6.544751235296927816e-02	1.255371716835537244e-03	1.255371716835537203e-05
6.598234099302462130e-02	2.264062046513620329e-04	2.264062046513620261e-06
6.651451452454790192e-02	1.402366790004705042e-04	1.402366790004704983e-06
6.704884699873668585e-02	7.670777381471520322e-04	7.670777381471519847e-06
6.758773821498348378e-02	1.895729564319613468e-03	1.895729564319613401e-05
6.811915905143721417e-02	2.745597631033308301e-03	2.745597631033308220e-05
6.865272941572908572e-02	3.254166792227785720e-03	3.254166792227785557e-05
6.918844383675730458e-02	2.792906390214189467e-03	2.792906390214189549e-05
6.972149569173828609e-02	2.083275002500965464e-03	2.083275002500965546e-05
7.025668522940416161e-02	1.111755840750718038e-03	1.111755840750718011e-05
7.078921053641396011e-02	4.882939786883852117e-04	4.882939786883852185e-06
7.132147015806272750e-02	2.872317521696383566e-04	2.872317521696383838e-06
7.185106633974724932e-02	5.575675189175333156e-04	5.575675189175333631e-06
7.238518435559583575e-02	1.061067884485487845e-03	1.061067884485487798e-05
7.291663493915861993e-02	1.404056388546879447e-03	1.404056388546879467e-05
7.344781185273228929e-02	1.476709125860376252e-03	1.476709125860376327e-05
7.397871310270894007e-02	1.295922081847721442e-03	1.295922081847721442e-05
7.450933669651524371e-02	9.275895996537146353e-04	9.275895996537145811e-06
7.504206894363060765e-02	4.764667888931648659e-04	4.764667888931648862e-06
7.557212997841013247e-02	3.497468982300890581e-04	3.497468982300890564e-06
7.610190737662296534e-02	5.558779203753590192e-04	5.558779203753590057e-06
7.663139914991383417e-02	9.833463515454680427e-04	9.833463515454680360e-06
7.716298645983087068e-02	1.404056388546879447e-03	1.404056388546879467e-05
7.769189971351823931e-02	1.517259490872560450e-03	1.517259490872560565e-05
7.822290189069672217e-02	1.377022811872090054e-03	1.377022811872090088e-05
7.875122864853220661e-02	9.411063879911092233e-04	9.411063879911092707e-06
7.927925983803947585e-02	4.663291976401187622e-04	4.663291976401187419e-06
7.980699347741712635e-02	1.385470804582961536e-04	1.385470804582961621e-06
8.033442758598051403e-02	1.588222629643882796e-04	1.588222629643882813e-06
8.086393397020472107e-02	3.987452559531450631e-04	3.987452559531450394e-06
8.138838929355429741e-02	8.988664244367507291e-04	8.988664244367506749e-06
8.191965499870677847e-02	1.377022811872090054e-03	1.377022811872090088e-05
8.244349878260678888e-02	1.622014600487369645e-03	1.622014600487369537e-05
8.296940416819822972e-02	1.556120257342570243e-03	1.556120257342570107e-05
8.349499815384703316e-02	1.162443797015948448e-03	1.162443797015948394e-05
8.402264418383265099e-02	6.994937964601781162e-04	6.994937964601781129e-06
8.454997201345033908e-02	2.804733580009410084e-04	2.804733580009409966e-06
8.507225454869113412e-02	6.420474460262505208e-05	6.420474460262505123e-07
8.559894288618082048e-02	1.655806571330856549e-04	1.655806571330856685e-06
8.612058774538892958e-02	4.545020078448984164e-04	4.545020078448984096e-06
8.664662868371228455e-02	7.299065702193164272e-04	7.299065702193164611e-06
8.716998476331805357e-02	1.023896716557652240e-03	1.023896716557652274e-05
8.769301367740389708e-02	1.071205475738533624e-03	1.071205475738533604e-05
8.769301367740389708e-02	1.084418670736324959e-03	1.084418670736325054e-05
8.821806721889570435e-02	8.988664244367507291e-04	8.988664244367506749e-06
8.835222019750767208e-02	8.427579215769310551e-04	8.427579215769310145e-06
8.873808215814339706e-02	5.727739057971024169e-04	5.727739057971024101e-06
8.901089921081706269e-02	4.887520769515830846e-04	4.887520769515830846e-06
8.926246855791195034e-02	3.497468982300890581e-04	3.497468982300890564e-06
8.966904678469002354e-02	2.148472671599667276e-04	2.148472671599667479e-06
8.978416767855278147e-02	1.943038323500495069e-04	1.943038323500494899e-06
9.030787753493815795e-02	2.128894163139672822e-04	2.128894163139672941e-06
9.032665898965748508e-02	2.090772773626216709e-04	2.090772773626216726e-06
9.082655303192745111e-02	3.666428836518325100e-04	3.666428836518325032e-06
9.098373189944682082e-02	3.957534178649624030e-04	3.957534178649624200e-06
9.134957999406714824e-02	5.305339422427439227e-04	5.305339422427438990e-06
9.164026159100521762e-02	5.783566243927066230e-04	5.783566243927066162e-06
9.186991792223582476e-02	5.761531028814511181e-04	5.761531028814511249e-06
9.229624414452312908e-02	6.000789389238881657e-04	6.000789389238881657e-06
9.238991104514215902e-02	5.812218985079742242e-04	5.812218985079741970e-06
9.291189737309892005e-02	4.781563874353391623e-04	4.781563874353391589e-06
9.295167564345779843e-02	4.629568284458051111e-04	4.629568284458051111e-06
9.342885506993722777e-02	2.635773725791976108e-04	2.635773725791976345e-06
9.360655217455643440e-02	2.386060486784464857e-04	2.386060486784465094e-06
9.395013887531347696e-02	1.622014600487369808e-04	1.622014600487369749e-06
9.426086982787969248e-02	1.666508817939078423e-04	1.666508817939078491e-06
9.446873168118076480e-02	1.706494527596086796e-04	1.706494527596086771e-06
9.491462469682510061e-02	2.644012971842244863e-04	2.644012971842244829e-06
9.498696992794376792e-02	3.142653288444278580e-04	3.142653288444278478e-06
9.550485167055586255e-02	4.747771903509904611e-04	4.747771903509904441e-06
9.556781287815019343e-02	5.104743914827645189e-04	5.104743914827645494e-06
9.602470533743255598e-02	7.028729935445269259e-04	7.028729935445269123e-06
9.622043047199592414e-02	7.002052324660527774e-04	7.002052324660527842e-06
9.654186661419057736e-02	7.197689789662703235e-04	7.197689789662703168e-06
9.687247358190995139e-02	6.903623086941111002e-04	6.903623086941110731e-06
9.752393831486995401e-02	5.148867366219108104e-04	5.148867366219108307e-06
9.817482078130662648e-02	2.267266579192066202e-04	2.267266579192066286e-06
9.882511709512734055e-02	7.025811106179007180e-05	7.025811106179007265e-07
9.947482337373886319e-02	9.775041539031661692e-05	9.775041539031661269e-07
1.001239357380709349e-01	3.109006267275348000e-04	3.109006267275348153e-06
1.007724503125991267e-01	5.759807462408587366e-04	5.759807462408587163e-06
1.014203632253682236e-01	7.056358110988480547e-04	7.056358110988480445e-06
1.020676706080151097e-01	6.458994461380990291e-04	6.458994461380990799e-06
1.027143685957921243e-01	4.113663314342491098e-04	4.113663314342490793e-06
1.033604533275898907e-01	1.795485060467968562e-04	1.795485060467968570e-06
1.040059209459605338e-01	5.939695379619934110e-05	5.939695379619934026e-07
1.046507675971406065e-01	1.058962833395096683e-04	1.058962833395096726e-06
1.052949894310741957e-01	2.582918962223296503e-04	2.582918962223296351e-06
1.059385826014358489e-01	3.838740271057225917e-04	3.838740271057225816e-06
1.065815432656534861e-01	4.395374580918750781e-04	4.395374580918751221e-06
1.072238675849315204e-01	3.828557936120733892e-04	3.828557936120734332e-06
1.078655517242735479e-01	2.267266579192066202e-04	2.267266579192066286e-06
1.085065918525054129e-01	1.272791867061414317e-04	1.272791867061414283e-06
1.091469841422980230e-01	1.303338871870888226e-04	1.303338871870888310e-06
1.097867247701901916e-01	2.033072875652765601e-04	2.033072875652765550e-06
1.104258099166114809e-01	2.803536219180608369e-04	2.803536219180608301e-06
1.110642357659050172e-01	2.980030024746458403e-04	2.980030024746458285e-06
1.117019985063502918e-01	2.314784142229025555e-04	2.314784142229025555e-06
1.123390943301857958e-01	1.462862119209252273e-04	1.462862119209252206e-06
1.129755194336319185e-01	8.485279113742761660e-05	8.485279113742761533e-07
1.136112700169135681e-01	9.571394840301834729e-05	9.571394840301835830e-07
1.142463422842828341e-01	1.958402419451829590e-04	1.958402419451829556e-06
1.148807324440417332e-01	3.061488704238388646e-04	3.061488704238388884e-06
1.155144367085648438e-01	3.699581693591844295e-04	3.699581693591844464e-06
1.161474512943217879e-01	3.339805859169151349e-04	3.339805859169151586e-06
1.167797724218999772e-01	2.162049118181655740e-04	2.162049118181655841e-06
1.174113963160270668e-01	9.299865908662066801e-05	9.299865908662067521e-07
1.180423192055935627e-01	3.495934994862018010e-05	3.495934994862018179e-07
1.186725373236753867e-01	6.245165427714673200e-05	6.245165427714673242e-07
1.193020469075561779e-01	1.785302725531477349e-04	1.785302725531477298e-06
1.199308441987499835e-01	2.949483019936984494e-04	2.949483019936984681e-06
1.205589254430235319e-01	3.411082203724590109e-04	3.411082203724590278e-06
1.211862868904186874e-01	2.857842005508562226e-04	2.857842005508562175e-06
1.218129247952749600e-01	1.785302725531477349e-04	1.785302725531477298e-06
1.224388354162516124e-01	8.824690278292473264e-05	8.824690278292473773e-07
1.230640150163503505e-01	4.785697420150917365e-05	4.785697420150917915e-07
1.236884598629372639e-01	6.177283194804730879e-05	6.177283194804731429e-07
1.243121662277654055e-01	1.228668415669951944e-04	1.228668415669951893e-06
1.249351303869968843e-01	1.781908613885980098e-04	1.781908613885980208e-06
1.255573486212251122e-01	2.019496429070777408e-04	2.019496429070777611e-06
1.261788172154970911e-01	1.744573385785511686e-04	1.744573385785511787e-06
1.267995324593355344e-01	1.167574406051003990e-04	1.167574406051004050e-06
1.274194906467610855e-01	7.500986736548602072e-05	7.500986736548602072e-07
1.280386880763142998e-01	7.772515668188370000e-05	7.772515668188370381e-07
1.286571210510779051e-01	1.082721614913576360e-04	1.082721614913576360e-06
1.292747858786987281e-01	1.510379682246211627e-04	1.510379682246211686e-06
1.298916788714098713e-01	1.622385366547616321e-04	1.622385366547616313e-06
1.305077963460527513e-01	1.388191663008315991e-04	1.388191663008316000e-06
1.311231346240988582e-01	8.654984696017617462e-05	8.654984696017617123e-07
1.317376900316720445e-01	5.057226351790685971e-05	5.057226351790686225e-07
1.323514588995700902e-01	4.582050721421091757e-05	4.582050721421091948e-07
1.329644375632869635e-01	7.976162366918195608e-05	7.976162366918195820e-07
1.335766223630344696e-01	1.296550648579893994e-04	1.296550648579893917e-06
1.341880096437642889e-01	1.608808919965627586e-04	1.608808919965627526e-06
1.347985957551895153e-01	1.700449934394049584e-04	1.700449934394049609e-06
1.354083770518067775e-01	1.534138463764691304e-04	1.534138463764691321e-06
1.360173498929177216e-01	1.072539279977085148e-04	1.072539279977085088e-06
1.366255106426509935e-01	4.242639556871380830e-05	4.242639556871380766e-07
1.372328556699837221e-01	1.900702521478378888e-05	1.900702521478378962e-07
1.375795423329175537e-01	3.173742908995764143e-05	3.173742908995763995e-07
1.378393813487633901e-01	4.955403002425773167e-05	4.955403002425773506e-07
1.382721103283515995e-01	6.475717854718628964e-05	6.475717854718628753e-07
1.384450840577294284e-01	9.673218189666749566e-05	9.673218189666750667e-07
1.389636000500933943e-01	1.394523399407229564e-04	1.394523399407229530e-06
1.390499601805346153e-01	1.469650342500246505e-04	1.469650342500246599e-06
1.396540061057670867e-01	1.683479376166563868e-04	1.683479376166563944e-06
1.396540061057670867e-01	1.737544097652226249e-04	1.737544097652226241e-06
1.402572182269715972e-01	1.442497449336269577e-04	1.442497449336269662e-06
1.403433231114476765e-01	1.667016477452320470e-04	1.667016477452320504e-06
1.408595929426710025e-01	1.045386386813108355e-04	1.045386386813108363e-06
1.410315456917026200e-01	1.064325904834942946e-04	1.064325904834942895e-06
1.414611266563880476e-01	5.464519749250338541e-05	5.464519749250338160e-07
1.417186684796339913e-01	4.616353322175656258e-05	4.616353322175656576e-07
1.420618157766667111e-01	3.428052761952075689e-05	3.428052761952075837e-07
1.424046861169202538e-01	3.141684899813988296e-05	3.141684899813988275e-07
1.426616567170934102e-01	3.360170529042134045e-05	3.360170529042134024e-07
1.430895932538581161e-01	5.802499661901345661e-05	5.802499661901346042e-07
1.432606458963187612e-01	5.905754263164962950e-05	5.905754263164963119e-07
1.437733845494041374e-01	8.687720488261131246e-05	8.687720488261131204e-07
1.438587797380787847e-01	1.008051158712640078e-04	1.008051158712640154e-06
1.444560546712163607e-01	1.086115726559073476e-04	1.086115726559073451e-06
1.444560546712163607e-01	1.112412918607606175e-04	1.112412918607606158e-06
1.450524671297023227e-01	8.960454744112356551e-05	8.960454744112356339e-07
1.451375982956960853e-01	9.713576782077943447e-05	9.713576782077942600e-07
1.456480135526571629e-01	6.143342078349759718e-05	6.143342078349759464e-07
1.458180101080292501e-01	6.443659845536853117e-05	6.443659845536853033e-07
1.462426903843716819e-01	3.971110625231612224e-05	3.971110625231612457e-07
1.464972848022278173e-01	4.936933413993410664e-05	4.936933413993411129e-07
1.468364940743289437e-01	3.937169508776641741e-05	3.937169508776642080e-07
1.471754170811712670e-01	4.776643368084532783e-05	4.776643368084532529e-07
1.474294210772248426e-01	4.921461885970802007e-05	4.921461885970802599e-07
1.478524016566479249e-01	7.116878038354136420e-05	7.116878038354136802e-07
1.480214678529896688e-01	7.297340037818776464e-05	7.297340037818776633e-07
1.485282332493960133e-01	1.064325904834942946e-04	1.064325904834942895e-06
1.486126308668090090e-01	1.018233493649131426e-04	1.018233493649131426e-06
1.492029065891450346e-01	9.842923771941604013e-05	9.842923771941605199e-07
1.492029065891450346e-01	1.073943307589475565e-04	1.073943307589475505e-06
1.498764164146567934e-01	7.629806185262543198e-05	7.629806185262543029e-07
1.505487574737663092e-01	4.584295312993881088e-05	4.584295312993881385e-07
1.512199245234230049e-01	2.308176661087828129e-05	2.308176661087828288e-07
1.518899123297313691e-01	3.686671055904169566e-05	3.686671055904169693e-07
1.525587156679919509e-01	6.219253781264426253e-05	6.219253781264426168e-07
1.532263293227419110e-01	1.045091099325877709e-04	1.045091099325877675e-06
1.538927480877958498e-01	1.208586946152932090e-04	1.208586946152932047e-06
1.545579667662863865e-01	1.032267895653167506e-04	1.032267895653167599e-06
1.552219801707046543e-01	5.898673689446671847e-05	5.898673689446672144e-07
1.558847831229407677e-01	3.526381009995293041e-05	3.526381009995293210e-07
1.565463704543241241e-01	1.442610413179892623e-05	1.442610413179892581e-07
1.572067370056638436e-01	3.269916936541089652e-05	3.269916936541089567e-07
1.578658776272888198e-01	6.155137762900874559e-05	6.155137762900874728e-07
1.585237871790881603e-01	8.270966368898050654e-05	8.270966368898051078e-07
1.591804605305510156e-01	9.136532616805986330e-05	9.136532616805985991e-07
1.598358925608066583e-01	6.764239937354607523e-05	6.764239937354608116e-07
1.604900781586644787e-01	4.520179294630330072e-05	4.520179294630329945e-07
1.611430122226537309e-01	2.853162817178009738e-05	2.853162817178009970e-07
1.617946896610634178e-01	2.468466706996705332e-05	2.468466706996705565e-07
1.624451053919820365e-01	3.334032954904640668e-05	3.334032954904640478e-07
1.630942543433369918e-01	5.001049432356961003e-05	5.001049432356961511e-07
1.637421314529343974e-01	5.610151606810693967e-05	5.610151606810693840e-07
1.643887316684983779e-01	5.193397487447613375e-05	5.193397487447613714e-07
1.650340499477106204e-01	3.846961101813046769e-05	3.846961101813046705e-07
1.656780812582494544e-01	2.692872771269132874e-05	2.692872771269132958e-07
1.663208205778294868e-01	2.917278835541560415e-05	2.917278835541560352e-07
1.669622628942402653e-01	4.263715221176127360e-05	4.263715221176127360e-07
1.676024032053858304e-01	6.123079753719098712e-05	6.123079753719099008e-07
1.682412365193234061e-01	5.898673689446671847e-05	5.898673689446672144e-07
1.688787578543025081e-01	5.097223459902287189e-05	5.097223459902287612e-07
1.695149622388036348e-01	3.237858927359314482e-05	3.237858927359314376e-07
1.701498447115772916e-01	1.891422541724747876e-05	1.891422541724747897e-07
1.707834003216823771e-01	1.506726431543443301e-05	1.506726431543443227e-07
