Q(Å⁻¹)	Intensity	Error
3.041652521151131175e-02	2.996019141120436977e-02	2.996019141120436890e-04
3.066503385215956293e-02	2.647865557618968996e-02	2.647865557618968801e-04
3.098386551228388824e-02	2.432900735656479130e-02	2.432900735656479141e-04
3.129330933773483148e-02	2.473484123323577144e-02	2.473484123323577014e-04
3.154179459636229088e-02	2.333526899398134097e-02	2.333526899398134086e-04
3.191685388888251124e-02	2.552772763187534030e-02	2.552772763187534030e-04
3.210906575869033885e-02	2.350089205441191140e-02	2.350089205441191324e-04
3.254035544502036775e-02	2.354015429474506579e-02	2.354015429474506623e-04
3.267161337307278313e-02	2.234153063139788370e-02	2.234153063139788489e-04
3.316850065011150983e-02	1.851229020607455394e-02	1.851229020607455384e-04
3.322943771054226447e-02	1.869782330192521630e-02	1.869782330192521662e-04
3.379191335746115077e-02	1.363175298201611992e-02	1.363175298201611894e-04
3.379660049968465085e-02	1.389475454943851600e-02	1.389475454943851730e-04
3.435435194740379256e-02	1.157603170341045540e-02	1.157603170341045518e-04
3.441528054391918695e-02	1.171114640152770212e-02	1.171114640152770184e-04
3.492143937787203778e-02	1.141040864297987976e-02	1.141040864297988009e-04
3.504328781477509397e-02	1.317905770711717654e-02	1.317905770711717557e-04
3.547911548927010217e-02	1.256977006599391093e-02	1.256977006599391115e-04
3.566656108223961730e-02	1.442999672118703766e-02	1.442999672118703777e-04
3.604612507354128942e-02	1.323226230771621173e-02	1.323226230771621151e-04
3.628978630348538015e-02	1.300762281011402441e-02	1.300762281011402365e-04
3.660372340237802447e-02	1.223852394513275793e-02	1.223852394513275826e-04
3.691764798803564424e-02	1.037984727948761295e-02	1.037984727948761370e-04
3.717065265327071377e-02	9.754178038674121698e-03	9.754178038674122403e-05
3.754077422122696628e-02	7.666354300359625416e-03	7.666354300359625091e-05
3.772817075364704592e-02	7.601078253076635864e-03	7.601078253076635376e-05
3.816384988345781354e-02	7.347592538744392859e-03	7.347592538744392968e-05
3.829501718433216129e-02	6.607339890493180330e-03	6.607339890493180764e-05
3.879155833140595505e-02	9.037833476384827744e-03	9.037833476384828232e-05
3.885245261070095074e-02	8.097947434368361896e-03	8.097947434368362005e-05
3.941452993772757984e-02	1.044681403612946965e-02	1.044681403612946933e-04
3.941921373471273665e-02	9.257308857382393064e-03	9.257308857382393064e-05
3.997656404188947021e-02	9.919801099104697331e-03	9.919801099104697494e-05
4.003744844896320321e-02	9.841434556087094374e-03	9.841434556087094374e-05
4.054323737313635795e-02	8.429193555229514898e-03	8.429193555229514898e-05
4.066499601187988089e-02	7.880647921613564283e-03	7.880647921613564988e-05
4.110050011630992511e-02	6.772962950923756831e-03	6.772962950923757210e-05
4.128780540061937482e-02	5.708246336151768900e-03	5.708246336151768683e-05
4.166708316908542681e-02	4.951109286187422263e-03	4.951109286187422399e-05
4.191055917079429538e-02	4.658207592007472704e-03	4.658207592007472677e-05
4.222425590382878485e-02	4.785486225756847498e-03	4.785486225756847308e-05
4.253793820221048877e-02	5.376091223208165001e-03	5.376091223208164893e-05
4.279074619282245695e-02	5.447978467479150030e-03	5.447978467479150383e-05
4.316057778463198991e-02	6.747570399233366462e-03	6.747570399233366678e-05
4.334782647510340009e-02	6.607339890493180330e-03	6.607339890493180764e-05
4.378315922568804669e-02	7.165442960678545560e-03	7.165442960678545072e-05
4.391422151541166108e-02	6.772962950923756831e-03	6.772962950923757210e-05
4.441036208118825934e-02	6.016293416704304557e-03	6.016293416704304828e-05
4.447588724870795568e-02	6.110470709201453431e-03	6.110470709201454135e-05
4.503282427062495208e-02	4.285872425078756515e-03	4.285872425078756596e-05
4.503750420874066268e-02	4.951109286187422263e-03	4.951109286187422399e-05
4.559439225563304693e-02	3.791747863173392397e-03	3.791747863173392695e-05
4.565522579660376973e-02	2.925107930116251521e-03	2.925107930116251467e-05
4.616058934554195803e-02	2.798009500589936863e-03	2.798009500589937067e-05
4.628224483391912142e-02	2.555451433453208038e-03	2.555451433453208025e-05
4.671737761035144737e-02	2.963632561020512930e-03	2.963632561020512835e-05
4.690452204586567642e-02	3.452805972454073193e-03	3.452805972454073464e-05
4.728347199941472512e-02	3.294878681881664630e-03	3.294878681881664712e-05
4.752673607300104963e-02	4.232299019765272015e-03	4.232299019765271961e-05
4.784015803979557030e-02	4.122993984034543230e-03	4.122993984034543555e-05
4.815356365210246570e-02	4.151938911795045699e-03	4.151938911795046024e-05
4.840614724484625792e-02	4.288617044465119731e-03	4.288617044465120002e-05
4.877564830430743126e-02	3.337623151030081736e-03	3.337623151030081871e-05
4.896740555042206067e-02	3.791747863173392397e-03	3.791747863173392695e-05
4.939766725111783413e-02	2.014360039787015458e-03	2.014360039787015376e-05
4.952861015723370591e-02	2.301140319298209964e-03	2.301140319298210099e-05
5.002429573430904747e-02	1.403623219213292811e-03	1.403623219213292770e-05
5.008508442352440498e-02	1.473025017145330713e-03	1.473025017145330747e-05
5.064618024686725478e-02	1.564343435153746093e-03	1.564343435153745998e-05
5.065085581290552919e-02	1.473025017145330713e-03	1.473025017145330747e-05
5.120722053046367767e-02	1.969894198437057830e-03	1.969894198437057884e-05
5.126799653424809339e-02	2.159008234133423174e-03	2.159008234133423282e-05
5.177287928914326570e-02	2.301140319298209964e-03	2.301140319298210099e-05
5.189441828625881992e-02	2.978681335429736021e-03	2.978681335429736102e-05
5.232913201748100318e-02	2.301140319298209964e-03	2.301140319298210099e-05
5.251609508170372587e-02	2.842069151880350329e-03	2.842069151880350519e-05
5.289467566420299333e-02	2.466763379728786031e-03	2.466763379728786207e-05
5.313770113301977821e-02	2.113470839616961999e-03	2.113470839616961986e-05
5.345081396332371920e-02	1.969894198437057830e-03	1.969894198437057884e-05
5.376390852109864255e-02	1.384872527353573236e-03	1.384872527353573283e-05
5.401156732068786159e-02	1.804271138006482630e-03	1.804271138006482793e-05
5.438537002449469332e-02	9.214625713919325292e-04	9.214625713919325767e-06
5.457693364822588378e-02	1.141778896284179230e-03	1.141778896284179210e-05
5.500675826567241050e-02	1.232188322210142411e-03	1.232188322210142377e-05
5.513289572962837282e-02	1.307401956714755080e-03	1.307401956714755148e-05
5.563274365968000346e-02	1.786673067204706550e-03	1.786673067204706523e-05
5.569814074430154416e-02	1.473025017145330713e-03	1.473025017145330747e-05
5.625398229871490102e-02	2.485806006545678622e-03	2.485806006545678744e-05
5.687514515833463902e-02	2.367944514856012723e-03	2.367944514856012818e-05
5.750090093083648490e-02	1.912570569691394908e-03	1.912570569691395111e-05
5.812190913591346042e-02	1.234866992475816636e-03	1.234866992475816711e-05
5.874283904530180900e-02	7.205623014663658718e-04	7.205623014663658718e-06
5.936835757166131211e-02	8.652104958127739128e-04	8.652104958127739467e-06
5.998912777599137158e-02	1.264332365398233111e-03	1.264332365398233192e-05
6.060981716931333058e-02	1.698276948437457126e-03	1.698276948437457248e-05
6.123509082778463147e-02	1.711670299765828251e-03	1.711670299765828237e-05
6.185561546747873202e-02	1.425052581338686611e-03	1.425052581338686590e-05
6.247605678182994310e-02	8.973545390008646127e-04	8.973545390008645924e-06
6.310107795365083039e-02	4.473379343675951939e-04	4.473379343675952142e-06
6.372134946781207732e-02	4.232299019765272232e-04	4.232299019765272299e-06
6.434153514331089618e-02	7.312769825290628802e-04	7.312769825290628666e-06
6.496629621279566280e-02	1.087540127863734479e-03	1.087540127863734472e-05
6.558630704361137487e-02	1.186650927693680586e-03	1.186650927693680573e-05
6.620622952349107526e-02	1.036645392815924204e-03	1.036645392815924170e-05
6.683072287812323597e-02	6.777035772155782720e-04	6.777035772155783160e-06
6.745046547095713552e-02	3.669778263973684984e-04	3.669778263973685153e-06
6.807011720165795365e-02	3.187617616152325028e-04	3.187617616152325045e-06
6.869433523218304583e-02	4.901966586183827395e-04	4.901966586183827700e-06
6.931380203566719911e-02	7.553850149201307967e-04	7.553850149201308509e-06
6.993317546692831566e-02	8.544958147500770129e-04	8.544958147500769519e-06
7.055711056744665144e-02	8.625318255470996879e-04	8.625318255470997827e-06
7.117629403357354778e-02	5.625207557915867058e-04	5.625207557915867228e-06
7.179538161852518086e-02	3.053684102868613778e-04	3.053684102868613880e-06
7.241902618658446755e-02	2.035789401912409366e-04	2.035789401912409536e-06
7.303791877079897354e-02	3.321551129436036277e-04	3.321551129436036209e-06
7.365671296605427742e-02	5.785927773856320558e-04	5.785927773856320456e-06
7.428005940274225172e-02	8.089584202336151881e-04	8.089584202336151474e-06
7.489865356403355157e-02	8.598531552814255713e-04	8.598531552814256187e-06
7.551714682978052928e-02	5.946647989796774057e-04	5.946647989796774531e-06
7.614018753981759147e-02	2.678670265674222822e-04	2.678670265674222872e-06
7.675847574081100244e-02	1.446481943464080139e-04	1.446481943464080114e-06
7.737666054090441836e-02	1.928642591285440367e-04	1.928642591285440434e-06
7.799938793273610005e-02	3.482271345376489777e-04	3.482271345376489861e-06
7.861736263978506833e-02	5.866287881826547307e-04	5.866287881826547070e-06
7.923523144183819422e-02	6.214515016364196556e-04	6.214515016364196861e-06
7.954644828153367708e-02	5.750500199374823478e-04	5.750500199374823749e-06
7.985763792772776481e-02	5.035900099467538645e-04	5.035900099467538441e-06
8.024310365015996371e-02	3.607131943244207316e-04	3.607131943244207316e-06
8.047529161100548667e-02	3.107257508182098278e-04	3.107257508182098430e-06
8.093962152441547264e-02	1.803565971622103658e-04	1.803565971622103658e-06
8.109283688648195876e-02	1.848282483315213617e-04	1.848282483315213608e-06
8.163600071083575160e-02	7.841591180965668255e-05	7.841591180965668171e-07
8.171491488260282376e-02	9.375345929859779334e-05	9.375345929859779418e-07
8.233224001619410259e-02	1.794709078001729117e-04	1.794709078001729058e-06
8.233224001619410259e-02	1.542179598923247824e-04	1.542179598923247841e-06
8.294945424049961213e-02	3.160830913495582778e-04	3.160830913495582981e-06
8.302833824750339986e-02	3.241191021465808985e-04	3.241191021465809172e-06
8.357119616702768372e-02	4.098365506481560440e-04	4.098365506481560711e-06
8.372429421201833810e-02	4.142974007276860543e-04	4.142974007276860577e-06
8.442010671723733373e-02	3.750894448228577469e-04	3.750894448228577486e-06
8.511577457090462040e-02	1.764358015717275188e-04	1.764358015717275180e-06
8.581129658101231683e-02	7.449511621917384910e-05	7.449511621917385503e-07
8.650667155580236967e-02	7.580204808266811337e-05	7.580204808266811294e-07
8.720189830376874618e-02	1.921189839336588797e-04	1.921189839336588882e-06
8.789697563365939104e-02	3.371884207815237038e-04	3.371884207815237292e-06
8.859190235447816919e-02	3.463369438259836621e-04	3.463369438259836722e-06
8.928667727548716959e-02	2.587725089718670348e-04	2.587725089718670263e-06
8.998129920620845379e-02	9.801988976207084980e-05	9.801988976207085743e-07
9.067576695642627638e-02	5.489113826675967508e-05	5.489113826675967931e-07
9.137007933618913891e-02	8.495057112712807164e-05	8.495057112712807714e-07
9.206423515581159400e-02	2.182576212035444089e-04	2.182576212035444276e-06
9.275823322587670172e-02	3.358814889180293853e-04	3.358814889180293972e-06
9.345207235723755612e-02	3.097428516481438832e-04	3.097428516481439002e-06
9.414575136101978325e-02	2.025744388416131022e-04	2.025744388416131209e-06
9.483926904862333140e-02	8.625750299062233590e-05	8.625750299062233505e-07
9.553262423172452500e-02	3.005943286036839317e-05	3.005943286036839254e-07
9.622581572227817404e-02	9.540602603508229417e-05	9.540602603508229925e-07
9.691884233251953085e-02	2.025744388416131022e-04	2.025744388416131209e-06
9.761170287496635789e-02	2.613863726988555633e-04	2.613863726988555633e-06
9.830439616242110656e-02	2.313269398384872142e-04	2.313269398384872396e-06
9.899692100797263805e-02	1.228515951684621148e-04	1.228515951684621071e-06
9.968927622499849928e-02	4.574261522229972358e-05	4.574261522229972570e-07
1.003814606271669074e-01	1.960397795241417064e-05	1.960397795241417043e-07
1.010734730284387484e-01	9.279216230809372498e-05	9.279216230809373049e-07
1.017653122430697138e-01	1.516040961653362267e-04	1.516040961653362259e-06
1.024569770856120499e-01	1.895051202066702970e-04	1.895051202066703088e-06
1.031484663709170135e-01	1.333070500764163644e-04	1.333070500764163610e-06
1.038397789141364547e-01	5.881193385724250175e-05	5.881193385724250599e-07
1.045309135307252585e-01	1.437625049843705768e-05	1.437625049843705672e-07
1.052218690364430664e-01	3.136636472386266760e-05	3.136636472386266633e-07
1.059126442473564411e-01	9.671295789857655843e-05	9.671295789857656775e-07
1.066032379798409341e-01	1.672872785272675876e-04	1.672872785272675961e-06
1.072936490505829593e-01	1.712080741177504346e-04	1.712080741177504440e-06
1.079838762765819582e-01	1.071684128065307810e-04	1.071684128065307793e-06
1.086739184751524812e-01	4.574261522229972358e-05	4.574261522229972570e-07
1.093637744639259363e-01	6.534659317471389930e-06	6.534659317471390142e-08
1.100534430608529346e-01	4.443568335880545254e-05	4.443568335880545191e-07
1.107429230842051221e-01	9.017829858110518290e-05	9.017829858110518290e-07
1.114322133525772474e-01	1.398417093938877399e-04	1.398417093938877459e-06
1.121213126848892988e-01	1.450694368478648512e-04	1.450694368478648622e-06
1.128102199003882949e-01	1.071684128065307810e-04	1.071684128065307793e-06
1.134989338186505048e-01	4.182181963181689691e-05	4.182181963181689903e-07
1.141874532595834046e-01	1.045545490795422423e-05	1.045545490795422476e-07
1.148757770434277181e-01	2.613863726988555972e-05	2.613863726988556057e-07
1.155639039907594007e-01	8.495057112712807164e-05	8.495057112712807714e-07
1.162518329224916658e-01	1.045545490795422389e-04	1.045545490795422423e-06
1.169395626598770388e-01	1.189307995779792949e-04	1.189307995779793016e-06
1.176270920245094109e-01	7.318818435567955773e-05	7.318818435567955477e-07
1.183144198383258988e-01	1.699011422542561162e-05	1.699011422542561225e-07
1.190015449236090650e-01	1.568318236193133380e-05	1.568318236193133316e-07
1.196884661029887775e-01	3.267329658735694542e-05	3.267329658735694542e-07
1.203751821994443610e-01	6.665352503820818220e-05	6.665352503820818051e-07
1.210616920363064564e-01	1.097822765335193502e-04	1.097822765335193586e-06
1.217479944372591577e-01	9.017829858110518290e-05	9.017829858110518290e-07
1.224340882263421082e-01	4.051488776832261232e-05	4.051488776832261465e-07
1.231199722279521791e-01	1.306931863494277986e-05	1.306931863494278028e-07
1.238056452668459401e-01	7.841591180965666900e-06	7.841591180965666582e-08
1.244911061681412412e-01	4.704954708579400818e-05	4.704954708579401008e-07
1.251763537573195584e-01	7.841591180965668255e-05	7.841591180965668171e-07
1.258613868602277974e-01	7.449511621917384910e-05	7.449511621917385503e-07
1.265462043030804451e-01	6.273272944772533520e-05	6.273272944772533266e-07
1.272308049124614704e-01	4.182181963181689691e-05	4.182181963181689903e-07
1.279151875153263507e-01	1.045545490795422423e-05	1.045545490795422476e-07
1.285993509390041811e-01	1.306931863494277986e-05	1.306931863494278028e-07
1.292832940111996454e-01	3.398022845085122323e-05	3.398022845085122450e-07
1.299670155599948196e-01	7.318818435567955773e-05	7.318818435567955477e-07
1.306505144138515317e-01	9.932682162556512762e-05	9.932682162556512593e-07
1.313337894016131102e-01	5.227727453977111944e-05	5.227727453977112114e-07
1.320168393525064932e-01	3.267329658735694542e-05	3.267329658735694542e-07
1.326996630961442269e-01	9.148523044459944717e-06	9.148523044459944346e-08
1.333822594625264091e-01	1.437625049843705768e-05	1.437625049843705672e-07
1.340646272820427698e-01	2.744556913337983754e-05	2.744556913337983966e-07
1.347467653854747260e-01	6.403966131121962657e-05	6.403966131121963292e-07
1.354286726039971023e-01	7.057432062869100210e-05	7.057432062869100718e-07
1.361103477691805730e-01	5.358420640326539048e-05	5.358420640326538964e-07
1.367917897129932725e-01	2.221784167940272627e-05	2.221784167940272595e-07
1.374729972678030154e-01	2.613863726988556057e-06	2.613863726988556189e-08
1.381539692663792118e-01	1.132674194566249869e-05	1.132674194566249953e-07
1.388347045418949210e-01	3.223764391997976562e-05	3.223764391997976604e-07
1.395152019279288780e-01	5.314855373588821746e-05	5.314855373588822085e-07
1.401954602584672138e-01	6.011886572073678634e-05	6.011886572073678507e-07
1.408754783679059264e-01	2.788122180075701734e-05	2.788122180075701903e-07
1.415552550910524898e-01	1.829704608891988943e-05	1.829704608891988869e-07
1.422347892631279920e-01	7.841591180965666900e-06	7.841591180965666582e-08
1.429140797197692159e-01	7.841591180965666900e-06	7.841591180965666582e-08
1.435931252970304162e-01	3.659409217783977887e-05	3.659409217783977738e-07
1.442719248313855673e-01	4.007923510094543252e-05	4.007923510094543527e-07
1.449504771597301400e-01	5.227727453977111944e-05	5.227727453977112114e-07
1.456287811193831827e-01	3.310894925473413199e-05	3.310894925473413009e-07
1.463068355480893756e-01	2.178219685361672291e-05	2.178219685361672429e-07
1.469846392840209182e-01	3.485150764696832633e-06	3.485150764696832951e-08
1.476621911657796937e-01	1.306931863494277986e-05	1.306931863494278028e-07
1.483394900323988519e-01	2.091090981590844846e-05	2.091090981590844951e-07
1.490165347233453619e-01	3.485150764696832125e-05	3.485150764696832421e-07
1.496933240785215391e-01	5.140599534365402143e-05	5.140599534365402143e-07
1.503698569382674044e-01	2.962378019299120998e-05	2.962378019299121316e-07
1.510461321433621829e-01	1.394060567265105601e-05	1.394060567265105506e-07
1.517221485350267740e-01	1.306931863494277986e-05	1.306931863494278028e-07
1.523979049549256115e-01	6.970304143257390747e-06	6.970304143257390483e-08
1.530734002451683562e-01	2.526735023217728187e-05	2.526735023217728315e-07
1.537486332483123386e-01	2.526735023217728187e-05	2.526735023217728315e-07
1.544236028073641964e-01	4.007923510094543252e-05	4.007923510094543527e-07
1.550983077657819842e-01	2.003962277820017061e-05	2.003962277820017209e-07
1.557727469674771159e-01	1.219803159723450371e-05	1.219803159723450286e-07
1.564469192568164468e-01	1.306931863494277986e-05	1.306931863494278028e-07
1.571208234786241609e-01	1.394060567265105601e-05	1.394060567265105506e-07
1.577944584781836301e-01	1.568318236193133380e-05	1.568318236193133316e-07
1.584678231012397187e-01	2.788122180075701734e-05	2.788122180075701903e-07
1.591409161940005035e-01	3.310894925473413199e-05	3.310894925473413009e-07
1.598137366031393281e-01	2.700991646600265435e-05	2.700991646600265498e-07
1.604862831757967734e-01	1.045545490795422423e-05	1.045545490795422476e-07
1.611585547595825452e-01	6.970304143257390747e-06	6.970304143257390483e-08
1.618305502025776665e-01	1.219803159723450371e-05	1.219803159723450286e-07
1.625022683533362822e-01	1.150100039874964580e-05	1.150100039874964670e-07
1.631737080608875734e-01	3.084359197846496189e-05	3.084359197846495999e-07
1.638448681747379787e-01	3.032081923306724941e-05	3.032081923306724835e-07
1.645157475448729145e-01	2.143368256130615416e-05	2.143368256130615585e-07
1.651863450217588569e-01	9.409909417158800958e-06	9.409909417158801487e-08
1.658566594563453123e-01	7.841591180965666900e-06	7.841591180965666582e-08
1.665266897000667601e-01	9.409909417158800958e-06	9.409909417158801487e-08
1.671964346048447070e-01	1.516040961653362471e-05	1.516040961653362418e-07
1.678658930230893520e-01	1.829704608891988943e-05	1.829704608891988869e-07
1.685350638077021124e-01	3.136636472386266760e-05	3.136636472386266633e-07
1.692039458120770112e-01	2.561586452448784724e-05	2.561586452448784893e-07
1.698725378901030370e-01	1.620595510732904628e-05	1.620595510732904745e-07
1.705408388961658084e-01	7.841591180965666900e-06	7.841591180965666582e-08
1.712088476851497676e-01	6.796045690170245324e-06	6.796045690170245960e-08
1.718765631124401227e-01	1.568318236193133380e-05	1.568318236193133316e-07
1.725439840339246522e-01	1.516040961653362471e-05	1.516040961653362418e-07
1.732111093059958140e-01	1.934259157971531440e-05	1.934259157971531461e-07
1.738779377855526331e-01	2.038813707051073597e-05	2.038813707051073523e-07
1.745444683300026167e-01	1.306931863494277986e-05	1.306931863494278028e-07
1.752106997972640023e-01	8.887136671761090170e-06	8.887136671761089852e-08
1.758766310457672288e-01	6.796045690170245324e-06	6.796045690170245960e-08
1.765422609344572125e-01	1.045545490795422423e-05	1.045545490795422476e-07
1.772075883227954285e-01	1.777427334352218034e-05	1.777427334352217970e-07
1.778726120707614100e-01	1.463763687113591053e-05	1.463763687113590990e-07
1.785373310388550516e-01	2.091090981590844846e-05	2.091090981590844951e-07
1.792017440880986356e-01	9.409909417158800958e-06	9.409909417158801487e-08
1.798658500800384696e-01	5.227727453977112114e-06	5.227727453977112378e-08
1.805296478767470791e-01	5.750500199374822902e-06	5.750500199374823352e-08
1.811931363408249562e-01	1.150100039874964580e-05	1.150100039874964670e-07
1.818563143354027523e-01	1.568318236193133380e-05	1.568318236193133316e-07
1.825191807241430819e-01	2.509309177909013815e-05	2.509309177909013730e-07
1.831817343712423274e-01	1.777427334352218034e-05	1.777427334352217970e-07
1.838439741414330253e-01	1.411486412573820144e-05	1.411486412573820091e-07
1.845058988999853100e-01	4.182181963181689691e-06	4.182181963181689770e-08
1.851675075127091619e-01	5.750500199374822902e-06	5.750500199374823352e-08
1.858287988459562390e-01	1.150100039874964580e-05	1.150100039874964670e-07
1.864897717666218757e-01	9.932682162556510052e-06	9.932682162556510475e-08
1.871504251421470255e-01	1.411486412573820144e-05	1.411486412573820091e-07
1.878107578405201206e-01	1.411486412573820144e-05	1.411486412573820091e-07
1.884707687302789869e-01	9.409909417158800958e-06	9.409909417158801487e-08
1.891304566805130927e-01	3.136636472386267268e-06	3.136636472386267162e-08
1.897898205608651023e-01	6.273272944772534537e-06	6.273272944772534325e-08
1.904488592415329307e-01	5.750500199374822902e-06	5.750500199374823352e-08
1.911075715932717134e-01	8.887136671761090170e-06	8.887136671761089852e-08
1.917659564873958611e-01	1.202377314414735490e-05	1.202377314414735437e-07
1.924240127957808633e-01	1.359209138034049065e-05	1.359209138034049192e-07
1.930817393908650370e-01	1.045545490795422423e-05	1.045545490795422476e-07
1.937391351456519140e-01	7.841591180965666900e-06	7.841591180965666582e-08
1.943961989337116836e-01	6.273272944772534537e-06	6.273272944772534325e-08
1.950529296291834969e-01	6.273272944772534537e-06	6.273272944772534325e-08
1.957093261067772427e-01	1.202377314414735490e-05	1.202377314414735437e-07
1.963653872417753798e-01	9.409909417158800958e-06	9.409909417158801487e-08
1.970211119100351571e-01	1.306931863494277986e-05	1.306931863494278028e-07
1.976764989879901124e-01	1.306931863494277986e-05	1.306931863494278028e-07
1.983315473526523487e-01	9.409909417158800958e-06	9.409909417158801487e-08
1.989862558816143934e-01	6.273272944772534537e-06	6.273272944772534325e-08
1.996406234530511137e-01	6.273272944772534537e-06	6.273272944772534325e-08
2.002946489457213819e-01	6.273272944772534537e-06	6.273272944772534325e-08
2.009483312389703236e-01	1.045545490795422423e-05	1.045545490795422476e-07
2.016016692127312326e-01	1.306931863494277986e-05	1.306931863494278028e-07
2.022546617475273478e-01	6.796045690170245324e-06	6.796045690170245960e-08
2.029073077244736012e-01	8.364363926363379382e-06	8.364363926363379541e-08
2.035596060252790607e-01	5.227727453977112114e-06	5.227727453977112378e-08
2.042115555322482623e-01	4.182181963181689691e-06	4.182181963181689770e-08
2.048631551282835417e-01	6.796045690170245324e-06	6.796045690170245960e-08
2.055144036968867272e-01	9.932682162556510052e-06	9.932682162556510475e-08
2.061653001221611659e-01	9.409909417158800958e-06	9.409909417158801487e-08
2.068158432888136111e-01	8.887136671761090170e-06	8.887136671761089852e-08
2.074660320821560267e-01	7.318818435567955265e-06	7.318818435567954948e-08
2.081158653881076404e-01	3.136636472386267268e-06	3.136636472386267162e-08
2.087653420931968040e-01	1.568318236193133634e-06	1.568318236193133581e-08
2.094144610845629362e-01	3.136636472386267268e-06	3.136636472386267162e-08
2.100632212499582707e-01	5.227727453977112114e-06	5.227727453977112378e-08
2.107116214777499386e-01	1.150100039874964580e-05	1.150100039874964670e-07
2.113596606569218828e-01	7.841591180965666900e-06	7.841591180965666582e-08
2.120073376770766349e-01	9.409909417158800958e-06	9.409909417158801487e-08
2.126546514284372302e-01	8.364363926363379382e-06	8.364363926363379541e-08
2.133016008018492060e-01	4.182181963181689691e-06	4.182181963181689770e-08
2.139481846887824612e-01	3.136636472386267268e-06	3.136636472386267162e-08
2.145944019813331716e-01	2.613863726988556057e-06	2.613863726988556189e-08
2.152402515722255383e-01	1.097822765335193502e-05	1.097822765335193507e-07
2.158857323548139528e-01	6.796045690170245324e-06	6.796045690170245960e-08
