Q(Å⁻¹)	Intensity	Error
1.203621237071531881e-03	7.772379437790677414e-01	7.772379437790677241e-03
1.616649644271286228e-03	7.824954601416251876e-01	7.824954601416252153e-03
2.017005354513385328e-03	7.657669989880332428e-01	7.657669989880332845e-03
2.424958806034354774e-03	7.485605818014815505e-01	7.485605818014815817e-03
2.832907470694620393e-03	7.313541646149297470e-01	7.313541646149297921e-03
3.235782964972275244e-03	7.146257034613378023e-01	7.146257034613377745e-03
3.643719724464909195e-03	6.974192862747859989e-01	6.974192862747859850e-03
4.046581890624634421e-03	6.768671768575159620e-01	6.768671768575159654e-03
4.451969915093163636e-03	6.610946277698435125e-01	6.610946277698434917e-03
4.857349260218538078e-03	6.448441226492112044e-01	6.448441226492112460e-03
5.265252665975166287e-03	6.285936175285791183e-01	6.285936175285791738e-03
5.668078751227170753e-03	6.123431124079469212e-01	6.123431124079469282e-03
6.075960708675525422e-03	5.970485193532342194e-01	5.970485193532342263e-03
6.478764041419104829e-03	5.807980142326019113e-01	5.807980142326018939e-03
6.884088135604388842e-03	5.674152453097284221e-01	5.674152453097284533e-03
7.291931956751683715e-03	5.516426962220559727e-01	5.516426962220559796e-03
7.694695271154827418e-03	5.377819712662226248e-01	5.377819712662225936e-03
8.102509692498116936e-03	5.229653342444696706e-01	5.229653342444696637e-03
8.505242401925839496e-03	5.081486972227168275e-01	5.081486972227168206e-03
8.910491490246511340e-03	4.933320602009639289e-01	4.933320602009639774e-03
9.315723207108076928e-03	4.799492912780903842e-01	4.799492912780903633e-03
9.723469288441083727e-03	4.641767421904179347e-01	4.641767421904179763e-03
1.012613136640941151e-02	4.512719293005041377e-01	4.512719293005041342e-03
1.053383850806907315e-02	4.350214241798719406e-01	4.350214241798719753e-03
1.093646056010422890e-02	4.221166112899581435e-01	4.221166112899581331e-03
1.134159357010196788e-02	4.092117984000443465e-01	4.092117984000443777e-03
1.174923634101167173e-02	3.963069855101304939e-01	3.963069855101305355e-03
1.215432419357753875e-02	3.814903484883776508e-01	3.814903484883776490e-03
1.255685677490003989e-02	3.685855355984638537e-01	3.685855355984638503e-03
1.296442802258511960e-02	3.547248106426305059e-01	3.547248106426305076e-03
1.336691115982585089e-02	3.432538658515960073e-01	3.432538658515960246e-03
1.377189965787112627e-02	3.293931408957626594e-01	3.293931408957626820e-03
1.417686130689331005e-02	3.160103719728890592e-01	3.160103719728890679e-03
1.458179531739894549e-02	3.031055590829752622e-01	3.031055590829752691e-03
1.498670089994846334e-02	2.902007461930614096e-01	2.902007461930614270e-03
1.539157726515770833e-02	2.782518453690671634e-01	2.782518453690671720e-03
1.579895381742368182e-02	2.653470324791534218e-01	2.653470324791534166e-03
1.619870918630348169e-02	2.533981316551591201e-01	2.533981316551591183e-03
1.661108276025935471e-02	2.404933187652453230e-01	2.404933187652453196e-03
1.701077476693485871e-02	2.295003300071705721e-01	2.295003300071705651e-03
1.742055197401381345e-02	2.185073412490958766e-01	2.185073412490958975e-03
1.782017769412586050e-02	2.079923085239809011e-01	2.079923085239809150e-03
1.822735639018408307e-02	1.955654516670268517e-01	1.955654516670268447e-03
1.862944165599151117e-02	1.845724629089521562e-01	1.845724629089521554e-03
1.903401955275773466e-02	1.735794741508774330e-01	1.735794741508774443e-03
1.944108860331476840e-02	1.635423974587222329e-01	1.635423974587222338e-03
1.984559125648507200e-02	1.535053207665670605e-01	1.535053207665670666e-03
2.025005521965972388e-02	1.439462001073716357e-01	1.439462001073716279e-03
2.065195217551300463e-02	1.353429915140957895e-01	1.353429915140957982e-03
2.105633664732060525e-02	1.262618268878601402e-01	1.262618268878601532e-03
2.146068006872245762e-02	1.190924863934635786e-01	1.190924863934635742e-03
2.186498165143037353e-02	1.114451898661072415e-01	1.114451898661072450e-03
2.226924060723773843e-02	1.018860692069118307e-01	1.018860692069118281e-03
2.267850856419970779e-02	9.471672871251526904e-02	9.471672871251527077e-04
2.307510155377807612e-02	8.754738821811872129e-02	8.754738821811872433e-04
2.348427947898040075e-02	8.276782788852100892e-02	8.276782788852101586e-04
2.388330904051188738e-02	7.703235549300375962e-02	7.703235549300376352e-04
2.429491852842867450e-02	7.129688309748651032e-02	7.129688309748651118e-04
2.469133028040413486e-02	6.603936673492903642e-02	6.603936673492904162e-04
2.510031801577177618e-02	6.125980640533132404e-02	6.125980640533132231e-04
2.550168312861556680e-02	5.791411417461293787e-02	5.791411417461294047e-04
2.590804682836342007e-02	5.409046591093476936e-02	5.409046591093477586e-04
2.630931234171949434e-02	4.978886161429683238e-02	4.978886161429682848e-04
2.671557360480151730e-02	4.692112541653821467e-02	4.692112541653821315e-04
2.711673638952079302e-02	4.405338921877959002e-02	4.405338921877959240e-04
2.752541458483715592e-02	4.309747715286004616e-02	4.309747715286004854e-04
2.792394897556454980e-02	4.070769698806119691e-02	4.070769698806119973e-04
