Q(Å⁻¹)	Intensity	Error
3.746735876119285102e-02	8.724721781119418665e-03	8.724721781119418394e-05
3.778314092777573102e-02	7.260417849226638576e-03	7.260417849226638901e-05
3.788149057716289764e-02	7.684842158261706579e-03	7.684842158261706254e-05
3.829554854122867863e-02	6.644962535403996229e-03	6.644962535403996825e-05
3.845597597613034657e-02	6.743688781050632443e-03	6.743688781050632768e-05
3.870694468402452459e-02	6.644962535403996229e-03	6.644962535403996825e-05
3.912343968488421475e-02	6.644962535403996229e-03	6.644962535403996825e-05
3.912861305188291422e-02	6.378608461143671013e-03	6.378608461143671501e-05
3.953727125045782692e-02	6.991589076356564611e-03	6.991589076356564828e-05
3.980104869227608921e-02	6.241937367024654945e-03	6.241937367024654620e-05
3.995102573609801699e-02	5.951709453498854260e-03	5.951709453498854721e-05
4.035953186168476925e-02	5.605082912546283276e-03	5.605082912546283330e-05
4.047327943558956531e-02	5.970467385555375955e-03	5.970467385555376389e-05
4.077571550031822839e-02	5.605082912546283276e-03	5.605082912546283330e-05
4.114530182115785223e-02	6.075310964605580739e-03	6.075310964605581092e-05
4.119181864782343189e-02	5.951709453498854260e-03	5.951709453498854721e-05
4.160267301181906630e-02	6.298335994451425245e-03	6.298335994451424757e-05
4.181711238938805308e-02	5.921790009567781156e-03	5.921790009567781373e-05
4.201861373840123925e-02	5.258456371593713159e-03	5.258456371593713295e-05
4.242930609731866004e-02	5.605082912546283276e-03	5.605082912546283330e-05
4.248870768177775287e-02	5.680275336398561171e-03	5.680275336398561144e-05
4.284508115938846090e-02	4.565203289688572058e-03	4.565203289688571868e-05
4.316008424093277507e-02	5.625981340104705200e-03	5.625981340104705634e-05
4.325560831056615707e-02	6.644962535403996229e-03	6.644962535403996825e-05
4.366863332634612210e-02	5.951709453498854260e-03	5.951709453498854721e-05
4.383123861058497994e-02	5.612875892723429710e-03	5.612875892723429792e-05
4.408157320789091865e-02	4.911829830641143042e-03	4.911829830641143259e-05
4.449700721536077597e-02	5.605082912546283276e-03	5.605082912546283330e-05
4.450216733561006971e-02	5.479949212141921669e-03	5.479949212141921940e-05
4.490719434825273665e-02	4.218576748736001074e-03	4.218576748736001155e-05
4.517286696204537294e-02	5.189757162985106018e-03	5.189757162985106018e-05
4.532245296829464504e-02	5.258456371593713159e-03	5.258456371593713295e-05
4.573246529329211968e-02	4.565203289688572058e-03	4.565203289688571868e-05
4.584333403710762894e-02	4.849015531071942421e-03	4.849015531071942259e-05
4.614754528763594793e-02	4.218576748736001074e-03	4.218576748736001155e-05
4.651356510921075132e-02	4.231187297383239530e-03	4.231187297383239774e-05
4.655737960738046827e-02	3.871950207783431824e-03	3.871950207783431797e-05
4.697227773914902649e-02	4.911829830641143042e-03	4.911829830641143259e-05
4.718355672798361933e-02	4.077666342345440814e-03	4.077666342345440733e-05
4.738193085767022916e-02	4.565203289688572058e-03	4.565203289688571868e-05
4.779664389140454717e-02	4.565203289688572058e-03	4.565203289688571868e-05
4.785330544428780669e-02	3.635825544919580460e-03	3.635825544919580622e-05
4.820611261414513987e-02	3.525323666830860840e-03	3.525323666830861084e-05
4.852280781023535911e-02	3.195856954262473251e-03	3.195856954262473333e-05
4.862063731582968312e-02	2.832070584925720173e-03	2.832070584925720335e-05
4.902991844967031360e-02	3.525323666830860840e-03	3.525323666830861084e-05
4.919206037920655777e-02	2.858859735886816814e-03	2.858859735886816908e-05
4.944425158675817139e-02	3.871950207783431824e-03	3.871950207783431797e-05
4.986105970586763442e-02	2.568667686730002030e-03	2.568667686730002003e-05
5.052980234618853483e-02	2.081893926854054035e-03	2.081893926854054211e-05
5.119828485746058533e-02	1.769235396472194997e-03	1.769235396472194956e-05
5.186650379831435342e-02	1.510870862384192147e-03	1.510870862384192228e-05
5.253445572873718244e-02	1.301183704283783663e-03	1.301183704283783670e-05
5.320213721009105917e-02	1.143918335708477571e-03	1.143918335708477632e-05
5.386954480513023169e-02	1.067157858189577996e-03	1.067157858189577942e-05
5.453667507801889663e-02	1.158895989858506857e-03	1.158895989858506803e-05
5.520352459434894887e-02	1.069030064958331793e-03	1.069030064958331779e-05
5.587008992115761324e-02	1.042819170195780814e-03	1.042819170195780773e-05
5.653636762694515261e-02	1.147662749245984947e-03	1.147662749245984967e-05
5.720235428169245795e-02	1.215062192921115974e-03	1.215062192921115981e-05
5.786804645687881887e-02	1.231912053839898840e-03	1.231912053839898819e-05
5.853344072549948596e-02	1.259995155371203615e-03	1.259995155371203663e-05
5.919853366208335799e-02	1.499637621771670237e-03	1.499637621771670223e-05
5.986332184271057205e-02	1.437854798402799948e-03	1.437854798402800043e-05
6.052780184503018385e-02	1.387305215646451352e-03	1.387305215646451359e-05
6.119197024827775777e-02	1.331139012583842235e-03	1.331139012583842181e-05
6.185582363329298478e-02	1.286206050133754594e-03	1.286206050133754669e-05
6.251935858253725165e-02	1.340500046427610349e-03	1.340500046427610349e-05
6.318257168011130742e-02	1.119579647714680172e-03	1.119579647714680124e-05
6.384545951177275636e-02	9.885251739019250590e-04	9.885251739019250929e-06
6.450801866495373127e-02	1.003502828051954128e-03	1.003502828051954094e-05
6.517024572877835875e-02	7.807102225702703714e-04	7.807102225702703714e-06
6.583213729408042558e-02	7.488827075014583287e-04	7.488827075014583626e-06
6.649368995342082311e-02	5.616620306260937737e-04	5.616620306260938143e-06
6.715490030110519981e-02	5.073680343322380191e-04	5.073680343322380496e-06
6.781576493320136401e-02	4.418407974258604085e-04	4.418407974258604492e-06
6.847628044755696419e-02	3.706969402132218971e-04	3.706969402132218887e-06
6.913644344381682239e-02	3.257639777631343649e-04	3.257639777631343767e-06
6.979625052344064218e-02	2.733421882380322981e-04	2.733421882380323218e-06
7.045569828972032822e-02	2.358980528629593546e-04	2.358980528629593529e-06
7.111478334779749999e-02	2.377702596317129882e-04	2.377702596317129780e-06
7.177350230468113046e-02	2.808310153130468868e-04	2.808310153130469072e-06
7.243185176926479618e-02	3.257639777631343649e-04	3.257639777631343767e-06
7.308982835234428821e-02	3.313805980693953200e-04	3.313805980693953369e-06
7.374742866663491769e-02	3.369972183756562208e-04	3.369972183756562124e-06
7.440464932678919618e-02	3.089141168443515538e-04	3.089141168443515809e-06
7.506148694941393307e-02	3.781857672882364316e-04	3.781857672882364316e-06
7.571793815308795750e-02	4.062688688195410986e-04	4.062688688195411054e-06
7.637399955837929910e-02	4.905181734134551538e-04	4.905181734134551267e-06
7.702966778786275726e-02	4.774127260321796642e-04	4.774127260321797083e-06
7.768493946613716505e-02	4.961347937197162173e-04	4.961347937197162139e-06
7.833981121984284757e-02	4.530740380383822103e-04	4.530740380383822001e-06
7.899427967767896908e-02	3.931634214382656090e-04	3.931634214382656023e-06
7.964834147042076928e-02	4.025244552820338314e-04	4.025244552820338551e-06
8.030199323093716035e-02	3.407416319131635423e-04	3.407416319131635474e-06
8.095523159420778270e-02	3.369972183756562208e-04	3.369972183756562124e-06
8.160805319734054653e-02	3.594636996006999870e-04	3.594636996007000107e-06
8.226045467958884028e-02	3.426138386819171759e-04	3.426138386819171725e-06
8.291243268236880848e-02	2.377702596317129882e-04	2.377702596317129780e-06
8.356398384927672673e-02	2.040705377941473661e-04	2.040705377941473865e-06
8.421510482610619630e-02	1.572653685753062274e-04	1.572653685753062282e-06
8.486579226086546357e-02	1.048435790502041606e-04	1.048435790502041733e-06
8.551604280379472567e-02	1.067157858189577942e-04	1.067157858189577985e-06
8.616585310738322789e-02	1.179490264314796773e-04	1.179490264314796764e-06
8.681521982638658319e-02	9.735475197518958545e-05	9.735475197518958799e-07
8.746413961784407776e-02	8.612151136266771594e-05	8.612151136266772060e-07
8.811260914109568521e-02	5.991061660011666223e-05	5.991061660011666139e-07
8.876062505779946932e-02	6.178282336887031619e-05	6.178282336887031831e-07
8.940818403194861208e-02	8.986592490017499674e-05	8.986592490017500267e-07
9.005528272988869154e-02	9.361033843768229109e-05	9.361033843768229533e-07
9.070191782033475147e-02	1.104601993564651021e-04	1.104601993564651123e-06
9.134808597438855149e-02	1.347988873502624883e-04	1.347988873502624934e-06
9.199378386555563669e-02	1.516487482690452994e-04	1.516487482690453104e-06
9.239090123335029492e-02	1.242435310414800864e-04	1.242435310414800856e-06
9.263900816976249064e-02	1.441599211940307107e-04	1.441599211940307039e-06
9.308542274580894338e-02	1.198533002626291788e-04	1.198533002626291830e-06
9.328375556537361890e-02	1.347988873502624883e-04	1.347988873502624934e-06
9.377938849189471071e-02	1.334630156770669370e-04	1.334630156770669344e-06
9.392802273320866036e-02	1.310544738127551940e-04	1.310544738127552008e-06
9.447279432828614709e-02	1.589263541944020686e-04	1.589263541944020720e-06
9.457180635655952627e-02	1.759874362628426991e-04	1.759874362628427127e-06
9.516563611500478137e-02	1.655117003626784098e-04	1.655117003626784047e-06
9.521510312120740060e-02	1.684986091878281104e-04	1.684986091878281062e-06
9.585790971543982353e-02	2.078149513316546876e-04	2.078149513316546791e-06
9.585790971543982353e-02	1.804384850107714226e-04	1.804384850107714353e-06
9.650022283006776114e-02	1.872206768753645822e-04	1.872206768753645907e-06
9.654961099637281163e-02	1.931701542694389884e-04	1.931701542694389935e-06
9.714203915844261961e-02	1.610097821128135488e-04	1.610097821128135420e-06
9.724073582800225879e-02	1.716580234530696615e-04	1.716580234530696725e-06
9.778335539647327324e-02	1.310544738127551940e-04	1.310544738127552008e-06
9.793128008396849438e-02	1.224874387299397288e-04	1.224874387299397415e-06
9.842416824264312025e-02	1.142046128939723965e-04	1.142046128939724050e-06
9.862123964137806120e-02	1.049265156145361795e-04	1.049265156145361735e-06
9.906447439802701371e-02	9.735475197518958545e-05	9.735475197518958799e-07
9.931061038082847348e-02	1.049265156145361795e-04	1.049265156145361735e-06
9.970427056630819240e-02	1.029713722814505134e-04	1.029713722814505058e-06
9.999938818643286376e-02	1.176581848732037453e-04	1.176581848732037529e-06
1.003435534537954199e-01	1.347988873502624883e-04	1.347988873502624934e-06
1.006875689458443524e-01	1.031704233029958083e-04	1.031704233029958083e-06
1.009823197694398600e-01	9.922695874394323262e-05	9.922695874394323432e-07
1.013751485502807775e-01	9.878019252414492772e-05	9.878019252414492687e-07
1.016205662248519104e-01	8.799371813142134956e-05	8.799371813142135634e-07
1.020621228945491760e-01	6.365834629333784261e-05	6.365834629333784388e-07
1.027484878770703186e-01	3.599989238657727071e-05	3.599989238657727092e-07
1.034342393999030246e-01	2.502431543945004899e-05	2.502431543945005153e-07
1.041193733687690443e-01	2.414626928367987355e-05	2.414626928367987419e-07
1.048038856930769563e-01	3.029259237407111514e-05	3.029259237407111557e-07
1.054877722859470512e-01	4.214621547696850891e-05	4.214621547696851230e-07
1.061710290642354504e-01	3.512184623080708511e-05	3.512184623080708829e-07
1.068536519485586284e-01	2.853650006253076089e-05	2.853650006253076089e-07
1.075356368633176574e-01	2.634138467310531383e-05	2.634138467310531489e-07
1.082169797367227293e-01	4.039012316542815126e-05	4.039012316542815232e-07
1.088976765008172198e-01	4.697546933370447888e-05	4.697546933370447972e-07
1.095777230915021827e-01	6.409736937122293202e-05	6.409736937122292990e-07
1.102571154485604554e-01	8.473145403182210723e-05	8.473145403182211061e-07
1.109358495156810565e-01	7.331685400680979610e-05	7.331685400680979991e-07
1.116139212404832631e-01	5.663397704717643236e-05	5.663397704717643575e-07
1.122913265745408978e-01	5.487788473563607472e-05	5.487788473563608107e-07
1.129680614734064753e-01	5.136570011255536621e-05	5.136570011255537171e-07
1.136441218966352945e-01	7.770708478566069020e-05	7.770708478566069190e-07
1.143195038078096554e-01	7.595099247412033256e-05	7.595099247412033722e-07
1.149942031745629090e-01	9.526800790106422598e-05	9.526800790106422810e-07
1.156682159686034939e-01	8.648754634336245132e-05	8.648754634336245471e-07
1.163415381657390696e-01	5.970713859237205146e-05	5.970713859237204850e-07
1.170141657459005252e-01	3.731696162023253216e-05	3.731696162023253428e-07
1.176860946931659463e-01	3.117063852984129396e-05	3.117063852984129291e-07
1.183573209957845540e-01	2.590236159522022781e-05	2.590236159522022887e-07
1.190278406462007416e-01	3.248770776349655542e-05	3.248770776349655627e-07
1.196976496410779994e-01	4.258523855485359154e-05	4.258523855485359302e-07
1.203667439813227158e-01	3.687793854234744275e-05	3.687793854234744296e-07
1.210351196721081851e-01	1.712190003751845653e-05	1.712190003751845812e-07
1.217027727228984085e-01	6.585346168276328458e-06	6.585346168276328723e-08
1.223696991474718387e-01	5.268276934621063613e-06	5.268276934621064037e-08
1.230358949639453053e-01	1.097557694712721494e-05	1.097557694712721542e-07
1.237013561947976903e-01	1.492678464809301287e-05	1.492678464809301212e-07
1.243660788668937145e-01	2.239017697213951930e-05	2.239017697213951951e-07
1.250300590115077659e-01	1.931701542694389681e-05	1.931701542694389617e-07
1.256932926643473669e-01	1.536580772597810228e-05	1.536580772597810344e-07
1.263557758655770857e-01	1.448776157020792345e-05	1.448776157020792345e-07
1.270175046598418789e-01	1.360971541443774633e-05	1.360971541443774612e-07
1.276784750962910719e-01	2.282920005002460871e-05	2.282920005002460818e-07
1.283386832286017021e-01	3.819500777600271099e-05	3.819500777600271162e-07
1.289981251150020547e-01	4.346328471062377714e-05	4.346328471062377566e-07
1.296567968182954500e-01	4.390230778850885978e-05	4.390230778850886168e-07
1.303146944058834744e-01	3.599989238657727071e-05	3.599989238657727092e-07
1.309718139497896006e-01	2.370724620579478414e-05	2.370724620579478552e-07
1.316281515266825852e-01	2.282920005002460871e-05	2.282920005002460818e-07
1.322837032178999506e-01	2.107310773848425445e-05	2.107310773848425615e-07
1.329384651094713266e-01	2.985356929618602573e-05	2.985356929618602425e-07
1.335924332921418489e-01	3.336575391926673424e-05	3.336575391926673361e-07
1.342456038613955294e-01	3.907305393177288981e-05	3.907305393177288896e-07
1.348979729174784592e-01	2.678040775099040663e-05	2.678040775099040621e-07
1.355495365654222073e-01	2.239017697213951930e-05	2.239017697213951951e-07
1.362002909150669960e-01	9.219484635586860688e-06	9.219484635586860741e-08
1.368502320810849882e-01	6.146323090391239894e-06	6.146323090391240053e-08
1.374993561830034905e-01	9.219484635586860688e-06	9.219484635586860741e-08
1.381476593452279911e-01	1.931701542694389681e-05	1.931701542694389617e-07
1.387951376970655570e-01	1.448776157020792345e-05	1.448776157020792345e-07
1.394417873727475943e-01	1.229264618078247979e-05	1.229264618078248011e-07
1.400876045114532453e-01	6.146323090391239894e-06	6.146323090391240053e-08
1.407325852573322600e-01	4.829253856735974203e-06	4.829253856735974044e-08
1.413767257595281435e-01	1.756092311540354255e-06	1.756092311540354348e-08
1.420200221722009992e-01	7.902415401931595844e-06	7.902415401931596055e-08
1.426624706545505661e-01	1.317069233655265692e-05	1.317069233655265745e-07
1.433040673708391721e-01	1.624385388174827771e-05	1.624385388174827813e-07
1.439448084904146608e-01	9.658507713471948405e-06	9.658507713471948087e-08
1.445846901877330670e-01	7.463392324046506433e-06	7.463392324046506062e-08
1.452237086423817936e-01	6.146323090391239894e-06	6.146323090391240053e-08
1.458618600391021480e-01	6.146323090391239894e-06	6.146323090391240053e-08
1.464991405678121306e-01	1.009753079135703782e-05	1.009753079135703808e-07
1.471355464236293598e-01	1.712190003751845653e-05	1.712190003751845812e-07
1.477710738068936935e-01	2.326822312790969812e-05	2.326822312790969950e-07
1.484057189231897944e-01	2.853650006253076089e-05	2.853650006253076089e-07
1.490394779833700278e-01	2.326822312790969812e-05	2.326822312790969950e-07
1.496723472035769442e-01	1.317069233655265692e-05	1.317069233655265745e-07
1.503043228052657609e-01	6.585346168276328458e-06	6.585346168276328723e-08
1.509354010152271219e-01	5.268276934621063613e-06	5.268276934621064037e-08
1.515655780656096074e-01	1.141460002501230435e-05	1.141460002501230409e-07
1.521948501939420773e-01	1.580483080386319169e-05	1.580483080386319211e-07
1.528232136431562360e-01	2.502431543945004899e-05	2.502431543945005153e-07
1.534506646616091707e-01	2.151213081636934048e-05	2.151213081636934217e-07
1.540771995031053887e-01	1.360971541443774633e-05	1.360971541443774612e-07
1.547028144269197436e-01	8.780461557701771277e-06	8.780461557701772071e-08
1.553275056978192237e-01	3.073161545195619947e-06	3.073161545195620026e-08
1.559512695860855724e-01	2.195115389425442819e-06	2.195115389425443018e-08
1.565741023675374100e-01	4.829253856735974203e-06	4.829253856735974044e-08
1.571960003235526315e-01	7.024369246161417022e-06	7.024369246161417392e-08
