Q(Å⁻¹)	Intensity	Error
2.460760369967825503e-02	3.239663557837996199e-02	3.239663557837996330e-04
2.501013131750064178e-02	3.177430305484892081e-02	3.177430305484891908e-04
2.541261017679226006e-02	2.658819869209024661e-02	2.658819869209024618e-04
2.581755451868565990e-02	1.849787588618672166e-02	1.849787588618672285e-04
2.621993319003769474e-02	1.102988560381423615e-02	1.102988560381423696e-04
2.661974635743565021e-02	4.806560368503829533e-03	4.806560368503829344e-05
2.702202233704639744e-02	3.147006972421054639e-03	3.147006972421054476e-05
2.742675936415382362e-02	6.673557939096952211e-03	6.673557939096951832e-05
2.782641546966720808e-02	1.476388074500047803e-02	1.476388074500047923e-04
2.823104410464036609e-02	2.596586616855920890e-02	2.596586616855920738e-04
2.863059160631043973e-02	3.405618897446273385e-02	3.405618897446273342e-04
2.903259634134582740e-02	3.903484916271105637e-02	3.903484916271105463e-04
2.943454447584905459e-02	3.820507246466967044e-02	3.820507246466966957e-04
2.983894686129740653e-02	3.447107732348343029e-02	3.447107732348343137e-04
3.023826780889706314e-02	2.762541956464198076e-02	2.762541956464198293e-04
3.064004144054208525e-02	1.870532006069706987e-02	1.870532006069706911e-04
3.104426586023325760e-02	9.992664731262502001e-03	9.992664731262501567e-05
3.144340871768442486e-02	4.184227844972788352e-03	4.184227844972788514e-05
3.184751055306376394e-02	8.651210528072395380e-04	8.651210528072396261e-06
3.224653079280925816e-02	2.939562797910708156e-03	2.939562797910708211e-05
3.265301586035193604e-02	7.295890462627992526e-03	7.295890462627993339e-05
3.304689283053034027e-02	1.310432734891770444e-02	1.310432734891770368e-04
3.345575677920081120e-02	1.766809918814533573e-02	1.766809918814533508e-04
3.385201428733833340e-02	2.015742928226950045e-02	2.015742928226950110e-04
3.425572946612508163e-02	2.057231763129018995e-02	2.057231763129019092e-04
3.465436318685975736e-02	1.891276423520741809e-02	1.891276423520741809e-04
3.505794318224687151e-02	1.476388074500047803e-02	1.476388074500047923e-04
3.545644184469574217e-02	9.992664731262502001e-03	9.992664731262501567e-05
3.585988350948531717e-02	6.051225415565910162e-03	6.051225415565910325e-05
3.625824400607575299e-02	4.184227844972788352e-03	4.184227844972788514e-05
3.665903944656723895e-02	3.354451146931401555e-03	3.354451146931401419e-05
3.706226771683095861e-02	4.391672019483135701e-03	4.391672019483135457e-05
3.746041514029863073e-02	5.428892892034869848e-03	5.428892892034870173e-05
3.786099383121559192e-02	7.088446288117644309e-03	7.088446288117644363e-05
3.826149871018773296e-02	8.747999684200419637e-03	8.747999684200419908e-05
3.866192899641029967e-02	8.955443858710766120e-03	8.955443858710766174e-05
3.906228390922396321e-02	7.710778811648686358e-03	7.710778811648685870e-05
3.946506416924992072e-02	5.636337066545216330e-03	5.636337066545216439e-05
3.986026347184703361e-02	3.976783670462442737e-03	3.976783670462442926e-05
4.026538913250352070e-02	2.732118623400361240e-03	2.732118623400361267e-05
4.066293421837791772e-02	2.939562797910708156e-03	2.939562797910708211e-05
4.106290055945336498e-02	3.354451146931401555e-03	3.354451146931401419e-05
4.146528588222327116e-02	4.599116193993483051e-03	4.599116193993483078e-05
4.186259229932799003e-02	6.881002113607298694e-03	6.881002113607299453e-05
4.226481415481139758e-02	8.955443858710766120e-03	8.955443858710766174e-05
4.266445508461919750e-02	1.102988560381423615e-02	1.102988560381423696e-04
4.306151586184060048e-02	1.082244142930388793e-02	1.082244142930388798e-04
4.346099018675399911e-02	9.992664731262502001e-03	9.992664731262501567e-05
4.386037978224313627e-02	7.918222986159031973e-03	7.918222986159032136e-05
4.425968386967756019e-02	6.051225415565910162e-03	6.051225415565910325e-05
4.465890167059351212e-02	4.391672019483135701e-03	4.391672019483135457e-05
4.506052669838165464e-02	1.902341925358973576e-03	1.902341925358973495e-05
4.545707529985763135e-02	1.072565227317585912e-03	1.072565227317585892e-05
4.585852275602026601e-02	4.502327037865457601e-04	4.502327037865457398e-06
4.625489444571718317e-02	2.524674448890013891e-03	2.524674448890013985e-05
4.665366914302532947e-02	4.599116193993483051e-03	4.599116193993483078e-05
4.705484437237430345e-02	6.258669590076258379e-03	6.258669590076257946e-05
4.745343580923530591e-02	7.710778811648686358e-03	7.710778811648685870e-05
4.784944440381964231e-02	8.333111335179726673e-03	8.333111335179727377e-05
4.825034036735934007e-02	8.333111335179726673e-03	8.333111335179727377e-05
4.864616278144164724e-02	8.333111335179726673e-03	8.333111335179727377e-05
4.904438010124228392e-02	6.258669590076258379e-03	6.258669590076257946e-05
4.944498976487710779e-02	4.599116193993483051e-03	4.599116193993483078e-05
4.984301447457982481e-02	2.732118623400361240e-03	2.732118623400361267e-05
5.023845526902591396e-02	1.280009401827933045e-03	1.280009401827933004e-05
5.063877160368364383e-02	1.487453576338279961e-03	1.487453576338279947e-05
5.103401696197149701e-02	1.280009401827933045e-03	1.280009401827933004e-05
5.143164895600201708e-02	1.902341925358973576e-03	1.902341925358973495e-05
5.183166493775718392e-02	2.317230274379667408e-03	2.317230274379667381e-05
5.222909498555709795e-02	2.939562797910708156e-03	2.939562797910708211e-05
5.262642321006378437e-02	3.976783670462442737e-03	3.976783670462442926e-05
5.302116649671224924e-02	3.976783670462442737e-03	3.976783670462442926e-05
5.342077109095066945e-02	3.561895321441748471e-03	3.561895321441748362e-05
5.381778919870902622e-02	3.354451146931401555e-03	3.354451146931401419e-05
5.421470238593348312e-02	2.939562797910708156e-03	2.939562797910708211e-05
5.460903016181809649e-02	2.524674448890013891e-03	2.524674448890013985e-05
5.500573185459965014e-02	2.317230274379667408e-03	2.317230274379667381e-05
5.540232631089232057e-02	1.902341925358973576e-03	1.902341925358973495e-05
5.579881275751490122e-02	2.109786099869320492e-03	2.109786099869320438e-05
5.619519042149679483e-02	2.732118623400361240e-03	2.732118623400361267e-05
5.659393485963305076e-02	3.561895321441748471e-03	3.561895321441748362e-05
5.698761631071797007e-02	3.354451146931401555e-03	3.354451146931401419e-05
5.738613793185261963e-02	2.732118623400361240e-03	2.732118623400361267e-05
5.777959779905953580e-02	2.317230274379667408e-03	2.317230274379667381e-05
5.817789349544091881e-02	2.317230274379667408e-03	2.317230274379667381e-05
5.857112871049075659e-02	2.109786099869320492e-03	2.109786099869320438e-05
5.896672327081484838e-02	1.694897750848627094e-03	1.694897750848627229e-05
5.936467425689257588e-02	1.072565227317585912e-03	1.072565227317585892e-05
5.976003740318595187e-02	1.072565227317585912e-03	1.072565227317585892e-05
