Q(Å⁻¹)	Intensity	Error
1.187208731693035080e-03	7.938326866432748874e-01	7.938326866432749221e-03
1.591255117334852958e-03	8.107662427143079720e-01	8.107662427143079442e-03
1.985321991956986564e-03	8.084924111101788879e-01	8.084924111101789504e-03
2.386867261624720134e-03	8.001752220998348264e-01	8.001752220998348958e-03
2.785913795058863468e-03	7.906613208881108079e-01	7.906613208881108426e-03
3.187448885385165635e-03	7.807286488274111091e-01	7.807286488274111334e-03
3.583989790131608243e-03	7.701976206660214874e-01	7.701976206660215117e-03
3.983017695880219054e-03	7.590084400046266389e-01	7.590084400046266493e-03
4.384531686357625788e-03	7.481780377391238357e-01	7.481780377391238426e-03
4.781049434176832397e-03	7.379461876280791754e-01	7.379461876280792205e-03
5.182545444205106933e-03	7.277143375170345152e-01	7.277143375170345117e-03
5.579043888889546714e-03	7.172431057549603084e-01	7.172431057549603049e-03
5.978025190226425416e-03	7.065922887411717479e-01	7.065922887411717548e-03
6.376994837097303345e-03	6.965998202811568563e-01	6.965998202811568910e-03
6.778445493552327610e-03	6.858294104687375770e-01	6.858294104687375978e-03
7.174896056218314777e-03	6.752385859080326513e-01	6.752385859080326479e-03
7.576319339902901594e-03	6.642885908438991294e-01	6.642885908438991849e-03
7.972741324058597867e-03	6.535181810314799611e-01	6.535181810314799784e-03
8.374134104593341024e-03	6.419100334673411012e-01	6.419100334673411012e-03
8.770524418860479315e-03	6.310200308562911031e-01	6.310200308562911517e-03
9.176869281807917972e-03	6.181553746914570935e-01	6.181553746914571212e-03
9.563253627708379057e-03	6.071455832280082676e-01	6.071455832280082433e-03
9.972054128362004347e-03	5.939219526135138816e-01	5.939219526135138850e-03
1.036338670219490339e-02	5.815358636969707451e-01	5.815358636969707520e-03
1.075719219895514452e-02	5.686114111328213205e-01	5.686114111328213067e-03
1.116842293306837160e-02	5.537722974679712973e-01	5.537722974679712938e-03
1.155969372144626146e-02	5.409674377024525915e-01	5.409674377024525915e-03
1.196340260817300646e-02	5.265470948865783596e-01	5.265470948865784082e-03
1.235961215932294792e-02	5.136824387217442389e-01	5.136824387217442910e-03
1.275828957243082575e-02	5.009971717548562520e-01	5.009971717548562450e-03
1.315694211260033837e-02	4.860980656369225938e-01	4.860980656369226320e-03
1.355556900263796619e-02	4.693440948176038630e-01	4.693440948176038664e-03
1.395416946540018431e-02	4.506156664982691185e-01	4.506156664982691185e-03
1.435274272379499436e-02	4.306305335244708932e-01	4.306305335244709452e-03
1.475377881914225787e-02	4.110643674534165681e-01	4.110643674534166132e-03
1.515229515555684310e-02	3.962250577347983804e-01	3.962250577347984151e-03
1.554829150265964362e-02	3.889251917278881976e-01	3.889251917278882011e-03
1.594674817374829370e-02	3.821038929692689989e-01	3.821038929692690145e-03
1.634766381632962728e-02	3.670252015996211536e-01	3.670252015996211450e-03
1.674605733106075689e-02	3.447066366761467049e-01	3.447066366761467049e-03
1.714441819849622795e-02	3.181395865947589940e-01	3.181395865947590166e-03
1.754025620088884782e-02	2.898972570637002866e-01	2.898972570637003022e-03
1.794103888504576874e-02	2.592613070761135563e-01	2.592613070761135789e-03
1.833431914182955674e-02	2.315575372464294679e-01	2.315575372464294922e-03
1.873503088569934000e-02	2.088798018195264505e-01	2.088798018195264523e-03
1.913321709933077028e-02	2.007421980608966872e-01	2.007421980608966976e-03
1.953136601177643192e-02	2.068453518664269686e-01	2.068453518664269564e-03
1.993196491817593799e-02	2.113928190209169722e-01	2.113928190209169757e-03
2.032754882833793381e-02	2.003232311581527592e-01	2.003232311581527696e-03
2.073055633057832234e-02	1.733374102277893680e-01	1.733374102277893819e-03
2.112357312659029346e-02	1.396499617589447573e-01	1.396499617589447512e-03
2.152649801210470767e-02	1.031502396168573754e-01	1.031502396168573754e-03
2.191943269897613303e-02	7.173654433063464397e-02	7.173654433063464658e-04
2.231729877345734955e-02	4.828098518358832358e-02	4.828098518358832488e-04
2.271512133922263046e-02	3.888679440275600446e-02	3.888679440275600511e-04
2.311289962069653509e-02	4.451134174924160219e-02	4.451134174924160371e-04
2.351063284238994258e-02	5.976942231683549794e-02	5.976942231683549578e-04
2.390832022890158198e-02	7.377095507298049581e-02	7.377095507298049885e-04
2.430596100491955527e-02	7.562585898511936522e-02	7.562585898511937086e-04
2.470355439522281191e-02	6.294070965049228250e-02	6.294070965049228814e-04
2.510109962468270312e-02	4.104087636523984922e-02	4.104087636523984966e-04
2.550108011458926405e-02	1.830334453902147940e-02	1.830334453902147886e-04
2.589355861586101898e-02	4.541154223152469964e-03	4.541154223152469801e-05
2.629592216335688640e-02	2.626414700944606703e-03	2.626414700944606744e-05
2.669078343483329702e-02	1.255912597239789222e-02	1.255912597239789341e-04
2.709055915124118294e-02	2.925326118164769604e-02	2.925326118164769539e-04
2.748531622854705897e-02	4.493019101972457047e-02	4.493019101972457394e-04
2.788498488150330246e-02	5.402520375021192117e-02	5.402520375021192117e-04
2.827963468624365012e-02	5.324734081931497415e-02	5.324734081931497415e-04
2.867671160331423941e-02	4.301545149751671154e-02	4.301545149751671393e-04
2.907373261366818021e-02	2.775737092992280192e-02	2.775737092992280018e-04
2.947317779049100916e-02	1.178126304150094866e-02	1.178126304150094910e-04
2.986760381828548749e-02	2.327236650599628313e-03	2.327236650599628448e-05
3.026445246485632429e-02	2.985428361358581553e-03	2.985428361358581512e-05
3.066124210932844388e-02	1.363616695363981633e-02	1.363616695363981568e-04
3.105797197814015240e-02	2.925326118164769604e-02	2.925326118164769539e-04
3.145712028906955116e-02	4.397282125862064101e-02	4.397282125862064122e-04
3.185372790064620874e-02	5.306783398910798477e-02	5.306783398910798304e-04
3.225027341175036588e-02	5.426454619048789313e-02	5.426454619048789486e-04
3.264675604929626052e-02	4.786213591310536225e-02	4.786213591310536550e-04
3.304069762087416540e-02	3.661304122013416679e-02	3.661304122013416830e-04
3.343705259755883064e-02	2.309019334454113712e-02	2.309019334454113701e-04
3.383334238699847729e-02	1.076405767032802274e-02	1.076405767032802296e-04
3.422956621660589588e-02	2.506743480806615521e-03	2.506743480806615493e-05
3.462572331392245462e-02	5.920039585987530188e-04	5.920039585987530290e-06
3.502428825267966256e-02	4.960003493635439971e-03	4.960003493635440025e-05
3.541783422250045776e-02	1.267879719253588340e-02	1.267879719253588297e-04
3.581873545261163999e-02	2.075660455185030298e-02	2.075660455185030407e-04
3.620966893569248224e-02	2.614180945805991488e-02	2.614180945805991813e-04
3.660795438976289368e-02	2.781720653999179838e-02	2.781720653999179903e-04
3.700122127861241172e-02	2.536394652716297479e-02	2.536394652716297653e-04
3.739688963216919459e-02	2.003857723102235588e-02	2.003857723102235588e-04
3.779248507857603523e-02	1.315748207308784987e-02	1.315748207308784932e-04
3.818800684659937744e-02	7.114085456119283862e-03	7.114085456119284567e-05
3.858345416514929321e-02	2.985428361358581553e-03	2.985428361358581512e-05
3.897882626328102312e-02	1.848551770047662714e-03	1.848551770047662769e-05
3.937659273028717988e-02	3.464113241910546717e-03	3.464113241910546853e-05
3.976934171524543898e-02	6.575564965498324407e-03	6.575564965498324787e-05
4.016695291883407015e-02	9.866523519293086270e-03	9.866523519293086378e-05
4.055954703789433485e-02	1.178126304150094866e-02	1.178126304150094910e-04
4.095699987741341364e-02	1.225994792205291513e-02	1.225994792205291545e-04
4.134696816487355708e-02	1.118290694081099101e-02	1.118290694081099183e-04
4.174919483667563491e-02	7.951783997085225611e-03	7.951783997085226370e-05
4.213653576207030543e-02	4.900167883566443512e-03	4.900167883566443892e-05
4.253612946338056200e-02	2.267401040530632721e-03	2.267401040530632654e-05
4.292577477009685422e-02	1.190360059288710125e-03	1.190360059288710213e-05
4.332519977639864850e-02	2.207565430461637130e-03	2.207565430461637198e-05
4.371714382902369689e-02	4.541154223152469964e-03	4.541154223152469801e-05
4.411393223080576492e-02	7.891948387016229152e-03	7.891948387016228881e-05
4.450570612244788421e-02	1.082389328039701920e-02	1.082389328039701909e-04
4.489985750422654381e-02	1.291813963281186750e-02	1.291813963281186750e-04
4.529638397360969543e-02	1.357633134357081987e-02	1.357633134357081955e-04
4.568789689582703623e-02	1.225994792205291513e-02	1.225994792205291545e-04
4.608424487808401859e-02	9.507509858879110987e-03	9.507509858879110932e-05
4.647558000402980671e-02	6.096880084946357074e-03	6.096880084946357074e-05
4.686928603221249962e-02	3.045263971427576710e-03	3.045263971427576629e-05
4.726290068632376523e-02	1.010853229081722917e-03	1.010853229081722999e-05
4.765642319899169449e-02	2.329902981847788200e-04	2.329902981847788116e-06
4.804985280302403322e-02	1.070688839150718509e-03	1.070688839150718454e-05
4.844318873140962545e-02	3.224770801634563918e-03	3.224770801634563674e-05
4.883643021731994688e-02	5.917373254739371168e-03	5.917373254739371384e-05
4.922957649411061759e-02	8.609975707844176249e-03	8.609975707844177062e-05
4.962508305629570460e-02	1.034520839984505274e-02	1.034520839984505274e-04
5.001803600861205734e-02	1.070422206025902802e-02	1.070422206025902818e-04
5.040598136018100556e-02	9.806687909224093280e-03	9.806687909224092955e-05
5.080364860919114184e-02	7.832112776947234428e-03	7.832112776947234103e-05
5.119385292179171043e-02	5.678030814463387935e-03	5.678030814463388206e-05
5.159131820666623680e-02	3.224770801634563918e-03	3.224770801634563674e-05
5.198132276443189620e-02	1.369866889495697333e-03	1.369866889495697428e-05
5.237122724474326668e-02	3.526615183227701654e-04	3.526615183227701891e-06
5.276348217157841164e-02	3.526615183227701654e-04	3.526615183227701891e-06
5.315563423330516707e-02	1.429702499564692707e-03	1.429702499564692714e-05
5.354768266540300969e-02	2.626414700944606703e-03	2.626414700944606744e-05
5.393962670355347683e-02	3.882962512393516724e-03	3.882962512393517076e-05
5.433391424436278400e-02	4.541154223152469964e-03	4.541154223152469801e-05
5.472564653806457485e-02	4.900167883566443512e-03	4.900167883566443892e-05
5.511482481419748697e-02	4.600989833221465555e-03	4.600989833221465935e-05
5.550879029062930070e-02	3.583784462048538334e-03	3.583784462048538442e-05
5.589775424827809341e-02	2.626414700944606703e-03	2.626414700944606744e-05
5.629150117449681356e-02	1.489538109633688516e-03	1.489538109633688509e-05
5.668024778044239431e-02	1.130524449219714317e-03	1.130524449219714419e-05
5.706888526229098729e-02	1.070688839150718509e-03	1.070688839150718454e-05
5.746474252050146059e-02	1.549373719702684324e-03	1.549373719702684473e-05
5.785315741532064127e-02	2.028058600254649922e-03	2.028058600254649814e-05
5.824634453627906827e-02	2.805921531151593911e-03	2.805921531151594128e-05
5.863209340945118447e-02	3.284606411703559943e-03	3.284606411703559808e-05
5.902749233536151718e-02	3.583784462048538334e-03	3.583784462048538442e-05
