Q(Å⁻¹)	Intensity	Error
2.856000398354963110e-02	3.362624814675158058e-02	3.362624814675157993e-04
2.897010385782197023e-02	3.252374820751382373e-02	3.252374820751382481e-04
2.938530538601415165e-02	3.086999829865718845e-02	3.086999829865718671e-04
2.979529220447251284e-02	2.866499842018167474e-02	2.866499842018167647e-04
3.020779964878643128e-02	2.756249848094391441e-02	2.756249848094391593e-04
3.061767058254081728e-02	2.701124851132503946e-02	2.701124851132503837e-04
3.103521429932117048e-02	2.480624863284952575e-02	2.480624863284952813e-04
3.144496541557945807e-02	2.370374869361176889e-02	2.370374869361177030e-04
3.185980894384254219e-02	2.204999878475513361e-02	2.204999878475513491e-04
3.226943741555277773e-02	2.094749884551737676e-02	2.094749884551737708e-04
3.268415513917380388e-02	2.094749884551737676e-02	2.094749884551737708e-04
3.309623305943571597e-02	1.874249896704186305e-02	1.874249896704186413e-04
3.350567157519497574e-02	1.708874905818522777e-02	1.708874905818522875e-04
3.391762005739785285e-02	1.708874905818522777e-02	1.708874905818522875e-04
3.433207647058470618e-02	1.598624911894747438e-02	1.598624911894747363e-04
3.474131784641028980e-02	1.598624911894747438e-02	1.598624911894747363e-04
3.515306554737885475e-02	1.433249921009083737e-02	1.433249921009083824e-04
3.556474471564735618e-02	1.322999927085308051e-02	1.322999927085308041e-04
3.597892689036777392e-02	1.322999927085308051e-02	1.322999927085308041e-04
3.638789424386094234e-02	1.267874930123420209e-02	1.267874930123420285e-04
3.680193445399349006e-02	1.322999927085308051e-02	1.322999927085308041e-04
3.721333101601405347e-02	1.212749933161532366e-02	1.212749933161532393e-04
3.762208448061667154e-02	1.047374942275868838e-02	1.047374942275868854e-04
3.803333560308891359e-02	1.102499939237756681e-02	1.102499939237756746e-04
3.844708219887180145e-02	8.819999513902053098e-03	8.819999513902053152e-05
3.885561460262106082e-02	1.212749933161532366e-02	1.212749933161532393e-04
3.926920955093181342e-02	1.157624936199644523e-02	1.157624936199644502e-04
3.967759059826525547e-02	9.922499453139811687e-03	9.922499453139812338e-05
4.008846296643135687e-02	9.922499453139811687e-03	9.922499453139812338e-05
4.049925718008759445e-02	1.102499939237756681e-02	1.102499939237756746e-04
4.091253915877232639e-02	1.102499939237756681e-02	1.102499939237756746e-04
4.132060794056698766e-02	1.157624936199644523e-02	1.157624936199644502e-04
4.173116288612481461e-02	9.922499453139811687e-03	9.922499453139812338e-05
4.214163647464522211e-02	1.047374942275868838e-02	1.047374942275868854e-04
4.255202790588892559e-02	1.047374942275868838e-02	1.047374942275868854e-04
4.296233637977685954e-02	1.157624936199644523e-02	1.157624936199644502e-04
4.337512473581121158e-02	1.102499939237756681e-02	1.102499939237756746e-04
4.378270125597919643e-02	1.102499939237756681e-02	1.102499939237756746e-04
4.419531863138110445e-02	9.922499453139811687e-03	9.922499453139812338e-05
4.460272470588210608e-02	9.371249483520931525e-03	9.371249483520932067e-05
4.501516788297838662e-02	1.047374942275868838e-02	1.047374942275868854e-04
4.542496126925935074e-02	1.047374942275868838e-02	1.047374942275868854e-04
4.583210571874252182e-02	8.819999513902053098e-03	8.819999513902053152e-05
4.624172175067171875e-02	9.371249483520931525e-03	9.371249483520932067e-05
4.665380688359602873e-02	9.371249483520931525e-03	9.371249483520932067e-05
4.706068256433020708e-02	1.157624936199644523e-02	1.157624936199644502e-04
4.747002574945351216e-02	9.922499453139811687e-03	9.922499453139812338e-05
4.788183391314250470e-02	8.819999513902053098e-03	8.819999513902053152e-05
4.829099062401939757e-02	7.717499574664297111e-03	7.717499574664296678e-05
4.869749684211973489e-02	9.371249483520931525e-03	9.371249483520932067e-05
4.910902081101300304e-02	9.371249483520931525e-03	9.371249483520932067e-05
4.951533754204420767e-02	8.819999513902053098e-03	8.819999513902053152e-05
4.992666803599734443e-02	8.268749544283174671e-03	8.268749544283174237e-05
5.033534604506262333e-02	6.063749665807661830e-03	6.063749665807661966e-05
5.074137260494714086e-02	6.614999635426540257e-03	6.614999635426540203e-05
5.115240687264749342e-02	9.371249483520931525e-03	9.371249483520932067e-05
5.155823602693882651e-02	8.268749544283174671e-03	8.268749544283174237e-05
5.196906880348813734e-02	6.614999635426540257e-03	6.614999635426540203e-05
5.237469738744901515e-02	6.063749665807661830e-03	6.063749665807661966e-05
5.278532546909076029e-02	7.166249605045418684e-03	7.166249605045419118e-05
5.319329983813631674e-02	8.268749544283174671e-03	8.268749544283174237e-05
5.359862163614732139e-02	7.166249605045418684e-03	7.166249605045419118e-05
5.400893667188285535e-02	6.614999635426540257e-03	6.614999635426540203e-05
5.441404999461710301e-02	6.063749665807661830e-03	6.063749665807661966e-05
5.482415233309199248e-02	7.166249605045418684e-03	7.166249605045419118e-05
5.523160023723554246e-02	9.371249483520931525e-03	9.371249483520932067e-05
5.563384937952207954e-02	8.819999513902053098e-03	8.819999513902053152e-05
5.604871707661666230e-02	8.268749544283174671e-03	8.268749544283174237e-05
5.644820635884142956e-02	6.614999635426540257e-03	6.614999635426540203e-05
5.686030714525388413e-02	6.614999635426540257e-03	6.614999635426540203e-05
5.726212314370832807e-02	7.717499574664297111e-03	7.717499574664296678e-05
5.767399866151114857e-02	7.717499574664297111e-03	7.717499574664296678e-05
5.807813477500522320e-02	7.717499574664297111e-03	7.717499574664296678e-05
5.848469975095225981e-02	7.166249605045418684e-03	7.166249605045419118e-05
5.889369066626343185e-02	7.166249605045418684e-03	7.166249605045419118e-05
5.930002609192193408e-02	8.268749544283174671e-03	8.268749544283174237e-05
5.970370739594049042e-02	8.268749544283174671e-03	8.268749544283174237e-05
6.011234932598689268e-02	8.268749544283174671e-03	8.268749544283174237e-05
6.051579850239303948e-02	7.166249605045418684e-03	7.166249605045419118e-05
6.092420379187650503e-02	8.819999513902053098e-03	8.819999513902053152e-05
6.132741769449251423e-02	1.047374942275868838e-02	1.047374942275868854e-04
