Q(Å⁻¹)	Intensity	Error
2.495235914007751937e-02	2.082050094805829379e-02	2.082050094805829477e-04
2.536307710706066018e-02	2.022707389451445723e-02	2.022707389451445755e-04
2.576864385321681050e-02	1.963364684097062413e-02	1.963364684097062575e-04
2.617926151326952638e-02	1.785336568033911789e-02	1.785336568033911951e-04
2.658472761729495717e-02	1.755665215356719960e-02	1.755665215356720090e-04
2.699524176833825381e-02	1.696322510002336303e-02	1.696322510002336368e-04
2.740060406832683579e-02	1.607308451970760818e-02	1.607308451970760786e-04
2.781101150908889263e-02	1.607308451970760818e-02	1.607308451970760786e-04
2.821881544854935170e-02	1.547965746616377335e-02	1.547965746616377335e-04
2.862656437398514511e-02	1.458951688584802023e-02	1.458951688584802023e-04
2.903425749046887119e-02	1.429280335907610368e-02	1.429280335907610433e-04
2.944189400318193359e-02	1.399608983230418539e-02	1.399608983230418572e-04
2.984947311741609904e-02	1.191909514490076087e-02	1.191909514490076087e-04
3.025190038946957982e-02	1.102895456458500775e-02	1.102895456458500775e-04
3.066700242210207428e-02	1.073224103781308773e-02	1.073224103781308779e-04
3.106931204769283056e-02	9.545386930725419800e-03	9.545386930725420125e-05
3.147919969934805107e-02	8.951959877181583231e-03	8.951959877181582905e-05
3.188138928398667749e-02	8.951959877181583231e-03	8.951959877181582905e-05
3.229624286100569314e-02	8.358532823637746662e-03	8.358532823637747041e-05
3.269830850593005017e-02	7.468392243321993543e-03	7.468392243321993922e-05
3.310540023750448146e-02	7.171678716550076126e-03	7.171678716550076668e-05
3.351497114373135772e-02	5.984824609462403855e-03	5.984824609462404261e-05
3.392193258960823909e-02	6.281538136234322139e-03	6.281538136234322194e-05
3.432882790294175535e-02	4.797970502374733319e-03	4.797970502374733211e-05
3.473565629046866665e-02	3.611116395287061916e-03	3.611116395287062160e-05
3.513987491681329345e-02	3.611116395287061916e-03	3.611116395287062160e-05
3.554656750412275162e-02	3.314402868515144932e-03	3.314402868515144905e-05
3.595319079157994341e-02	3.611116395287061916e-03	3.611116395287062160e-05
3.635974398645195477e-02	2.720975814971308797e-03	2.720975814971308702e-05
3.676876658601090780e-02	2.424262288199391380e-03	2.424262288199391447e-05
3.717009708597128481e-02	1.830835234655555461e-03	1.830835234655555583e-05
3.758151447425003150e-02	2.720975814971308797e-03	2.720975814971308702e-05
3.798777891382939392e-02	2.424262288199391380e-03	2.424262288199391447e-05
3.839396929428995353e-02	2.424262288199391380e-03	2.424262288199391447e-05
3.880008482374274620e-02	1.830835234655555461e-03	1.830835234655555583e-05
3.920612471044477437e-02	1.830835234655555461e-03	1.830835234655555583e-05
3.960955113022125024e-02	2.127548761427473529e-03	2.127548761427473515e-05
4.001543784190288167e-02	2.424262288199391380e-03	2.424262288199391447e-05
4.042378259883754738e-02	2.424262288199391380e-03	2.424262288199391447e-05
4.082951200007901849e-02	1.830835234655555461e-03	1.830835234655555583e-05
4.123262673966012620e-02	1.534121707883637394e-03	1.534121707883637312e-05
4.163819665651423418e-02	2.720975814971308797e-03	2.720975814971308702e-05
4.204621944528264682e-02	3.611116395287061916e-03	3.611116395287062160e-05
4.244909217231637028e-02	2.720975814971308797e-03	2.720975814971308702e-05
4.285694920360225146e-02	2.424262288199391380e-03	2.424262288199391447e-05
4.325965666157063905e-02	2.720975814971308797e-03	2.720975814971308702e-05
4.366734475482293015e-02	3.314402868515144932e-03	3.314402868515144905e-05
4.406988380333229371e-02	3.611116395287061916e-03	3.611116395287062160e-05
4.447739977931735450e-02	2.424262288199391380e-03	2.424262288199391447e-05
4.487976727928734422e-02	2.424262288199391380e-03	2.424262288199391447e-05
4.528457816884572107e-02	2.127548761427473529e-03	2.127548761427473515e-05
4.569183001080969614e-02	2.127548761427473529e-03	2.127548761427473515e-05
4.609646298294500788e-02	3.017689341743226648e-03	3.017689341743226634e-05
4.649847797397071297e-02	3.017689341743226648e-03	3.017689341743226634e-05
4.690545853629813494e-02	2.720975814971308797e-03	2.720975814971308702e-05
4.730981954033773584e-02	2.127548761427473529e-03	2.127548761427473515e-05
4.771156191969688071e-02	3.017689341743226648e-03	3.017689341743226634e-05
4.811826406153217606e-02	2.127548761427473529e-03	2.127548761427473515e-05
4.851982078339839299e-02	1.830835234655555461e-03	1.830835234655555583e-05
4.892380872132887082e-02	2.424262288199391380e-03	2.424262288199391447e-05
4.933022530670154449e-02	9.406946543398021256e-04	9.406946543398021256e-06
4.973402109476712796e-02	1.534121707883637394e-03	1.534121707883637312e-05
5.013519710885977476e-02	2.127548761427473529e-03	2.127548761427473515e-05
5.054132100680975431e-02	9.406946543398021256e-04	9.406946543398021256e-06
5.094230197359057855e-02	1.534121707883637394e-03	1.534121707883637312e-05
5.134570582734439975e-02	1.237408181111720193e-03	1.237408181111720227e-05
5.175152991204704650e-02	1.237408181111720193e-03	1.237408181111720227e-05
5.215221244534814365e-02	2.424262288199391380e-03	2.424262288199391447e-05
5.255783269835376942e-02	1.237408181111720193e-03	1.237408181111720227e-05
5.296083078816335443e-02	9.406946543398021256e-04	9.406946543398021256e-06
5.336120785763393687e-02	9.406946543398021256e-04	9.406946543398021256e-06
5.376651643276956355e-02	1.534121707883637394e-03	1.534121707883637312e-05
5.416668595657771895e-02	1.534121707883637394e-03	1.534121707883637312e-05
5.457178279528007714e-02	9.406946543398021256e-04	9.406946543398021256e-06
5.497174165282347341e-02	6.439811275678844916e-04	6.439811275678845322e-06
5.537662359606604356e-02	6.439811275678844916e-04	6.439811275678845322e-06
5.577636866838514562e-02	1.534121707883637394e-03	1.534121707883637312e-05
5.617851945995157303e-02	1.237408181111720193e-03	1.237408181111720227e-05
5.658307314050228104e-02	1.237408181111720193e-03	1.237408181111720227e-05
