Q(Å⁻¹)	Intensity	Error
3.315930352642955988e-03	5.773128643656860737e-01	5.773128643656861084e-03
3.863210719889932122e-03	7.050023022763610703e-01	7.050023022763611188e-03
4.419684801323894505e-03	7.630007971444399129e-01	7.630007971444399163e-03
4.966956161053751734e-03	7.846925165052781592e-01	7.846925165052781592e-03
5.523419863105003165e-03	7.911542121919972193e-01	7.911542121919972956e-03
6.070679814717808674e-03	7.894620433472888665e-01	7.894620433472889290e-03
6.622531958273131930e-03	7.840775489775616558e-01	7.840775489775617113e-03
7.178975514538641495e-03	7.737697858838944454e-01	7.737697858838944384e-03
7.726213852963343190e-03	7.650009538247505292e-01	7.650009538247505743e-03
8.282640927649824111e-03	7.560778758119335308e-01	7.560778758119335308e-03
8.829861856699610170e-03	7.466935721533290993e-01	7.466935721533291513e-03
9.386270009045684717e-03	7.376167522585829195e-01	7.376167522585829091e-03
9.933471128341839901e-03	7.270015054010574573e-01	7.270015054010574990e-03
1.048985791766913686e-02	7.159250328977446731e-01	7.159250328977446662e-03
1.103703682691983302e-02	7.062327414035380890e-01	7.062327414035380821e-03
1.159339981264368401e-02	6.959254823816148905e-01	6.959254823816148766e-03
1.214515199229332723e-02	6.848490098783022173e-01	6.848490098783022173e-03
1.269689085329468205e-02	6.730028198218558355e-01	6.730028198218558633e-03
1.324401814197922675e-02	6.614646176010116063e-01	6.614646176010116271e-03
1.380032619917055149e-02	6.488497181349196508e-01	6.488497181349196265e-03
1.434742407756083200e-02	6.357730889512963612e-01	6.357730889512963959e-03
1.490370101006402090e-02	6.216192584506812224e-01	6.216192584506812467e-03
1.545076707832107772e-02	6.068504604223495802e-01	6.068504604223495628e-03
1.600701044603334774e-02	5.910049651487699895e-01	5.910049651487700277e-03
1.655404230445775907e-02	5.746972360859150530e-01	5.746972360859150218e-03
1.711024966742356532e-02	5.562361125325644418e-01	5.562361125325644869e-03
1.766184143534297105e-02	5.365445498520368117e-01	5.365445498520368152e-03
1.820881747991313568e-02	5.153140561369861095e-01	5.153140561369860817e-03
1.876496626119100036e-02	4.917762244208128131e-01	4.917762244208128547e-03
1.931190209735950472e-02	4.663921795349557642e-01	4.663921795349557607e-03
1.986800877471640511e-02	4.382389661160960848e-01	4.382389661160960605e-03
2.041490200335508917e-02	4.074704268605117696e-01	4.074704268605117488e-03
2.097096413743507193e-02	3.714712359314780721e-01	3.714712359314780842e-03
2.151781235960266783e-02	3.362412584838340712e-01	3.362412584838340903e-03
2.207382751124516845e-02	2.939345170074055824e-01	2.939345170074055859e-03
2.262062832819783376e-02	2.560892137230368348e-01	2.560892137230368504e-03
2.317659405844836595e-02	2.136286295503304900e-01	2.136286295503304813e-03
2.372334507165020298e-02	1.796293936729097818e-01	1.796293936729097956e-03
2.427925894177106886e-02	1.473224274545462398e-01	1.473224274545462511e-03
2.482595775290464754e-02	1.250152364942475891e-01	1.250152364942476012e-03
2.538181732438563737e-02	1.045541578892840301e-01	1.045541578892840223e-03
2.592846153536248685e-02	9.009294443915938366e-02	9.009294443915938019e-04
2.648426436993158231e-02	7.886242761087111641e-02	7.886242761087112292e-04
2.703085158290276235e-02	7.086260740441918671e-02	7.086260740441918541e-04
2.758200244492684319e-02	5.725708736354897382e-02	5.725708736354897990e-04
2.758659524253679815e-02	6.240125910913350143e-02	6.240125910913350187e-04
2.813312305990338380e-02	5.470912429523740877e-02	5.470912429523741311e-04
2.822497351261056206e-02	5.028025975164095163e-02	5.028025975164095076e-04
2.868880510683877519e-02	4.840157374784263139e-02	4.840157374784263291e-04
2.886790245098836902e-02	4.580987533243767451e-02	4.580987533243767733e-04
2.923527113126236227e-02	4.547856251856211701e-02	4.547856251856211853e-04
2.951078830040832629e-02	4.311839270939901020e-02	4.311839270939900868e-04
2.979088912800580136e-02	4.270939398555952810e-02	4.270939398555952853e-04
3.015363010128285087e-02	3.798354851763307422e-02	3.798354851763307768e-04
3.033729096241905704e-02	3.870948388233356324e-02	3.870948388233356519e-04
3.079642689409007456e-02	3.048945158910980682e-02	3.048945158910980682e-04
3.089284247175816747e-02	3.240193333493877892e-02	3.240193333493877957e-04
3.143917771937533578e-02	2.506863736864600734e-02	2.506863736864601037e-04
3.143917771937533578e-02	2.732512435776736359e-02	2.732512435776736186e-04
3.199466030438939679e-02	2.517132660987645917e-02	2.517132660987645852e-04
3.208188161775256397e-02	2.475743469035716557e-02	2.475743469035716492e-04
3.254092656871677980e-02	2.532516930615438117e-02	2.532516930615438290e-04
3.272453762990575055e-02	2.532516930615438117e-02	2.532516930615438290e-04
3.309633779278740862e-02	2.455595582476477468e-02	2.455595582476477728e-04
3.336714479659034366e-02	2.138046508676334431e-02	2.138046508676334453e-04
3.364253267763392397e-02	2.101757381037257580e-02	2.101757381037257623e-04
3.400970215863472618e-02	1.534145095132035536e-02	1.534145095132035655e-04
3.419787010445577563e-02	1.609460752947908593e-02	1.609460752947908561e-04
3.465220875694158958e-02	1.294434924017654961e-02	1.294434924017654940e-04
3.474399121394342038e-02	1.301775360392064956e-02	1.301775360392064956e-04
3.529466363248942584e-02	1.224854012253104134e-02	1.224854012253104123e-04
3.529466363248942584e-02	1.289808938259307328e-02	1.289808938259307252e-04
3.584988579607659154e-02	1.347928169275441380e-02	1.347928169275441456e-04
3.593706582633392210e-02	1.382749197586111145e-02	1.382749197586111221e-04
3.640047987082298958e-02	1.394080978158817978e-02	1.394080978158817956e-04
3.657941437960936931e-02	1.335648251682934433e-02	1.335648251682934465e-04
3.695103402798009112e-02	1.255622551508688532e-02	1.255622551508688456e-04
3.722170833353016794e-02	1.032015368271385798e-02	1.032015368271385858e-04
3.750154766379778376e-02	9.787056982084294671e-03	9.787056982084294562e-05
3.786394672939220191e-02	7.775861515622625557e-03	7.775861515622626099e-05
3.804743307522962664e-02	8.094787323027156228e-03	8.094787323027156228e-05
3.850612860857424713e-02	7.031498352688496205e-03	7.031498352688496638e-05
3.859786420752986391e-02	7.479416537915469995e-03	7.479416537915469562e-05
3.914825301253947731e-02	8.045009777926491121e-03	8.045009777926491338e-05
3.915283940638352583e-02	7.787101930471312244e-03	7.787101930471312895e-05
3.970318492024084434e-02	8.710158108138842462e-03	8.710158108138842895e-05
3.979031898283686558e-02	9.340285790263845936e-03	9.340285790263846695e-05
4.025348689468785657e-02	9.171686196972606703e-03	9.171686196972606540e-05
4.043232556110255838e-02	9.352902115059338536e-03	9.352902115059339404e-05
4.080374472625096505e-02	8.710158108138842462e-03	8.710158108138842895e-05
4.107427178906137427e-02	7.460453395735282787e-03	7.460453395735282625e-05
4.134937288900566305e-02	7.171731145359626879e-03	7.171731145359627583e-05
4.171615670852824725e-02	5.395581570872810817e-03	5.395581570872811034e-05
4.190412554707383802e-02	5.325618790024567312e-03	5.325618790024567583e-05
4.235797936140955205e-02	4.432535444816791508e-03	4.432535444816791914e-05
4.245424732963109377e-02	4.402562612357036227e-03	4.402562612357036227e-05
4.299973878970465846e-02	5.795098522730112930e-03	5.795098522730112903e-05
4.300432255590080216e-02	4.710248004912880211e-03	4.710248004912880238e-05
4.355435062265802793e-02	5.940989575136252678e-03	5.940989575136252894e-05
4.364143403550729133e-02	6.324984164140848124e-03	6.324984164140848015e-05
4.409974795653621299e-02	6.556360360247939778e-03	6.556360360247939561e-05
4.428306414100697391e-02	6.505818152876258545e-03	6.505818152876258870e-05
4.465426286499454139e-02	6.402517663970018653e-03	6.402517663970019250e-05
4.492462814849045027e-02	5.189514932546413460e-03	5.189514932546413406e-05
4.519956368029780236e-02	5.171776093746644452e-03	5.171776093746644561e-05
4.556612510034314251e-02	3.562009033927725308e-03	3.562009033927725199e-05
4.575397923188741223e-02	3.633349130967428869e-03	3.633349130967429249e-05
4.620755403905055236e-02	2.771386013410118750e-03	2.771386013410118859e-05
4.629918113665958124e-02	2.556450257021977094e-03	2.556450257021977243e-05
4.684891400719970456e-02	3.015301626122997812e-03	3.015301626122998002e-05
4.685349489944262008e-02	2.556450257021977094e-03	2.556450257021977243e-05
4.739859550216143219e-02	3.325663738411585319e-03	3.325663738411585238e-05
4.749020404748055535e-02	3.726021256269143427e-03	3.726021256269143291e-05
4.795280504464653065e-02	3.633349130967428869e-03	3.633349130967429249e-05
4.813142320268746360e-02	4.125538208126444673e-03	4.125538208126444483e-05
4.850238153942091485e-02	3.325663738411585319e-03	3.325663738411585238e-05
4.877257051572055080e-02	3.747048464261632829e-03	3.747048464261632720e-05
4.905190484538700380e-02	3.479506434689506877e-03	3.479506434689506905e-05
4.941364502958724841e-02	2.653633648652177837e-03	2.653633648652177986e-05
4.959679567122013411e-02	3.017978345855742636e-03	3.017978345855742582e-05
5.005464578740355386e-02	1.753669146573626301e-03	1.753669146573626477e-05
5.015078948047459184e-02	1.787236775632369086e-03	1.787236775632369248e-05
5.069557183239559867e-02	1.341535869920831587e-03	1.341535869920831560e-05
5.070014960453437386e-02	1.171865990520682419e-03	1.171865990520682412e-05
5.124487682333844080e-02	1.325708686798603760e-03	1.325708686798603740e-05
5.133642220790107791e-02	1.825161653748090659e-03	1.825161653748090808e-05
5.179870245348282276e-02	2.094922168188211985e-03	2.094922168188211904e-05
5.197719595737055470e-02	2.603168349470203098e-03	2.603168349470203085e-05
5.234331761403358124e-02	2.556450257021977094e-03	2.556450257021977243e-05
5.261789212436902841e-02	2.754564247016127315e-03	2.754564247016127451e-05
5.289702808798024680e-02	2.710292953299899086e-03	2.710292953299899249e-05
5.325850975257722525e-02	2.249911255196379058e-03	2.249911255196379112e-05
5.344610419420980918e-02	1.633394079354447311e-03	1.633394079354447243e-05
