Q(Å⁻¹)	Intensity	Error
1.674103019416603097e-02	2.423586403574886916e-01	2.423586403574886760e-03
1.715923520344779865e-02	2.305540031029235104e-01	2.305540031029235191e-03
1.757479329326375878e-02	2.187493658483583014e-01	2.187493658483583188e-03
1.799554404834329338e-02	2.078766736402061499e-01	2.078766736402061412e-03
1.841103322537989556e-02	1.957613880368365977e-01	1.957613880368365856e-03
1.883171256037137128e-02	1.842673991310757320e-01	1.842673991310757407e-03
1.924712958456055792e-02	1.730840585741192372e-01	1.730840585741192511e-03
1.966512188674015768e-02	1.625220147147714289e-01	1.625220147147714289e-03
2.008568794076440525e-02	1.522706192042279638e-01	1.522706192042279621e-03
2.050099066179257232e-02	1.420192236936844987e-01	1.420192236936844953e-03
2.092147709547410514e-02	1.311465314855323472e-01	1.311465314855323394e-03
2.133669956600159345e-02	1.230696744166192985e-01	1.230696744166192950e-03
2.175449202991914729e-02	1.146821689989019205e-01	1.146821689989019170e-03
2.217485288509197031e-02	1.053627185347715128e-01	1.053627185347715163e-03
2.259255943887083021e-02	9.728586146585846417e-02	9.728586146585846113e-04
2.300761169508332843e-02	8.983030109455412970e-02	8.983030109455412754e-04
2.342783959612206035e-02	8.237474072324979524e-02	8.237474072324979394e-04
2.384802125068250997e-02	7.678307044477153398e-02	7.678307044477153832e-04
2.426032767012551231e-02	7.243399356151067336e-02	7.243399356151067163e-04
2.467780615365322908e-02	6.653167493422806889e-02	6.653167493422807149e-04
2.509523652653508630e-02	6.062935630694546441e-02	6.062935630694546050e-04
2.551261797496921779e-02	5.752287281890199055e-02	5.752287281890199359e-04
2.593255785032419838e-02	5.317379593564112994e-02	5.317379593564112690e-04
2.634723084376529301e-02	4.975666409879331287e-02	4.975666409879331547e-04
2.676706815998421141e-02	4.602888391314114563e-02	4.602888391314114867e-04
2.718424544586574287e-02	4.292240042509766484e-02	4.292240042509766549e-04
2.760136973466977353e-02	4.043721363466289132e-02	4.043721363466289305e-04
2.801583369148469976e-02	3.826267519303245407e-02	3.826267519303245429e-04
2.843545606832960718e-02	3.639878510020637392e-02	3.639878510020637631e-04
2.885241648709143542e-02	3.391359830977159345e-02	3.391359830977159302e-04
2.926932065659094626e-02	3.111776317053246629e-02	3.111776317053246521e-04
2.968616776405213001e-02	2.987516977531507606e-02	2.987516977531507628e-04
3.010035224551059138e-02	2.832192803129334260e-02	2.832192803129334282e-04
3.051968754231326394e-02	2.707933463607595237e-02	2.707933463607595389e-04
3.093375458053845145e-02	2.490479619444551859e-02	2.490479619444552054e-04
3.135036569380736382e-02	2.304090610161943845e-02	2.304090610161943985e-04
3.176951893149859013e-02	2.117701600879335136e-02	2.117701600879335103e-04
3.218340375083329763e-02	2.024507096238031129e-02	2.024507096238031204e-04
3.260243152978296172e-02	1.931312591596726774e-02	1.931312591596726763e-04
3.301879289468320072e-02	1.775988417194552735e-02	1.775988417194552876e-04
3.343248823313017815e-02	1.651729077672814058e-02	1.651729077672813982e-04
3.385132169741244396e-02	1.527469738151075035e-02	1.527469738151075089e-04
3.426748751218394035e-02	1.403210398629336012e-02	1.403210398629335925e-04
3.468358652073507548e-02	1.310015893988031831e-02	1.310015893988031755e-04
3.509961791185952501e-02	1.185756554466292807e-02	1.185756554466292861e-04
3.551558087448281054e-02	1.030432380064119115e-02	1.030432380064119109e-04
3.592887547858834157e-02	9.372378754228149339e-03	9.372378754228149393e-05
3.634729827059655916e-02	9.372378754228149339e-03	9.372378754228149393e-05
3.676045284926555967e-02	8.751082056619454222e-03	8.751082056619454927e-05
3.717613444029450182e-02	8.440433707815105796e-03	8.440433707815106338e-05
3.759434088190168749e-02	7.508488661402064855e-03	7.508488661402064638e-05
3.800727938177196619e-02	6.576543614989021312e-03	6.576543614989021583e-05
3.842533751296986488e-02	7.197840312597717297e-03	7.197840312597717405e-05
3.883553200149937601e-02	6.265895266184673754e-03	6.265895266184674350e-05
3.925862994716374649e-02	5.955246917380327930e-03	5.955246917380327794e-05
3.966607864360453817e-02	5.644598568575980371e-03	5.644598568575980561e-05
4.008642535166198617e-02	5.955246917380327930e-03	5.955246917380327794e-05
4.049631596166036740e-02	6.265895266184673754e-03	6.265895266184674350e-05
4.091391010487128305e-02	6.576543614989021312e-03	6.576543614989021583e-05
4.133142348415825423e-02	5.955246917380327930e-03	5.955246917380327794e-05
4.174367029107400873e-02	5.333950219771632813e-03	5.333950219771632650e-05
4.215842871641920647e-02	5.333950219771632813e-03	5.333950219771632650e-05
4.257569641807199684e-02	6.887191963793368871e-03	6.887191963793368816e-05
4.298769818863498043e-02	6.576543614989021312e-03	6.576543614989021583e-05
4.340479803750854626e-02	5.955246917380327930e-03	5.955246917380327794e-05
4.381922232146778784e-02	5.023301870967285254e-03	5.023301870967285417e-05
4.423097182672063726e-02	4.712653522162936828e-03	4.712653522162936828e-05
4.465040260417259266e-02	5.333950219771632813e-03	5.333950219771632650e-05
4.505939111263558561e-02	5.023301870967285254e-03	5.023301870967285417e-05
4.547346939092909712e-02	5.023301870967285254e-03	5.023301870967285417e-05
4.588745901636716307e-02	4.712653522162936828e-03	4.712653522162936828e-05
4.630135918185580846e-02	4.091356824554242579e-03	4.091356824554242362e-05
4.671516908047550903e-02	4.402005173358590137e-03	4.402005173358590273e-05
4.712888790548266926e-02	4.402005173358590137e-03	4.402005173358590273e-05
4.754509972810050389e-02	3.159411778141200337e-03	3.159411778141200662e-05
4.795604910857442088e-02	3.780708475749895020e-03	3.780708475749895128e-05
4.837207358316424066e-02	3.470060126945548329e-03	3.470060126945548573e-05
4.878541945795852181e-02	3.780708475749895020e-03	3.780708475749895128e-05
4.919867022308124782e-02	4.712653522162936828e-03	4.712653522162936828e-05
4.960666123252743809e-02	1.916818382923810536e-03	1.916818382923810712e-05
5.002746450935607880e-02	2.227466731728158528e-03	2.227466731728158623e-05
5.043268240249541845e-02	3.159411778141200337e-03	3.159411778141200662e-05
5.085070607660034658e-02	1.916818382923810536e-03	1.916818382923810712e-05
5.126088975225237543e-02	3.159411778141200337e-03	3.159411778141200662e-05
5.167355357434983559e-02	1.916818382923810536e-03	1.916818382923810712e-05
5.208869485699976765e-02	1.295521685315116070e-03	1.295521685315116076e-05
5.250115575712851340e-02	6.742249877064211694e-04	6.742249877064211863e-06
5.291093738216783721e-02	1.916818382923810536e-03	1.916818382923810712e-05
5.332834596251073700e-02	1.606170034119462978e-03	1.606170034119463140e-05
5.373534549800682708e-02	1.295521685315116070e-03	1.295521685315116076e-05
5.414996778261351590e-02	9.848733365107685111e-04	9.848733365107685043e-06
5.455933457482733256e-02	1.606170034119462978e-03	1.606170034119463140e-05
5.497374360049760850e-02	1.916818382923810536e-03	1.916818382923810712e-05
5.538547114969686463e-02	1.916818382923810536e-03	1.916818382923810712e-05
5.579451843673353256e-02	1.606170034119462978e-03	1.606170034119463140e-05
5.620860151519174036e-02	9.848733365107685111e-04	9.848733365107685043e-06
5.661743181113782636e-02	1.295521685315116070e-03	1.295521685315116076e-05
5.703129355472088408e-02	1.916818382923810536e-03	1.916818382923810712e-05
5.743990367143560205e-02	1.916818382923810536e-03	1.916818382923810712e-05
5.785354085276650515e-02	1.295521685315116070e-03	1.295521685315116076e-05
5.826192760382607055e-02	1.295521685315116070e-03	1.295521685315116076e-05
5.867533699727900398e-02	1.916818382923810536e-03	1.916818382923810712e-05
5.908606388415545141e-02	2.538115080532506087e-03	2.538115080532506195e-05
5.949667557972695281e-02	2.848763429336852778e-03	2.848763429336852751e-05
5.990204080634743689e-02	1.916818382923810536e-03	1.916818382923810712e-05
6.031755019514709742e-02	1.606170034119462978e-03	1.606170034119463140e-05
6.072524774824133303e-02	1.916818382923810536e-03	1.916818382923810712e-05
6.113795444219431718e-02	2.538115080532506087e-03	2.538115080532506195e-05
6.154797817815932381e-02	2.538115080532506087e-03	2.538115080532506195e-05
6.195532039906249955e-02	1.606170034119462978e-03	1.606170034119463140e-05
