Q(Å⁻¹)	Intensity	Error
1.214573365221077164e-03	7.519325000072775156e-01	7.519325000072775433e-03
1.627932840445424530e-03	7.451502645664056512e-01	7.451502645664056547e-03
2.033634351773392409e-03	7.241019476809409383e-01	7.241019476809409244e-03
2.444435033975414073e-03	7.007149289193135289e-01	7.007149289193135427e-03
2.847576358701735515e-03	6.773279101576861194e-01	6.773279101576861611e-03
3.260918165309973412e-03	6.537070212084424847e-01	6.537070212084425402e-03
3.664047730073835291e-03	6.321909639477452103e-01	6.321909639477452450e-03
4.074824483241054271e-03	6.090378153737341371e-01	6.090378153737341892e-03
4.485593192718149123e-03	5.877556283006533100e-01	5.877556283006533065e-03
4.891250498364701702e-03	5.660057008523396993e-01	5.660057008523396854e-03
5.302000812951304654e-03	5.447235137792588722e-01	5.447235137792588895e-03
5.707638370534413169e-03	5.250784180194918438e-01	5.250784180194918542e-03
6.120918160256057922e-03	5.051994520721084792e-01	5.051994520721084930e-03
6.521430736313406883e-03	4.871914476256554716e-01	4.871914476256554785e-03
6.937236563087540407e-03	4.673124816782721624e-01	4.673124816782722041e-03
7.340274220932634097e-03	4.495383474194353801e-01	4.495383474194354287e-03
7.750950132865657219e-03	4.310626025977497555e-01	4.310626025977497625e-03
8.159060106304395071e-03	4.137562087141454237e-01	4.137562087141454653e-03
8.564603636358787339e-03	3.959820744553086413e-01	3.959820744553086899e-03
8.972681108045710979e-03	3.779740700088555228e-01	3.779740700088555453e-03
9.380741087031685410e-03	3.609015463128675272e-01	3.609015463128675306e-03
9.791332979169290601e-03	3.438290226168795316e-01	3.438290226168795594e-03
1.019425530441299237e-02	3.276919796713566591e-01	3.276919796713566747e-03
1.060735806549105952e-02	3.113210665382174502e-01	3.113210665382174641e-03
1.101279016583398863e-02	2.951840235926945777e-01	2.951840235926945794e-03
1.142330043350384128e-02	2.795147210224042111e-01	2.795147210224042163e-03
1.182868906691683479e-02	2.638454184521139001e-01	2.638454184521138966e-03
1.223915372032514069e-02	2.488777264446723203e-01	2.488777264446723377e-03
1.264449572550619891e-02	2.348455151876958913e-01	2.348455151876959086e-03
1.305236247576631141e-02	2.203455635554869008e-01	2.203455635554869146e-03
1.346275270623937398e-02	2.053778715480454042e-01	2.053778715480453990e-03
1.386801884243344003e-02	1.922811410415340427e-01	1.922811410415340566e-03
1.427835545715196337e-02	1.784827999721738945e-01	1.784827999721738884e-03
1.468101865035644285e-02	1.667892905913602175e-01	1.667892905913602192e-03
1.509384686258047510e-02	1.527570793343837607e-01	1.527570793343837685e-03
1.549900077916866424e-02	1.405958295783375223e-01	1.405958295783375344e-03
1.590667271027652180e-02	1.284345798222912838e-01	1.284345798222912786e-03
1.631431363051198680e-02	1.186120319424077696e-01	1.186120319424077826e-03
1.672701765444809668e-02	1.080878734996754409e-01	1.080878734996754392e-03
1.712695200922438946e-02	9.803145543217567370e-02	9.803145543217568238e-04
1.754213645342225791e-02	8.797503736467589264e-02	8.797503736467589307e-04
1.794455130933267362e-02	8.025732117333884974e-02	8.025732117333885278e-04
1.835457185620367748e-02	7.183799441915299233e-02	7.183799441915299754e-04
1.875946342388913612e-02	6.458801860304849707e-02	6.458801860304850054e-04
1.917195730466549758e-02	5.757191297456028256e-02	5.757191297456028603e-04
1.957168333963157578e-02	5.125741790892088950e-02	5.125741790892088647e-04
1.998410098253002726e-02	4.564453340613031096e-02	4.564453340613031269e-04
2.038884242910200817e-02	4.190261040426992989e-02	4.190261040426992837e-04
2.079863496219986480e-02	3.745907683956072737e-02	3.745907683956072910e-04
2.120075169844790053e-02	3.324941346246779172e-02	3.324941346246779064e-04
2.161300674993626297e-02	3.020910102345623210e-02	3.020910102345623210e-04
2.201758545039896736e-02	2.716878858444467248e-02	2.716878858444467357e-04
2.242466587907133643e-02	2.483008670828193432e-02	2.483008670828193540e-04
2.283424643001008558e-02	2.319299539496801760e-02	2.319299539496801760e-04
2.324123834838390246e-02	2.132203389403782706e-02	2.132203389403782815e-04
2.364818495677430479e-02	1.921720220549136271e-02	1.921720220549136434e-04
2.405254247847127616e-02	1.874946183025881508e-02	1.874946183025881562e-04
2.445685369281989582e-02	1.781398107979371634e-02	1.781398107979371547e-04
2.486874498886362458e-02	1.804785126740999363e-02	1.804785126740999525e-04
2.527296034282000212e-02	1.664463014171234725e-02	1.664463014171234639e-04
2.568221058444015992e-02	1.641075995409607691e-02	1.641075995409607745e-04
2.608632721955625802e-02	1.641075995409607691e-02	1.641075995409607745e-04
2.649547590497954713e-02	1.594301957886352580e-02	1.594301957886352602e-04
2.689949066987265547e-02	1.430592826554961082e-02	1.430592826554961093e-04
2.730599412843136287e-02	1.290270713985196792e-02	1.290270713985196748e-04
2.771752464012077963e-02	1.220109657700314473e-02	1.220109657700314441e-04
2.811884054985487255e-02	1.243496676461942028e-02	1.243496676461942148e-04
2.852772138760123130e-02	1.220109657700314473e-02	1.220109657700314441e-04
2.893146769491129061e-02	1.126561582653805120e-02	1.126561582653805104e-04
2.934023581290612706e-02	1.056400526368922628e-02	1.056400526368922661e-04
2.974386922657091051e-02	1.079787545130550183e-02	1.079787545130550232e-04
3.014998340753485481e-02	1.009626488845667865e-02	1.009626488845667924e-04
3.055603880956338225e-02	9.628524513224131012e-03	9.628524513224131880e-05
3.096457192599133892e-02	8.926913950375309562e-03	8.926913950375310158e-05
3.136797011042714856e-02	7.991433199910212559e-03	7.991433199910212722e-05
3.177638094687235820e-02	6.588212074212571392e-03	6.588212074212571989e-05
3.217965679755883934e-02	5.886601511363749074e-03	5.886601511363748912e-05
3.258794216915155556e-02	5.652731323747475257e-03	5.652731323747475230e-05
3.299109254126261076e-02	4.951120760898652939e-03	4.951120760898652831e-05
3.340178419384663699e-02	4.483380385666106173e-03	4.483380385666106146e-05
3.380227101379952581e-02	3.781769822817283421e-03	3.781769822817283746e-05
3.421029590501643153e-02	4.015640010433557672e-03	4.015640010433557428e-05
3.461318588943691071e-02	4.483380385666106173e-03	4.483380385666106146e-05
3.502107576716179810e-02	4.249510198049831489e-03	4.249510198049831787e-05
3.543142934380167502e-02	3.547899635201009604e-03	3.547899635201009387e-05
3.581385565882605482e-02	2.612418884735914337e-03	2.612418884735914323e-05
3.623926347992298402e-02	1.676938134270818635e-03	1.676938134270818581e-05
3.663421530248492375e-02	1.676938134270818635e-03	1.676938134270818581e-05
3.704934784539129500e-02	1.676938134270818635e-03	1.676938134270818581e-05
3.744669023089780557e-02	2.144678509503366269e-03	2.144678509503366283e-05
3.786167344392016992e-02	1.676938134270818635e-03	1.676938134270818581e-05
3.825634161826738794e-02	2.612418884735914337e-03	2.612418884735914323e-05
3.866611428484659913e-02	2.612418884735914337e-03	2.612418884735914323e-05
3.906822342909815893e-02	2.144678509503366269e-03	2.144678509503366283e-05
3.948037044136219059e-02	2.846289072352187720e-03	2.846289072352187666e-05
3.986968749608599955e-02	1.910808321887092669e-03	1.910808321887092601e-05
4.028673298678023956e-02	1.443067946654544602e-03	1.443067946654544561e-05
4.068600736353225611e-02	1.910808321887092669e-03	1.910808321887092601e-05
4.109025701934870128e-02	1.676938134270818635e-03	1.676938134270818581e-05
4.149442656760650439e-02	1.910808321887092669e-03	1.910808321887092601e-05
4.190104051840094768e-02	1.443067946654544602e-03	1.443067946654544561e-05
4.230252218980701945e-02	1.443067946654544602e-03	1.443067946654544561e-05
4.270644668832596774e-02	2.378548697119640086e-03	2.378548697119640303e-05
4.311281167272817266e-02	2.846289072352187720e-03	2.846289072352187666e-05
4.351404512284540171e-02	3.547899635201009604e-03	3.547899635201009387e-05
4.392024016823646571e-02	2.612418884735914337e-03	2.612418884735914323e-05
4.432130422609991544e-02	2.378548697119640086e-03	2.378548697119640303e-05
4.472732616488928059e-02	2.612418884735914337e-03	2.612418884735914323e-05
4.512821770292085172e-02	2.378548697119640086e-03	2.378548697119640303e-05
4.553406336886788724e-02	2.378548697119640086e-03	2.378548697119640303e-05
4.593477926083484875e-02	1.209197759038270351e-03	1.209197759038270371e-05
4.633792610455285399e-02	1.443067946654544602e-03	1.443067946654544561e-05
4.674098261011282174e-02	9.753275714219969677e-04	9.753275714219970287e-06
4.714646623717640150e-02	1.443067946654544602e-03	1.443067946654544561e-05
4.755185679727075287e-02	2.144678509503366269e-03	2.144678509503366283e-05
4.794456805654002951e-02	1.443067946654544602e-03	1.443067946654544561e-05
4.835480603786385806e-02	1.676938134270818635e-03	1.676938134270818581e-05
4.875488256951701627e-02	2.144678509503366269e-03	2.144678509503366283e-05
4.915989586288128238e-02	2.378548697119640086e-03	2.378548697119640303e-05
4.956229740813588441e-02	1.443067946654544602e-03	1.443067946654544561e-05
4.995957411720268471e-02	1.443067946654544602e-03	1.443067946654544561e-05
5.036932333062604794e-02	5.075871961894490086e-04	5.075871961894489883e-06
5.076389340416512935e-02	9.753275714219969677e-04	9.753275714219970287e-06
5.117092950461608197e-02	7.414573838057228255e-04	7.414573838057228391e-06
5.157032845773964341e-02	9.753275714219969677e-04	9.753275714219970287e-06
5.197465012641835913e-02	5.075871961894490086e-04	5.075871961894489883e-06
5.237635883813418491e-02	9.753275714219969677e-04	9.753275714219970287e-06
5.277545571691669157e-02	1.209197759038270351e-03	1.209197759038270371e-05
5.317946914743823528e-02	1.443067946654544602e-03	1.443067946654544561e-05
5.357836075270062254e-02	2.737170085731749206e-04	2.737170085731749257e-06
5.398216475255925018e-02	7.414573838057228255e-04	7.414573838057228391e-06
5.437834085838370163e-02	5.075871961894490086e-04	5.075871961894489883e-06
5.478443939391566125e-02	1.209197759038270351e-03	1.209197759038270371e-05
5.518291112185219616e-02	7.414573838057228255e-04	7.414573838057228391e-06
5.558378171394629669e-02	1.209197759038270351e-03	1.209197759038270371e-05
5.598704836414759856e-02	9.753275714219969677e-04	9.753275714219970287e-06
5.638519702654802568e-02	5.075871961894490086e-04	5.075871961894489883e-06
5.678824323208624125e-02	7.414573838057228255e-04	7.414573838057228391e-06
5.718617263605675627e-02	1.676938134270818635e-03	1.676938134270818581e-05
5.758649360008825935e-02	1.676938134270818635e-03	1.676938134270818581e-05
5.798920324598462461e-02	1.209197759038270351e-03	1.209197759038270371e-05
5.838679794447600852e-02	7.414573838057228255e-04	7.414573838057228391e-06
5.878927929139796116e-02	1.443067946654544602e-03	1.443067946654544561e-05
5.918914578493413015e-02	1.676938134270818635e-03	1.676938134270818581e-05
5.958639880177457604e-02	9.753275714219969677e-04	9.753275714219970287e-06
5.998853181586599054e-02	2.737170085731749206e-04	2.737170085731749257e-06
6.038555317224365143e-02	2.737170085731749206e-04	2.737170085731749257e-06
