Q(Å⁻¹)	Intensity	Error
7.333209771778209651e-02	4.619369356018755181e-04	4.619369356018755418e-06
7.395596048727452743e-02	8.344667223775815426e-04	8.344667223775816239e-06
7.457701266646356297e-02	1.356008423863570237e-03	1.356008423863570224e-05
7.520014135255262411e-02	1.370909615334598396e-03	1.370909615334598382e-05
7.582045620218377802e-02	1.117589360327118182e-03	1.117589360327118162e-05
7.644283851046948519e-02	6.705536161962709308e-04	6.705536161962709478e-06
7.706240379166003074e-02	2.682214464785083723e-04	2.682214464785083791e-06
7.768402744246849512e-02	1.043083402971976928e-04	1.043083402971977030e-06
7.830283093112483384e-02	3.129250208915930649e-04	3.129250208915930666e-06
7.892368365975054034e-02	7.003559991383274648e-04	7.003559991383275190e-06
7.954414556343374076e-02	1.221897700624315726e-03	1.221897700624315780e-05
8.016178270375716453e-02	1.475217955631796156e-03	1.475217955631796170e-05
8.078145530477662262e-02	1.475217955631796156e-03	1.475217955631796170e-05
8.140072788128935311e-02	9.238738712037510362e-04	9.238738712037510836e-06
8.201717121879774364e-02	4.917393185439320521e-04	4.917393185439320284e-06
8.263321159180812836e-02	2.235178720654236255e-04	2.235178720654236493e-06
8.325369186941468380e-02	8.940714882616945293e-05	8.940714882616945970e-07
8.386649267427880028e-02	2.533202550074801053e-04	2.533202550074800935e-06
8.448614376730045894e-02	8.493679138486098096e-04	8.493679138486097825e-06
8.509811906128872394e-02	8.344667223775815426e-04	8.344667223775816239e-06
8.571692874393876949e-02	9.089726797327227692e-04	9.089726797327227556e-06
8.633289590832962657e-02	5.960476588411297042e-04	5.960476588411297314e-06
8.694360946714087268e-02	5.066405100149602107e-04	5.066405100149601869e-06
8.756113329675489776e-02	3.725297867757060787e-04	3.725297867757060821e-06
8.817099117806631581e-02	2.384190635364518654e-04	2.384190635364518502e-06
8.878523515758834916e-02	2.980238294205648521e-04	2.980238294205648657e-06
8.939903947840693865e-02	4.023321697177625585e-04	4.023321697177625687e-06
8.957226892004738206e-02	4.602362561405081527e-04	4.602362561405081866e-06
9.001240110100310055e-02	4.619369356018755181e-04	4.619369356018755418e-06
9.024560219046956488e-02	4.417032525375346624e-04	4.417032525375346929e-06
9.062291427084483153e-02	3.129250208915930649e-04	3.129250208915930666e-06
9.091839664966309964e-02	2.440178807724842076e-04	2.440178807724841924e-06
9.123538315303285351e-02	8.940714882616945293e-05	8.940714882616945970e-07
9.159064828070968833e-02	2.223960432356818023e-04	2.223960432356817972e-06
9.184260187516882223e-02	1.043083402971976928e-04	1.043083402971977030e-06
9.226235306993200991e-02	1.884188699635637367e-04	1.884188699635637325e-06
9.245416772235459657e-02	2.235178720654236255e-04	2.235178720654236493e-06
9.293350700691768718e-02	3.428605666550094350e-04	3.428605666550094214e-06
9.306527574252175528e-02	4.172333611887907713e-04	4.172333611887908119e-06
9.360410608454315662e-02	5.683454438245201523e-04	5.683454438245201625e-06
9.367352911875109767e-02	5.662452758990731702e-04	5.662452758990731601e-06
9.427414629899762144e-02	6.733657975747032098e-04	6.733657975747032369e-06
9.428610619941396598e-02	9.089726797327227692e-04	9.089726797327227556e-06
9.489343246181623781e-02	5.960476588411297042e-04	5.960476588411297314e-06
9.494362364980707403e-02	7.166094726483079663e-04	7.166094726483079426e-06
9.550268078384313575e-02	3.576285953046778117e-04	3.576285953046778388e-06
9.561253413985799920e-02	5.374571044862309476e-04	5.374571044862309781e-06
9.610668332164652716e-02	1.788142976523389059e-04	1.788142976523389194e-06
9.628087377542132730e-02	2.316625450371685203e-04	2.316625450371685440e-06
9.671498652751150948e-02	4.470357441308472646e-05	4.470357441308472985e-07
9.694863856617634557e-02	4.942134294126262047e-05	4.942134294126262513e-07
9.732042812173566371e-02	8.940714882616945293e-05	8.940714882616945970e-07
9.761582452523437370e-02	1.081091876840119861e-04	1.081091876840119971e-06
9.792777236088415216e-02	2.533202550074801053e-04	2.533202550074800935e-06
9.828242766916266138e-02	3.552159023903250952e-04	3.552159023903251121e-06
9.853463166808025531e-02	5.364428929570167447e-04	5.364428929570167582e-06
9.894844401800816092e-02	6.239444546334405690e-04	6.239444546334405588e-06
9.961386959532135543e-02	7.011653029791634724e-04	7.011653029791635198e-06
1.002787004281797262e-01	6.517439600379008316e-04	6.517439600379008417e-06
1.009429325472119554e-01	3.922819095962720758e-04	3.922819095962720995e-06
1.016065619866211162e-01	2.100407075003661421e-04	2.100407075003661488e-06
1.022695847842087086e-01	6.486551261040718894e-05	6.486551261040718555e-07
1.029319969813981134e-01	1.451751948899589531e-04	1.451751948899589633e-06
1.035937946232583645e-01	2.378402129048263504e-04	2.378402129048263470e-06
1.042549737585275887e-01	3.552159023903250952e-04	3.552159023903251121e-06
1.049155304396368754e-01	4.478809204051925467e-04	4.478809204051925806e-06
1.055754607227335079e-01	3.150610612505492267e-04	3.150610612505492233e-06
1.062347606677047918e-01	2.285737111033396324e-04	2.285737111033396425e-06
1.068934263382013694e-01	2.007742056988793969e-04	2.007742056988794020e-06
1.075514538016609234e-01	2.193072093018528872e-04	2.193072093018528957e-06
1.082088391293314911e-01	2.810838879784311882e-04	2.810838879784311797e-06
1.088655783962949458e-01	2.687285522431154738e-04	2.687285522431154891e-06
1.095216676814905754e-01	2.347513789709974625e-04	2.347513789709974879e-06
1.101771030677382579e-01	1.575305306252746133e-04	1.575305306252746116e-06
1.108318806417620678e-01	8.339851621338067924e-05	8.339851621338067924e-07
1.114859964942134796e-01	8.339851621338067924e-05	8.339851621338067924e-07
1.121394467196948075e-01	1.420863609561300381e-04	1.420863609561300406e-06
1.127922274167824923e-01	3.181498951843781146e-04	3.181498951843781248e-06
1.134443346880503883e-01	4.015484113977587938e-04	4.015484113977588040e-06
1.140957646400930919e-01	3.984595774639299059e-04	3.984595774639299025e-06
1.147465133835490064e-01	3.583047363241539831e-04	3.583047363241539713e-06
1.153965770331237956e-01	1.544416966914456983e-04	1.544416966914457101e-06
1.160459517076134484e-01	6.177667867657827389e-05	6.177667867657827347e-07
1.166946335299274273e-01	4.324367507360479037e-05	4.324367507360479037e-07
1.173426186271119553e-01	1.204645234193276327e-04	1.204645234193276454e-06
1.179899031303730389e-01	2.501955486401420377e-04	2.501955486401420377e-06
1.186364831750994775e-01	3.922819095962720758e-04	3.922819095962720995e-06
1.192823549008861783e-01	3.212387291182070568e-04	3.212387291182070686e-06
1.199275144515569436e-01	2.100407075003661421e-04	2.100407075003661488e-06
1.205719579751876741e-01	1.204645234193276327e-04	1.204645234193276454e-06
1.212156816241293372e-01	8.648735014720958074e-05	8.648735014720958074e-07
1.218586815550308650e-01	4.015484113977588209e-05	4.015484113977588358e-07
1.225009539288622051e-01	8.030968227955176419e-05	8.030968227955176715e-07
1.231424949109370809e-01	1.451751948899589531e-04	1.451751948899589633e-06
1.237833006709360556e-01	2.038630396327083120e-04	2.038630396327083035e-06
1.244233673829293757e-01	1.606193645591035284e-04	1.606193645591035343e-06
1.250626912253996470e-01	1.297310252208143779e-04	1.297310252208143711e-06
1.257012683812649134e-01	1.050203537501830710e-04	1.050203537501830744e-06
1.263390950379012223e-01	1.297310252208143779e-04	1.297310252208143711e-06
1.269761673871655505e-01	1.451751948899589531e-04	1.451751948899589633e-06
1.276124816254183836e-01	2.131295414341950571e-04	2.131295414341950503e-06
1.282480339535465308e-01	1.822412020959059337e-04	1.822412020959059295e-06
1.288828205769858015e-01	1.575305306252746133e-04	1.575305306252746116e-06
1.295168377057436537e-01	1.142868555516698162e-04	1.142868555516698213e-06
1.301500815544218148e-01	5.559901080892045057e-05	5.559901080892044930e-07
1.307825483422388468e-01	5.251017687509153552e-05	5.251017687509153721e-07
1.314142342930527674e-01	1.328198591546432929e-04	1.328198591546432938e-06
1.320451356353835870e-01	1.853300360297348217e-04	1.853300360297348310e-06
1.326752486024357636e-01	1.884188699635637367e-04	1.884188699635637325e-06
1.333045694321208785e-01	2.656397183092865859e-04	2.656397183092865876e-06
1.339330943670798413e-01	2.007742056988793969e-04	2.007742056988794020e-06
1.345608196547055380e-01	1.173756894854987312e-04	1.173756894854987439e-06
1.351877415471650634e-01	4.324367507360479037e-05	4.324367507360479037e-07
1.358138563014222588e-01	2.779950540446022528e-05	2.779950540446022465e-07
1.364391601792598885e-01	5.251017687509153552e-05	5.251017687509153721e-07
1.370636494473022049e-01	7.722084834572284914e-05	7.722084834572285507e-07
1.376873203770369591e-01	1.142868555516698162e-04	1.142868555516698213e-06
1.383101692448377995e-01	1.513528627576167832e-04	1.513528627576167875e-06
1.389321923319865315e-01	1.451751948899589531e-04	1.451751948899589633e-06
1.395533859246952946e-01	1.204645234193276327e-04	1.204645234193276454e-06
1.401737463141286832e-01	6.177667867657827389e-05	6.177667867657827347e-07
1.405278624483687622e-01	6.350771725430700058e-05	6.350771725430700439e-07
1.407932697964259516e-01	5.251017687509153552e-05	5.251017687509153721e-07
1.412352721282395251e-01	9.188350581474203445e-05	9.188350581474203741e-07
1.414119526727231624e-01	9.266501801486741084e-05	9.266501801486741549e-07
1.419415804270870995e-01	6.756140133436915214e-05	6.756140133436915045e-07
1.420297912491750303e-01	9.266501801486741084e-05	9.266501801486741549e-07
1.426467818369774043e-01	9.728841792149156987e-05	9.728841792149156902e-07
1.426467818369774043e-01	9.575385194869633944e-05	9.575385194869634876e-07
1.432629207523888892e-01	9.575385194869633944e-05	9.575385194869634876e-07
1.433508708586082314e-01	9.323473384142941830e-05	9.323473384142942296e-07
1.438782043167530222e-01	7.104318047806501904e-05	7.104318047806502031e-07
1.440538420013519616e-01	7.431754146780604432e-05	7.431754146780604644e-07
1.444926288565202277e-01	6.795434654423610399e-05	6.795434654423610823e-07
1.447556897832983636e-01	7.566876949449344173e-05	7.566876949449344257e-07
1.451061907032698273e-01	7.413201441189392054e-05	7.413201441189392181e-07
1.454564087312974485e-01	6.891262936105652245e-05	6.891262936105652541e-07
1.457188861937316615e-01	7.413201441189392054e-05	7.413201441189392181e-07
1.461559933810021583e-01	9.188350581474203445e-05	9.188350581474203741e-07
1.463307116698082944e-01	1.235533573531565478e-04	1.235533573531565469e-06
1.468544382769108592e-01	1.175568383218023006e-04	1.175568383218023099e-06
1.469416634785966347e-01	1.575305306252746133e-04	1.575305306252746116e-06
1.475517379724099187e-01	1.283666625353013715e-04	1.283666625353013731e-06
1.475517379724099187e-01	1.142868555516698162e-04	1.142868555516698213e-06
1.481609315087991929e-01	1.111980216178409011e-04	1.111980216178408986e-06
1.482478870298161722e-01	1.121519262150527787e-04	1.121519262150527889e-06
1.487692404505755461e-01	6.486551261040718894e-05	6.486551261040718555e-07
1.489428800204195824e-01	6.891262936105652245e-05	6.891262936105652541e-07
1.493766611658312593e-01	2.779950540446022528e-05	2.779950540446022465e-07
1.496367115245250679e-01	3.513192869387195315e-05	3.513192869387195548e-07
1.499831900279619545e-01	2.471067147063131023e-05	2.471067147063131256e-07
1.503293761314952459e-01	4.053684080062148180e-05	4.053684080062148180e-07
1.505888234156879668e-01	4.633250900743370542e-05	4.633250900743370775e-07
1.510208684397923440e-01	6.080526120093223286e-05	6.080526120093223329e-07
1.511935577130761321e-01	1.019315198163541560e-04	1.019315198163541518e-06
1.517111830570204711e-01	1.080982421349906272e-04	1.080982421349906322e-06
1.517973893095611593e-01	1.328198591546432929e-04	1.328198591546432938e-06
1.524003145999675291e-01	1.081091876840119861e-04	1.081091876840119971e-06
1.524003145999675291e-01	1.607961351757985569e-04	1.607961351757985628e-06
1.530882576946473450e-01	1.621473632024859272e-04	1.621473632024859272e-06
1.537750069763414440e-01	7.972245357455559330e-05	7.972245357455559922e-07
1.544605570896409874e-01	5.404912106749531358e-05	5.404912106749531612e-07
1.551449026884884896e-01	2.972701658712242112e-05	2.972701658712242387e-07
1.558280384362195348e-01	4.594175290737101722e-05	4.594175290737101871e-07
1.565099590056042711e-01	6.080526120093223286e-05	6.080526120093223329e-07
1.571906590788891278e-01	7.972245357455559330e-05	7.972245357455559922e-07
1.578701333478381708e-01	1.108006981883653813e-04	1.108006981883653822e-06
1.585483765137745971e-01	7.296631344111867402e-05	7.296631344111867147e-07
1.592253832876220077e-01	5.404912106749531358e-05	5.404912106749531612e-07
1.599011483899454855e-01	3.242947264049718544e-05	3.242947264049718438e-07
1.605756665509930903e-01	5.810280514755746515e-05	5.810280514755746219e-07
1.612489325107366311e-01	5.134666501412054587e-05	5.134666501412054502e-07
1.619209410189129672e-01	6.485894528099437088e-05	6.485894528099436876e-07
1.625916868350647249e-01	6.080526120093223286e-05	6.080526120093223329e-07
1.632611647285813206e-01	4.188806882730887243e-05	4.188806882730887264e-07
1.639293694787396782e-01	3.242947264049718544e-05	3.242947264049718438e-07
1.645962958747448635e-01	3.513192869387195315e-05	3.513192869387195548e-07
1.652619387157708841e-01	5.404912106749531358e-05	5.404912106749531612e-07
1.659262928110012136e-01	6.485894528099437088e-05	6.485894528099436876e-07
1.665893529796690642e-01	7.701999752118082558e-05	7.701999752118082812e-07
1.672511140510981320e-01	6.891262936105652245e-05	6.891262936105652541e-07
1.679115708647425931e-01	6.080526120093223286e-05	6.080526120093223329e-07
1.685707182702275708e-01	3.648315672055933701e-05	3.648315672055933574e-07
1.692285511273891596e-01	1.351228026687382840e-05	1.351228026687382903e-07
1.698850643063146426e-01	3.648315672055933701e-05	3.648315672055933574e-07
1.705402526873823488e-01	5.404912106749531358e-05	5.404912106749531612e-07
1.711941111613016764e-01	6.215648922761960317e-05	6.215648922761960825e-07
1.718466346291528668e-01	8.377613765461774486e-05	8.377613765461774529e-07
1.724978180024268615e-01	6.350771725430700058e-05	6.350771725430700439e-07
1.731476562030648814e-01	4.729298093405839430e-05	4.729298093405839367e-07
1.737961441634981452e-01	2.567333250706027294e-05	2.567333250706027251e-07
1.744432768266872547e-01	3.648315672055933701e-05	3.648315672055933574e-07
1.750890491461616905e-01	2.026842040031074090e-05	2.026842040031074090e-07
1.757334560860592254e-01	2.567333250706027294e-05	2.567333250706027251e-07
1.763764926211650041e-01	4.188806882730887243e-05	4.188806882730887264e-07
1.770181537369510671e-01	5.945403317424484223e-05	5.945403317424484774e-07
1.776584344296150142e-01	5.404912106749531358e-05	5.404912106749531612e-07
1.782973297061195561e-01	4.594175290737101722e-05	4.594175290737101871e-07
1.789348345842307897e-01	2.026842040031074090e-05	2.026842040031074090e-07
1.795709440925578049e-01	3.783438474724672086e-05	3.783438474724672129e-07
1.802056532705906822e-01	4.594175290737101722e-05	4.594175290737101871e-07
1.808389571687398778e-01	4.459052488068363337e-05	4.459052488068363316e-07
