Saturday, May 10, 2025 11:37:51 AM
249.985272	2.921069E+0	0.000000E+0	491.622
250.330845	2.947927E+0	0.000000E+0	491.618
250.671008	2.989129E+0	-3.052000E-4	491.612
251.008107	3.030636E+0	3.052000E-4	491.598
251.344514	3.072143E+0	1.220800E-3	491.595
251.678614	3.113345E+0	3.052000E-4	491.589
252.013603	3.155158E+0	-3.052000E-4	491.587
252.347873	3.196665E+0	0.000000E+0	491.578
252.681413	3.236951E+0	3.052000E-4	491.583
253.014214	3.277848E+0	1.220800E-3	491.579
253.348706	3.320271E+0	1.220800E-3	491.576
253.681639	3.362388E+0	0.000000E+0	491.574
254.015447	3.403590E+0	-3.052000E-4	491.570
254.348497	3.445403E+0	6.104000E-4	491.569
254.682421	3.485689E+0	1.526000E-3	491.568
255.015575	3.526586E+0	6.104000E-4	491.559
255.348777	3.569314E+0	-3.052000E-4	491.555
255.682022	3.610821E+0	-3.052000E-4	491.558
256.015308	3.659043E+0	0.000000E+0	492.413
256.349464	3.699634E+0	9.156000E-4	492.400
256.682825	3.740226E+0	6.104000E-4	492.390
257.015380	3.782649E+0	0.000000E+0	492.385
257.350476	3.822630E+0	-3.052000E-4	492.379
257.681401	3.863527E+0	3.052000E-4	492.377
258.015707	3.905034E+0	9.156000E-4	492.377
258.349192	3.946541E+0	9.156000E-4	492.377
258.682692	3.986522E+0	-3.052000E-4	492.374
259.016204	4.028335E+0	0.000000E+0	492.369
259.348873	4.067706E+0	3.052000E-4	492.364
259.682399	4.109823E+0	1.220800E-3	492.367
260.014214	4.151025E+0	6.104000E-4	492.361
260.348595	4.192838E+0	0.000000E+0	492.355
260.682977	4.232514E+0	-9.156000E-4	492.355
261.015630	4.274021E+0	0.000000E+0	492.358
261.349998	4.313697E+0	9.156000E-4	492.348
261.681755	4.354594E+0	6.104000E-4	492.327
262.014355	4.394575E+0	3.052000E-4	492.324
262.347802	4.435777E+0	-3.052000E-4	492.319
262.682972	4.473316E+0	0.000000E+0	492.318
263.016371	4.514518E+0	9.156000E-4	492.311
263.349740	4.552363E+0	6.104000E-4	492.316
263.682193	4.592039E+0	0.000000E+0	492.311
264.015486	4.628663E+0	-3.052000E-4	492.313
264.350509	4.666203E+0	6.104000E-4	492.306
264.682833	4.703437E+0	9.156000E-4	492.303
265.015994	4.740672E+0	1.220800E-3	492.297
265.349103	4.775770E+0	0.000000E+0	492.295
265.683945	4.811783E+0	-3.052000E-4	492.294
266.015151	4.847797E+0	3.052000E-4	492.295
266.348981	4.880758E+0	3.052000E-4	492.283
266.681848	4.916467E+0	6.104000E-4	492.281
267.016452	4.949734E+0	3.052000E-4	492.270
267.349180	4.982390E+0	0.000000E+0	492.255
267.680923	5.014131E+0	0.000000E+0	492.255
268.016221	5.046482E+0	9.156000E-4	492.248
268.349622	5.079444E+0	9.156000E-4	492.248
268.681112	5.107827E+0	3.052000E-4	492.250
269.015255	5.138958E+0	-3.052000E-4	492.248
269.350229	5.166731E+0	0.000000E+0	492.244
269.682355	5.193894E+0	6.104000E-4	492.238
270.015300	5.221056E+0	1.220800E-3	492.238
270.349069	5.246693E+0	-6.104000E-4	492.234
270.684592	5.271720E+0	-6.104000E-4	492.230
271.016297	5.296746E+0	-3.052000E-4	492.224
271.347883	5.318415E+0	6.104000E-4	492.220
271.683087	5.341610E+0	1.220800E-3	492.221
272.014434	5.364806E+0	3.052000E-4	492.213
272.351287	5.384949E+0	-3.052000E-4	492.209
272.681441	5.402956E+0	0.000000E+0	492.200
273.016174	5.421268E+0	9.156000E-4	492.191
273.350782	5.438969E+0	1.526000E-3	492.191
273.681468	5.453619E+0	3.052000E-4	492.187
274.015809	5.468268E+0	0.000000E+0	492.189
274.350967	5.479866E+0	-3.052000E-4	492.184
274.682168	5.492074E+0	6.104000E-4	492.182
275.017043	5.502146E+0	9.156000E-4	492.176
275.347934	5.510386E+0	6.104000E-4	492.168
275.683473	5.519237E+0	6.104000E-4	492.173
276.014042	5.526562E+0	3.052000E-4	492.148
276.351207	5.531750E+0	0.000000E+0	492.148
276.682410	5.534497E+0	3.052000E-4	492.153
277.016351	5.534497E+0	1.220800E-3	492.145
277.349151	5.534497E+0	9.156000E-4	492.149
277.683729	5.530224E+0	9.156000E-4	492.134
278.016177	5.523510E+0	-3.052000E-4	492.133
278.349423	5.515574E+0	0.000000E+0	492.126
278.682484	5.503672E+0	6.104000E-4	492.126
279.014372	5.487496E+0	6.104000E-4	492.126
279.349028	5.468268E+0	0.000000E+0	492.122
279.683497	5.445378E+0	-6.104000E-4	492.126
280.014795	5.414248E+0	0.000000E+0	492.119
280.350861	5.379455E+0	6.104000E-4	492.114
280.683744	5.340390E+0	9.156000E-4	492.100
281.015417	5.293999E+0	0.000000E+0	492.100
281.349880	5.237537E+0	0.000000E+0	492.108
281.683130	5.172835E+0	3.052000E-4	492.095
282.015157	5.097450E+0	6.104000E-4	492.079
282.350995	5.010163E+0	1.220800E-3	492.078
282.682575	4.916162E+0	0.000000E+0	492.960
283.013919	4.784926E+0	0.000000E+0	493.299
283.350109	4.625611E+0	0.000000E+0	493.308
283.684040	4.431199E+0	6.104000E-4	493.294
284.015694	4.188870E+0	1.220800E-3	493.298
284.350173	3.858033E+0	3.052000E-4	493.289
284.683388	3.379480E+0	-6.104000E-4	493.288
285.016355	2.665922E+0	0.000000E+0	493.287
285.350102	1.801596E+0	6.104000E-4	493.289
285.682565	1.072778E+0	1.220800E-3	493.280
286.015803	6.686932E-1	0.000000E+0	493.282
286.349820	5.875100E-1	0.000000E+0	493.271
286.683576	6.998236E-1	6.104000E-4	493.275
287.017068	9.009504E-1	6.104000E-4	493.262
287.349245	1.104519E+0	1.220800E-3	493.268
287.682192	1.221105E+0	3.052000E-4	493.264
288.016963	1.263833E+0	0.000000E+0	493.259
288.350407	1.315107E+0	3.052000E-4	493.238
288.682513	1.292827E+0	9.156000E-4	493.246
289.016442	1.189670E+0	9.156000E-4	493.230
289.349025	1.061791E+0	3.052000E-4	493.234
289.682373	9.888480E-1	-6.104000E-4	493.227
290.016491	9.528344E-1	3.052000E-4	493.226
290.350313	9.125480E-1	9.156000E-4	493.226
290.683833	7.977928E-1	9.156000E-4	493.225
291.017048	6.580112E-1	3.052000E-4	493.218
291.349953	5.267752E-1	3.052000E-4	493.220
291.682543	4.407088E-1	3.052000E-4	493.211
292.015893	4.300268E-1	1.220800E-3	493.207
292.351088	4.458972E-1	9.156000E-4	493.198
292.683799	4.870992E-1	0.000000E+0	493.195
293.014006	5.563796E-1	0.000000E+0	493.191
293.349318	6.277964E-1	6.104000E-4	493.195
293.683213	6.891416E-1	9.156000E-4	493.179
294.016775	7.446880E-1	6.104000E-4	493.172
294.349998	7.968772E-1	-3.052000E-4	493.164
294.682877	8.423520E-1	-3.052000E-4	493.164
295.016510	8.823332E-1	3.052000E-4	493.166
295.350899	9.174312E-1	9.156000E-4	493.162
295.682725	9.516136E-1	9.156000E-4	493.162
296.016407	9.839648E-1	0.000000E+0	493.163
296.349731	1.016621E+0	0.000000E+0	493.150
296.683807	1.049583E+0	6.104000E-4	493.150
297.016402	1.082850E+0	1.220800E-3	493.146
297.349743	1.117337E+0	9.156000E-4	493.141
297.683834	1.153656E+0	0.000000E+0	493.140
298.015301	1.189364E+0	-3.052000E-4	493.127
298.349762	1.229040E+0	6.104000E-4	493.133
298.682715	1.271463E+0	9.156000E-4	493.129
299.016412	1.317243E+0	9.156000E-4	493.125
299.349721	1.361802E+0	0.000000E+0	493.106
299.681498	1.406667E+0	-6.104000E-4	493.105
300.016291	1.452447E+0	0.000000E+0	493.103
300.350691	1.499448E+0	6.104000E-4	493.102
300.682402	1.546143E+0	3.052000E-4	493.101
