Energy,Processed_Intensity
3.158999999999962256e+02,1.065104943835923912e+00
3.159999999999962483e+02,1.062620804116666928e+00
3.160999999999962711e+02,1.062293619205028294e+00
3.161999999999962370e+02,1.064254033158680945e+00
3.162999999999962029e+02,1.060897395040215629e+00
3.163999999999962256e+02,1.057875905459721322e+00
3.164999999999962483e+02,1.061296030846058613e+00
3.165999999999962142e+02,1.053358500912046303e+00
3.166999999999961801e+02,1.052214869099556083e+00
3.167999999999962029e+02,1.048011390040186397e+00
3.168999999999962256e+02,1.055084286218050060e+00
3.169999999999961915e+02,1.054131275531295042e+00
3.170999999999961574e+02,1.054974720289983514e+00
3.171999999999961801e+02,1.050332427595581875e+00
3.172999999999962029e+02,1.053365438200633664e+00
3.173999999999961688e+02,1.052664754117201618e+00
3.174999999999961346e+02,1.050952710244427379e+00
3.175999999999961574e+02,1.047655393673643243e+00
3.176999999999961801e+02,1.048588075714610213e+00
3.177999999999961460e+02,1.043299518120707869e+00
3.178999999999961119e+02,1.045277957767876353e+00
3.179999999999961346e+02,1.044159666329173897e+00
3.180999999999961574e+02,1.046451316988079139e+00
3.181999999999961233e+02,1.044477634964163348e+00
3.182999999999960892e+02,1.045485409292067347e+00
3.183999999999961119e+02,1.044475360833469146e+00
3.184999999999961346e+02,1.041102690283699284e+00
3.185999999999961005e+02,1.041704144519802089e+00
3.186999999999960664e+02,1.035045856197325476e+00
3.187999999999960892e+02,1.042363257674108867e+00
3.188999999999961119e+02,1.038327812795483363e+00
3.189999999999960778e+02,1.040823339907939848e+00
3.190999999999960437e+02,1.044216881195133784e+00
3.191999999999960664e+02,1.043244129548723587e+00
3.192999999999960892e+02,1.046408332303167432e+00
3.193999999999960551e+02,1.039762397288911844e+00
3.194999999999960210e+02,1.042503613097036652e+00
3.195999999999960437e+02,1.047847364806428816e+00
3.196999999999960664e+02,1.052322773990614690e+00
3.197999999999960323e+02,1.044078354124772456e+00
3.198999999999959982e+02,1.045196453677202930e+00
3.199999999999960210e+02,1.035135012532351073e+00
3.200999999999960437e+02,1.033347497929500758e+00
3.201999999999960096e+02,1.036431515976748541e+00
3.202999999999959755e+02,1.041002886415583806e+00
3.203999999999959982e+02,1.041733678333102819e+00
3.204999999999960210e+02,1.037997033390650969e+00
3.205999999999959869e+02,1.027329130615660446e+00
3.206999999999959527e+02,1.030300634384851755e+00
3.207999999999959755e+02,1.030656776952261877e+00
3.208999999999959982e+02,1.033483151470723449e+00
3.209999999999959641e+02,1.031563625291369579e+00
