Energy,Processed_Intensity
2.968999999999973625e+02,1.296178892786690406e+00
2.969999999999973284e+02,1.290083272517615898e+00
2.970999999999972943e+02,1.293523860959167715e+00
2.971999999999973170e+02,1.294786982196680869e+00
2.972999999999973397e+02,1.299163701822283690e+00
2.973999999999973056e+02,1.293956164045436230e+00
2.974999999999972715e+02,1.294016673252252669e+00
2.975999999999972943e+02,1.294010920779435025e+00
2.976999999999973170e+02,1.299993361496354360e+00
2.977999999999972829e+02,1.301413553719314109e+00
2.978999999999972488e+02,1.299055664188029979e+00
2.979999999999972715e+02,1.297544940414240511e+00
2.980999999999972943e+02,1.296431624529626792e+00
2.981999999999972601e+02,1.291569145549269937e+00
2.982999999999972260e+02,1.295817737967695837e+00
2.983999999999972488e+02,1.298901907785423360e+00
2.984999999999972715e+02,1.298954721181071470e+00
2.985999999999972374e+02,1.298960360323643259e+00
2.986999999999972033e+02,1.295912364278615447e+00
2.987999999999972260e+02,1.300998724715965560e+00
2.988999999999972488e+02,1.298841378114964140e+00
2.989999999999972147e+02,1.298124018548566294e+00
2.990999999999971806e+02,1.297622401102207723e+00
2.991999999999972033e+02,1.297694510576361981e+00
2.992999999999972260e+02,1.297663601047319260e+00
2.993999999999971919e+02,1.299756627335685755e+00
2.994999999999971578e+02,1.300467304849697969e+00
2.995999999999971806e+02,1.294797578469790489e+00
2.996999999999972033e+02,1.297956477722996604e+00
2.997999999999971692e+02,1.292996170532766165e+00
2.998999999999971351e+02,1.293288550096536982e+00
2.999999999999971578e+02,1.292642370559902831e+00
3.000999999999971806e+02,1.293840867339145051e+00
3.001999999999971465e+02,1.296356940978931949e+00
3.002999999999971124e+02,1.288389719162848168e+00
3.003999999999971351e+02,1.291321976516451864e+00
3.004999999999971578e+02,1.291644697711145984e+00
3.005999999999971237e+02,1.287743408710095849e+00
3.006999999999970896e+02,1.284706892925169930e+00
3.007999999999971124e+02,1.282554539114771686e+00
3.008999999999971351e+02,1.286387107478063951e+00
3.009999999999971010e+02,1.290850017907947400e+00
3.010999999999970669e+02,1.289932755477956716e+00
3.011999999999970896e+02,1.290264657023364681e+00
3.012999999999971124e+02,1.283605032187819184e+00
3.013999999999970782e+02,1.294007777049171803e+00
3.014999999999970441e+02,1.294672998996495794e+00
3.015999999999970669e+02,1.295158367491153095e+00
3.016999999999970896e+02,1.300610820729963812e+00
3.017999999999970555e+02,1.292704998167076180e+00
3.018999999999970214e+02,1.285178093117945952e+00
3.019999999999970441e+02,1.295632661626510806e+00
3.020999999999970669e+02,1.286580106800411460e+00
3.021999999999970328e+02,1.278016712745142724e+00
3.022999999999969987e+02,1.272665155847410468e+00
3.023999999999970214e+02,1.291437353583621883e+00
3.024999999999970441e+02,1.287689593562598933e+00
3.025999999999970100e+02,1.287178203090592721e+00
3.026999999999969759e+02,1.284243820684144888e+00
3.027999999999969987e+02,1.283278454138595759e+00
3.028999999999970214e+02,1.282739612233296356e+00
3.029999999999969873e+02,1.282505713101014244e+00
3.030999999999969532e+02,1.280140833927164934e+00
3.031999999999969759e+02,1.279343204700798209e+00
3.032999999999969987e+02,1.275179395487331169e+00
3.033999999999969646e+02,1.273238289956234226e+00
3.034999999999969305e+02,1.271156247244739967e+00
3.035999999999969532e+02,1.263999968218864289e+00
3.036999999999969759e+02,1.265327457498238273e+00
3.037999999999969418e+02,1.258299963093049811e+00
3.038999999999969077e+02,1.257965463216308644e+00
3.039999999999969305e+02,1.256287730933763891e+00
3.040999999999969532e+02,1.250577007022212417e+00
3.041999999999969191e+02,1.245650376574764850e+00
3.042999999999968850e+02,1.239720107977671182e+00
3.043999999999969077e+02,1.238932278894757877e+00
3.044999999999969305e+02,1.234689594325890427e+00
3.045999999999968963e+02,1.224693720156959875e+00
3.046999999999968622e+02,1.223593422137887021e+00
3.047999999999968850e+02,1.219156565923633639e+00
3.048999999999969077e+02,1.215526610989955625e+00
3.049999999999968736e+02,1.208960623023137781e+00
3.050999999999968395e+02,1.203131553620047978e+00
3.051999999999968622e+02,1.197882303173132268e+00
3.052999999999968850e+02,1.190835670599324825e+00
3.053999999999968509e+02,1.185042477694558283e+00
3.054999999999968168e+02,1.173957420697465670e+00
3.055999999999968395e+02,1.170729517585458623e+00
3.056999999999968622e+02,1.161244476892470789e+00
3.057999999999968281e+02,1.152741670135021046e+00
