Energy,Intensity
3.121999999999964643e+02,2.215938233882982615e+02
3.122999999999964302e+02,2.210914875886972482e+02
3.123999999999964530e+02,2.206883159516173976e+02
3.124999999999964757e+02,2.202984520592914350e+02
3.125999999999964416e+02,2.204409232090098669e+02
3.126999999999964075e+02,2.189642180753011189e+02
3.127999999999964302e+02,2.186967500820686325e+02
3.128999999999964530e+02,2.181433802176712788e+02
3.129999999999964189e+02,2.176962955480922233e+02
3.130999999999963848e+02,2.177156384939774227e+02
3.131999999999964075e+02,2.169412641094921810e+02
3.132999999999964302e+02,2.170120956541501585e+02
3.133999999999963961e+02,2.162998914168834119e+02
3.134999999999963620e+02,2.163791823438802169e+02
3.135999999999963848e+02,2.159350268932602717e+02
3.136999999999964075e+02,2.163672887048306848e+02
3.137999999999963734e+02,2.160508573015833065e+02
3.138999999999963393e+02,2.147243503951920331e+02
3.139999999999963620e+02,2.142104997348551763e+02
3.140999999999963848e+02,2.138867957879851645e+02
3.141999999999963507e+02,2.133933991565869519e+02
3.142999999999963165e+02,2.138551299209615877e+02
3.143999999999963393e+02,2.135687987677078752e+02
3.144999999999963620e+02,2.135458700537865298e+02
3.145999999999963279e+02,2.124130956288982475e+02
3.146999999999962938e+02,2.115985707431630374e+02
3.147999999999963165e+02,2.121593646625085228e+02
3.148999999999963393e+02,2.101268654831948766e+02
3.149999999999963052e+02,2.112333526931138010e+02
3.150999999999962711e+02,2.103764046362465479e+02
3.151999999999962938e+02,2.097793995101133930e+02
3.152999999999963165e+02,2.098661902477210219e+02
3.153999999999962824e+02,2.096858665185222605e+02
3.154999999999962483e+02,2.091984798363677669e+02
3.155999999999962711e+02,2.093923385773086636e+02
3.156999999999962938e+02,2.092888815938991343e+02
3.157999999999962597e+02,2.088625792277972835e+02
3.158999999999962256e+02,2.084051665361985783e+02
3.159999999999962483e+02,2.079382338829827575e+02
3.160999999999962711e+02,2.077360925229160955e+02
3.161999999999962370e+02,2.078141208555339574e+02
3.162999999999962029e+02,2.072412312820383420e+02
